Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date high,High,Date Low,Low,Closing,Trades(No.), Shares(No.),Turnover(Rs.),Last Traded,Days Traded
2007-02-15 00:00:00,2007-02-15 00:00:00,19.75,2007-02-15 00:00:00,19,19.25,4,2000,38375,2007-02-15 00:00:00,1
2007-02-21 00:00:00,2007-02-21 00:00:00,19.5,2007-02-21 00:00:00,19,19,3,2200,41900,2007-02-21 00:00:00,1
2007-02-22 00:00:00,2007-02-22 00:00:00,18,2007-02-22 00:00:00,18,18,1,5000,90000,2007-02-22 00:00:00,1
2007-02-23 00:00:00,2007-02-23 00:00:00,18,2007-02-23 00:00:00,18,18,2,10000,180000,2007-02-23 00:00:00,1
2007-02-27 00:00:00,2007-02-27 00:00:00,17.75,2007-02-27 00:00:00,17.75,17.75,2,500,8875,2007-02-27 00:00:00,1
2007-03-01 00:00:00,2007-03-01 00:00:00,17.75,2007-03-01 00:00:00,17.75,17.75,2,4700,83425,2007-03-01 00:00:00,1
2007-03-15 00:00:00,2007-03-15 00:00:00,15.25,2007-03-15 00:00:00,15.25,15.25,1,100,1525,2007-03-15 00:00:00,1
2007-03-16 00:00:00,2007-03-16 00:00:00,16,2007-03-16 00:00:00,16,16,1,1000,16000,2007-03-16 00:00:00,1
2007-03-19 00:00:00,2007-03-19 00:00:00,16,2007-03-19 00:00:00,16,16,1,200,3200,2007-03-19 00:00:00,1
2007-03-20 00:00:00,2007-03-20 00:00:00,17,2007-03-20 00:00:00,16,16.25,3,1100,17800,2007-03-20 00:00:00,1
2007-03-21 00:00:00,2007-03-21 00:00:00,16.25,2007-03-21 00:00:00,16.25,16.25,1,500,8125,2007-03-21 00:00:00,1
2007-03-28 00:00:00,2007-03-28 00:00:00,16.25,2007-03-28 00:00:00,16.25,16.25,1,500,8125,2007-03-28 00:00:00,1
2007-03-29 00:00:00,2007-03-29 00:00:00,15.5,2007-03-29 00:00:00,15.5,15.5,1,100,1550,2007-03-29 00:00:00,1
2007-04-04 00:00:00,2007-04-04 00:00:00,15,2007-04-04 00:00:00,15,15,3,1100,16500,2007-04-04 00:00:00,1
2007-04-09 00:00:00,2007-04-09 00:00:00,15,2007-04-09 00:00:00,15,15,4,4000,60000,2007-04-09 00:00:00,1
2007-04-11 00:00:00,2007-04-11 00:00:00,16,2007-04-11 00:00:00,16,16,1,1000,16000,2007-04-11 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,17.75,2007-04-16 00:00:00,17,17.75,4,1100,19325,2007-04-16 00:00:00,1
2007-04-17 00:00:00,2007-04-17 00:00:00,18.25,2007-04-17 00:00:00,18.25,18.25,1,200,3650,2007-04-17 00:00:00,1
2007-04-24 00:00:00,2007-04-24 00:00:00,17,2007-04-24 00:00:00,17,17,3,5000,85000,2007-04-24 00:00:00,1
2007-04-25 00:00:00,2007-04-25 00:00:00,16.5,2007-04-25 00:00:00,16.5,16.5,2,1000,16500,2007-04-25 00:00:00,1
2007-05-08 00:00:00,2007-05-08 00:00:00,16,2007-05-08 00:00:00,15.75,15.75,2,4000,63250,2007-05-08 00:00:00,1
2007-05-11 00:00:00,2007-05-11 00:00:00,15,2007-05-11 00:00:00,15,15,1,500,7500,2007-05-11 00:00:00,1
2007-05-14 00:00:00,2007-05-14 00:00:00,15.5,2007-05-14 00:00:00,15,15.5,14,3700,57300,2007-05-14 00:00:00,1
2007-05-15 00:00:00,2007-05-15 00:00:00,15.5,2007-05-15 00:00:00,15.25,15.25,18,22100,341500,2007-05-15 00:00:00,1
2007-05-16 00:00:00,2007-05-16 00:00:00,15,2007-05-16 00:00:00,15,15,4,1300,19500,2007-05-16 00:00:00,1
2007-05-17 00:00:00,2007-05-17 00:00:00,15,2007-05-17 00:00:00,13.5,15,2,4100,61350,2007-05-17 00:00:00,1
2007-05-18 00:00:00,2007-05-18 00:00:00,15.5,2007-05-18 00:00:00,15,15,7,34100,511550,2007-05-18 00:00:00,1
2007-05-22 00:00:00,2007-05-22 00:00:00,16,2007-05-22 00:00:00,16,16,1,2500,40000,2007-05-22 00:00:00,1
2007-05-23 00:00:00,2007-05-23 00:00:00,15.5,2007-05-23 00:00:00,15,15.25,8,10600,160500,2007-05-23 00:00:00,1
2007-05-29 00:00:00,2007-05-29 00:00:00,15.5,2007-05-29 00:00:00,15.5,15.5,1,100,1550,2007-05-29 00:00:00,1
2007-06-01 00:00:00,2007-06-01 00:00:00,15.75,2007-06-01 00:00:00,15.75,15.75,1,100,1575,2007-06-01 00:00:00,1
2007-06-04 00:00:00,2007-06-04 00:00:00,14,2007-06-04 00:00:00,14,14,1,100,1400,2007-06-04 00:00:00,1
2007-06-11 00:00:00,2007-06-11 00:00:00,14.5,2007-06-11 00:00:00,14.25,14.5,2,1000,14375,2007-06-11 00:00:00,1
2007-06-12 00:00:00,2007-06-12 00:00:00,15,2007-06-12 00:00:00,14.5,14.5,2,1200,17500,2007-06-12 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  CIT,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CIT,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-06-14 00:00:00,2007-06-14 00:00:00,14.75,2007-06-14 00:00:00,14.75,14.75,1,1000,14750,2007-06-14 00:00:00,1
2007-06-15 00:00:00,2007-06-15 00:00:00,14.5,2007-06-15 00:00:00,14.5,14.5,1,100,1450,2007-06-15 00:00:00,1
2007-06-25 00:00:00,2007-06-25 00:00:00,14.5,2007-06-25 00:00:00,14.5,14.5,7,3800,55100,2007-06-25 00:00:00,1
2007-06-27 00:00:00,2007-06-27 00:00:00,14.25,2007-06-27 00:00:00,14.25,14.25,1,2000,28500,2007-06-27 00:00:00,1
2007-06-28 00:00:00,2007-06-28 00:00:00,15,2007-06-28 00:00:00,15,15,1,2000,30000,2007-06-28 00:00:00,1
2007-06-29 00:00:00,2007-06-29 00:00:00,15,2007-06-29 00:00:00,15,15,11,15000,225000,2007-06-29 00:00:00,1
2007-07-02 00:00:00,2007-07-02 00:00:00,15.75,2007-07-02 00:00:00,15.75,15.75,1,500,7875,2007-07-02 00:00:00,1
2007-07-05 00:00:00,2007-07-05 00:00:00,15,2007-07-05 00:00:00,14.75,15,2,2100,31475,2007-07-05 00:00:00,1
2007-07-09 00:00:00,2007-07-09 00:00:00,14,2007-07-09 00:00:00,14,14,1,500,7000,2007-07-09 00:00:00,1
2007-07-10 00:00:00,2007-07-10 00:00:00,14,2007-07-10 00:00:00,14,14,2,1000,14000,2007-07-10 00:00:00,1
2007-07-13 00:00:00,2007-07-13 00:00:00,15,2007-07-13 00:00:00,15,15,9,31400,471000,2007-07-13 00:00:00,1
2007-07-16 00:00:00,2007-07-16 00:00:00,17,2007-07-16 00:00:00,17,17,1,300,5100,2007-07-16 00:00:00,1
2007-07-19 00:00:00,2007-07-19 00:00:00,16.5,2007-07-19 00:00:00,15,16,6,5200,79550,2007-07-19 00:00:00,1
2007-07-20 00:00:00,2007-07-20 00:00:00,15.75,2007-07-20 00:00:00,15.25,15.5,2,4400,68200,2007-07-20 00:00:00,1
2007-07-25 00:00:00,2007-07-25 00:00:00,18,2007-07-25 00:00:00,16.25,17.5,16,11100,193325,2007-07-25 00:00:00,1
2007-07-27 00:00:00,2007-07-27 00:00:00,17.5,2007-07-27 00:00:00,17,17,2,3000,52000,2007-07-27 00:00:00,1
2007-07-30 00:00:00,2007-07-30 00:00:00,17,2007-07-30 00:00:00,16.5,16.5,8,9500,157250,2007-07-30 00:00:00,1
2007-08-02 00:00:00,2007-08-02 00:00:00,16.5,2007-08-02 00:00:00,16.25,16.5,2,2000,32750,2007-08-02 00:00:00,1
2007-08-03 00:00:00,2007-08-03 00:00:00,16.75,2007-08-03 00:00:00,16.5,16.75,10,23500,391500,2007-08-03 00:00:00,1
2007-08-13 00:00:00,2007-08-13 00:00:00,16.75,2007-08-13 00:00:00,16.75,16.75,1,100,1675,2007-08-13 00:00:00,1
2007-08-14 00:00:00,2007-08-14 00:00:00,17.25,2007-08-14 00:00:00,17.25,17.25,3,2500,43125,2007-08-14 00:00:00,1
2007-08-16 00:00:00,2007-08-16 00:00:00,17,2007-08-16 00:00:00,16.5,16.5,5,11100,184700,2007-08-16 00:00:00,1
2007-08-17 00:00:00,2007-08-17 00:00:00,16.5,2007-08-17 00:00:00,16.5,16.5,1,10000,165000,2007-08-17 00:00:00,1
2007-08-20 00:00:00,2007-08-20 00:00:00,17,2007-08-20 00:00:00,16,16.25,13,24100,397100,2007-08-20 00:00:00,1
2007-08-21 00:00:00,2007-08-21 00:00:00,17.5,2007-08-21 00:00:00,17.5,17.5,1,200,3500,2007-08-21 00:00:00,1
2007-08-23 00:00:00,2007-08-23 00:00:00,16,2007-08-23 00:00:00,16,16,1,1000,16000,2007-08-23 00:00:00,1
2007-09-03 00:00:00,2007-09-03 00:00:00,17.5,2007-09-03 00:00:00,17,17,2,1200,20500,2007-09-03 00:00:00,1
2007-09-04 00:00:00,2007-09-04 00:00:00,17.5,2007-09-04 00:00:00,17.5,17.5,1,200,3500,2007-09-04 00:00:00,1
2007-09-05 00:00:00,2007-09-05 00:00:00,17.5,2007-09-05 00:00:00,17.5,17.5,2,4800,84000,2007-09-05 00:00:00,1
2007-09-07 00:00:00,2007-09-07 00:00:00,19.25,2007-09-07 00:00:00,17,17,6,6800,119675,2007-09-07 00:00:00,1
2007-09-11 00:00:00,2007-09-11 00:00:00,16,2007-09-11 00:00:00,16,16,1,300,4800,2007-09-11 00:00:00,1
2007-09-13 00:00:00,2007-09-13 00:00:00,17.5,2007-09-13 00:00:00,17.5,17.5,1,300,5250,2007-09-13 00:00:00,1
2007-09-14 00:00:00,2007-09-14 00:00:00,16.25,2007-09-14 00:00:00,16.25,16.25,1,500,8125,2007-09-14 00:00:00,1
2007-09-28 00:00:00,2007-09-28 00:00:00,16.25,2007-09-28 00:00:00,16.25,16.25,1,800,13000,2007-09-28 00:00:00,1
2007-10-03 00:00:00,2007-10-03 00:00:00,16.25,2007-10-03 00:00:00,16.25,16.25,2,1400,22750,2007-10-03 00:00:00,1
2007-10-12 00:00:00,2007-10-12 00:00:00,16.25,2007-10-12 00:00:00,16.25,16.25,1,500,8125,2007-10-12 00:00:00,1
2007-10-15 00:00:00,2007-10-15 00:00:00,16,2007-10-15 00:00:00,16,16,1,2900,46400,2007-10-15 00:00:00,1
2007-10-17 00:00:00,2007-10-17 00:00:00,17,2007-10-17 00:00:00,17,17,1,200,3400,2007-10-17 00:00:00,1
2007-10-18 00:00:00,2007-10-18 00:00:00,19.5,2007-10-18 00:00:00,17,17,2,5000,85500,2007-10-18 00:00:00,1
2007-10-24 00:00:00,2007-10-24 00:00:00,16.5,2007-10-24 00:00:00,16.5,16.5,3,5000,82500,2007-10-24 00:00:00,1
2007-10-26 00:00:00,2007-10-26 00:00:00,17,2007-10-26 00:00:00,17,17,1,200,3400,2007-10-26 00:00:00,1
2007-10-30 00:00:00,2007-10-30 00:00:00,19,2007-10-30 00:00:00,15,15.5,8,15500,277950,2007-10-30 00:00:00,1
2007-11-01 00:00:00,2007-11-01 00:00:00,21.5,2007-11-01 00:00:00,17,20.75,971,1716900,33435525,2007-11-01 00:00:00,1
2007-11-02 00:00:00,2007-11-02 00:00:00,21.5,2007-11-02 00:00:00,18.75,19.25,206,269300,5396925,2007-11-02 00:00:00,1
2007-11-05 00:00:00,2007-11-05 00:00:00,20.75,2007-11-05 00:00:00,18,18.25,21,23400,449650,2007-11-05 00:00:00,1
2007-11-06 00:00:00,2007-11-06 00:00:00,20,2007-11-06 00:00:00,17.75,17.75,10,6700,122325,2007-11-06 00:00:00,1
2007-11-07 00:00:00,2007-11-07 00:00:00,19.25,2007-11-07 00:00:00,18,18.25,7,3200,59575,2007-11-07 00:00:00,1
2007-11-09 00:00:00,2007-11-09 00:00:00,19.5,2007-11-09 00:00:00,17,17.5,25,32100,563850,2007-11-09 00:00:00,1
2007-11-12 00:00:00,2007-11-12 00:00:00,18.25,2007-11-12 00:00:00,17,17.5,12,14100,241825,2007-11-12 00:00:00,1
2007-11-13 00:00:00,2007-11-13 00:00:00,19.5,2007-11-13 00:00:00,17.5,17.5,87,69300,1292075,2007-11-13 00:00:00,1
2007-11-14 00:00:00,2007-11-14 00:00:00,19.75,2007-11-14 00:00:00,17.25,18.25,153,243000,4570950,2007-11-14 00:00:00,1
2007-11-15 00:00:00,2007-11-15 00:00:00,19,2007-11-15 00:00:00,18,18,32,17500,324100,2007-11-15 00:00:00,1
2007-11-16 00:00:00,2007-11-16 00:00:00,19,2007-11-16 00:00:00,17.5,17.75,14,9400,168850,2007-11-16 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  CIT,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CIT,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-11-19 00:00:00,2007-11-19 00:00:00,18.75,2007-11-19 00:00:00,17.75,17.75,43,71800,1294475,2007-11-19 00:00:00,1
2007-11-20 00:00:00,2007-11-20 00:00:00,18.5,2007-11-20 00:00:00,17.5,17.5,7,11300,200875,2007-11-20 00:00:00,1
2007-11-21 00:00:00,2007-11-21 00:00:00,17.5,2007-11-21 00:00:00,17.25,17.25,3,4800,83175,2007-11-21 00:00:00,1
2007-11-22 00:00:00,2007-11-22 00:00:00,18.25,2007-11-22 00:00:00,16.75,17,13,11600,204900,2007-11-22 00:00:00,1
2007-11-23 00:00:00,2007-11-23 00:00:00,18.25,2007-11-23 00:00:00,17,17,67,113700,1984550,2007-11-23 00:00:00,1
2007-11-26 00:00:00,2007-11-26 00:00:00,17,2007-11-26 00:00:00,16,16.25,18,13200,218475,2007-11-26 00:00:00,1
2007-11-27 00:00:00,2007-11-27 00:00:00,17.5,2007-11-27 00:00:00,15.75,17,84,69200,1130025,2007-11-27 00:00:00,1
2007-11-28 00:00:00,2007-11-28 00:00:00,16.5,2007-11-28 00:00:00,16,16.25,12,11600,185900,2007-11-28 00:00:00,1
2007-11-29 00:00:00,2007-11-29 00:00:00,16.75,2007-11-29 00:00:00,15.75,16,49,35000,568725,2007-11-29 00:00:00,1
2007-11-30 00:00:00,2007-11-30 00:00:00,15.75,2007-11-30 00:00:00,15.75,15.75,17,17600,277200,2007-11-30 00:00:00,1
2007-12-04 00:00:00,2007-12-04 00:00:00,16,2007-12-04 00:00:00,15.25,15.75,7,10200,159500,2007-12-04 00:00:00,1
2007-12-05 00:00:00,2007-12-05 00:00:00,15.25,2007-12-05 00:00:00,15.25,15.25,1,200,3050,2007-12-05 00:00:00,1
2007-12-06 00:00:00,2007-12-06 00:00:00,16.75,2007-12-06 00:00:00,15.25,16.5,6,2200,35050,2007-12-06 00:00:00,1
2007-12-07 00:00:00,2007-12-07 00:00:00,16.75,2007-12-07 00:00:00,15.5,15.75,7,1900,31150,2007-12-07 00:00:00,1
2007-12-10 00:00:00,2007-12-10 00:00:00,16.5,2007-12-10 00:00:00,15.75,15.75,4,3300,52250,2007-12-10 00:00:00,1
2007-12-11 00:00:00,2007-12-11 00:00:00,16.5,2007-12-11 00:00:00,15.75,16,2,1200,19050,2007-12-11 00:00:00,1
2007-12-12 00:00:00,2007-12-12 00:00:00,16.75,2007-12-12 00:00:00,16,16,10,12300,197825,2007-12-12 00:00:00,1
2007-12-13 00:00:00,2007-12-13 00:00:00,16.25,2007-12-13 00:00:00,15.75,16,15,20900,333650,2007-12-13 00:00:00,1
2007-12-14 00:00:00,2007-12-14 00:00:00,16.5,2007-12-14 00:00:00,16,16.5,5,1800,29125,2007-12-14 00:00:00,1
2007-12-17 00:00:00,2007-12-17 00:00:00,16.5,2007-12-17 00:00:00,16,16,4,5000,82000,2007-12-17 00:00:00,1
2007-12-18 00:00:00,2007-12-18 00:00:00,19,2007-12-18 00:00:00,16.5,17.5,461,335000,6119450,2007-12-18 00:00:00,1
2007-12-19 00:00:00,2007-12-19 00:00:00,18.25,2007-12-19 00:00:00,16.5,16.5,21,21200,354850,2007-12-19 00:00:00,1
2007-12-20 00:00:00,2007-12-20 00:00:00,17.5,2007-12-20 00:00:00,16.25,16.25,21,10900,179475,2007-12-20 00:00:00,1
2007-12-24 00:00:00,2007-12-24 00:00:00,16.5,2007-12-24 00:00:00,16,16,20,11100,178425,2007-12-24 00:00:00,1
2007-12-26 00:00:00,2007-12-26 00:00:00,16.25,2007-12-26 00:00:00,16,16,3,5000,80250,2007-12-26 00:00:00,1
2007-12-27 00:00:00,2007-12-27 00:00:00,16.75,2007-12-27 00:00:00,15.75,16,12,10100,161950,2007-12-27 00:00:00,1
2007-12-28 00:00:00,2007-12-28 00:00:00,17.25,2007-12-28 00:00:00,16.5,17,14,17100,289775,2007-12-28 00:00:00,1
2007-12-31 00:00:00,2007-12-31 00:00:00,17.75,2007-12-31 00:00:00,16.5,17,7,18100,304525,2007-12-31 00:00:00,1
Company Id,:  CLND,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  COLOMBO,LAND,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-01-02 00:00:00,2007-01-02 00:00:00,4.4,2007-01-02 00:00:00,4.3,4.3,8,16100,70470,2007-01-02 00:00:00,1
2007-01-04 00:00:00,2007-01-04 00:00:00,4.3,2007-01-04 00:00:00,4.3,4.3,19,53100,228330,2007-01-04 00:00:00,1
2007-01-05 00:00:00,2007-01-05 00:00:00,4.4,2007-01-05 00:00:00,4.3,4.3,10,26000,111850,2007-01-05 00:00:00,1
2007-01-08 00:00:00,2007-01-08 00:00:00,4.4,2007-01-08 00:00:00,4.3,4.3,13,56000,241760,2007-01-08 00:00:00,1
2007-01-09 00:00:00,2007-01-09 00:00:00,4.3,2007-01-09 00:00:00,4.3,4.3,16,120100,516430,2007-01-09 00:00:00,1
2007-01-10 00:00:00,2007-01-10 00:00:00,4.4,2007-01-10 00:00:00,4.4,4.4,5,10500,46200,2007-01-10 00:00:00,1
2007-01-11 00:00:00,2007-01-11 00:00:00,4.7,2007-01-11 00:00:00,4.4,4.6,37,180800,826400,2007-01-11 00:00:00,1
2007-01-12 00:00:00,2007-01-12 00:00:00,4.6,2007-01-12 00:00:00,4.4,4.5,24,35300,159200,2007-01-12 00:00:00,1
2007-01-16 00:00:00,2007-01-16 00:00:00,4.5,2007-01-16 00:00:00,4.5,4.5,6,9500,42750,2007-01-16 00:00:00,1
2007-01-17 00:00:00,2007-01-17 00:00:00,4.5,2007-01-17 00:00:00,4.4,4.4,5,2000,8950,2007-01-17 00:00:00,1
2007-01-18 00:00:00,2007-01-18 00:00:00,4.4,2007-01-18 00:00:00,4.4,4.4,16,56700,249480,2007-01-18 00:00:00,1
2007-01-19 00:00:00,2007-01-19 00:00:00,4.5,2007-01-19 00:00:00,4.5,4.5,14,43800,197100,2007-01-19 00:00:00,1
2007-01-22 00:00:00,2007-01-22 00:00:00,4.4,2007-01-22 00:00:00,4.4,4.4,15,85000,374000,2007-01-22 00:00:00,1
2007-01-23 00:00:00,2007-01-23 00:00:00,4.5,2007-01-23 00:00:00,4.4,4.5,14,64700,290930,2007-01-23 00:00:00,1
2007-01-24 00:00:00,2007-01-24 00:00:00,4.5,2007-01-24 00:00:00,4.5,4.5,10,21400,96300,2007-01-24 00:00:00,1
2007-01-25 00:00:00,2007-01-25 00:00:00,4.5,2007-01-25 00:00:00,4.5,4.5,7,57600,259200,2007-01-25 00:00:00,1
2007-01-26 00:00:00,2007-01-26 00:00:00,4.5,2007-01-26 00:00:00,4.5,4.5,14,122900,553050,2007-01-26 00:00:00,1
2007-01-29 00:00:00,2007-01-29 00:00:00,4.5,2007-01-29 00:00:00,4.4,4.4,6,69000,309550,2007-01-29 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,**,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  CLND,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  COLOMBO,LAND,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-01-30 00:00:00,2007-01-30 00:00:00,4.4,2007-01-30 00:00:00,4.4,4.4,21,101300,445720,2007-01-30 00:00:00,1
2007-01-31 00:00:00,2007-01-31 00:00:00,4.4,2007-01-31 00:00:00,4.4,4.4,2,2000,8800,2007-01-31 00:00:00,1
2007-02-02 00:00:00,2007-02-02 00:00:00,4.4,2007-02-02 00:00:00,4.4,4.4,8,77000,338800,2007-02-02 00:00:00,1
2007-02-06 00:00:00,2007-02-06 00:00:00,4.4,2007-02-06 00:00:00,4.4,4.4,10,66500,292600,2007-02-06 00:00:00,1
2007-02-07 00:00:00,2007-02-07 00:00:00,4.4,2007-02-07 00:00:00,4.4,4.4,4,7000,30800,2007-02-07 00:00:00,1
2007-02-08 00:00:00,2007-02-08 00:00:00,4.7,2007-02-08 00:00:00,4.4,4.5,39,342000,1561300,2007-02-08 00:00:00,1
2007-02-09 00:00:00,2007-02-09 00:00:00,4.5,2007-02-09 00:00:00,4.4,4.5,9,16500,73830,2007-02-09 00:00:00,1
2007-02-12 00:00:00,2007-02-12 00:00:00,4.7,2007-02-12 00:00:00,4.5,4.6,43,208600,953220,2007-02-12 00:00:00,1
2007-02-13 00:00:00,2007-02-13 00:00:00,4.6,2007-02-13 00:00:00,4.6,4.6,12,64000,294400,2007-02-13 00:00:00,1
2007-02-14 00:00:00,2007-02-14 00:00:00,4.6,2007-02-14 00:00:00,4.5,4.6,24,146300,662810,2007-02-14 00:00:00,1
2007-02-15 00:00:00,2007-02-15 00:00:00,4.6,2007-02-15 00:00:00,4.5,4.5,10,77500,356350,2007-02-15 00:00:00,1
2007-02-19 00:00:00,2007-02-19 00:00:00,4.5,2007-02-19 00:00:00,4.5,4.5,1,2000,9000,2007-02-19 00:00:00,1
2007-02-20 00:00:00,2007-02-20 00:00:00,4.5,2007-02-20 00:00:00,4.5,4.5,12,86300,388350,2007-02-20 00:00:00,1
2007-02-21 00:00:00,2007-02-21 00:00:00,4.4,2007-02-21 00:00:00,4.4,4.4,5,7500,33000,2007-02-21 00:00:00,1
2007-02-22 00:00:00,2007-02-22 00:00:00,4.5,2007-02-22 00:00:00,4.4,4.4,8,14900,66150,2007-02-22 00:00:00,1
2007-02-23 00:00:00,2007-02-23 00:00:00,4.7,2007-02-23 00:00:00,4.5,4.6,50,280700,1291120,2007-02-23 00:00:00,1
2007-02-26 00:00:00,2007-02-26 00:00:00,4.6,2007-02-26 00:00:00,4.6,4.6,11,52300,240580,2007-02-26 00:00:00,1
2007-02-28 00:00:00,2007-02-28 00:00:00,4.6,2007-02-28 00:00:00,4.6,4.6,7,8600,39560,2007-02-28 00:00:00,1
2007-03-01 00:00:00,2007-03-01 00:00:00,4.9,2007-03-01 00:00:00,4.6,4.8,109,627300,2971610,2007-03-01 00:00:00,1
2007-03-02 00:00:00,2007-03-02 00:00:00,5.25,2007-03-02 00:00:00,4.9,5,142,957600,4766480,2007-03-02 00:00:00,1
2007-03-05 00:00:00,2007-03-05 00:00:00,5,2007-03-05 00:00:00,4.8,4.9,30,249500,1235570,2007-03-05 00:00:00,1
2007-03-06 00:00:00,2007-03-06 00:00:00,4.8,2007-03-06 00:00:00,4.6,4.7,14,35600,167130,2007-03-06 00:00:00,1
2007-03-07 00:00:00,2007-03-07 00:00:00,4.8,2007-03-07 00:00:00,4.8,4.8,9,71100,341280,2007-03-07 00:00:00,1
2007-03-08 00:00:00,2007-03-08 00:00:00,4.8,2007-03-08 00:00:00,4.6,4.7,27,116900,549400,2007-03-08 00:00:00,1
2007-03-09 00:00:00,2007-03-09 00:00:00,4.9,2007-03-09 00:00:00,4.8,4.9,27,148100,716060,2007-03-09 00:00:00,1
2007-03-12 00:00:00,2007-03-12 00:00:00,4.9,2007-03-12 00:00:00,4.7,4.9,3,1300,6210,2007-03-12 00:00:00,1
2007-03-13 00:00:00,2007-03-13 00:00:00,4.8,2007-03-13 00:00:00,4.7,4.8,9,33600,161160,2007-03-13 00:00:00,1
2007-03-14 00:00:00,2007-03-14 00:00:00,4.7,2007-03-14 00:00:00,4.6,4.7,13,155900,732640,2007-03-14 00:00:00,1
2007-03-15 00:00:00,2007-03-15 00:00:00,4.8,2007-03-15 00:00:00,4.6,4.8,16,180200,840120,2007-03-15 00:00:00,1
2007-03-16 00:00:00,2007-03-16 00:00:00,4.9,2007-03-16 00:00:00,4.8,4.8,21,133700,653710,2007-03-16 00:00:00,1
2007-03-19 00:00:00,2007-03-19 00:00:00,4.8,2007-03-19 00:00:00,4.8,4.8,24,32500,156000,2007-03-19 00:00:00,1
2007-03-20 00:00:00,2007-03-20 00:00:00,4.9,2007-03-20 00:00:00,4.8,4.9,34,434400,2121020,2007-03-20 00:00:00,1
2007-03-21 00:00:00,2007-03-21 00:00:00,5.75,2007-03-21 00:00:00,4.9,5.5,429,6125300,32479630,2007-03-21 00:00:00,1
2007-03-22 00:00:00,2007-03-22 00:00:00,5.75,2007-03-22 00:00:00,5.25,5.5,148,1562400,8597950,2007-03-22 00:00:00,1
2007-03-23 00:00:00,2007-03-23 00:00:00,5.5,2007-03-23 00:00:00,5.25,5.5,74,1238900,6813450,2007-03-23 00:00:00,1
2007-03-26 00:00:00,2007-03-26 00:00:00,5.5,2007-03-26 00:00:00,4.9,5.25,21,123900,625520,2007-03-26 00:00:00,1
2007-03-27 00:00:00,2007-03-27 00:00:00,5.25,2007-03-27 00:00:00,5,5,9,105900,530000,2007-03-27 00:00:00,1
2007-03-28 00:00:00,2007-03-28 00:00:00,5.25,2007-03-28 00:00:00,5,5.25,62,183100,959525,2007-03-28 00:00:00,1
2007-03-29 00:00:00,2007-03-29 00:00:00,5.25,2007-03-29 00:00:00,4.9,5,44,226500,1129945,2007-03-29 00:00:00,1
2007-03-30 00:00:00,2007-03-30 00:00:00,5,2007-03-30 00:00:00,5,5,6,68900,344500,2007-03-30 00:00:00,1
2007-04-03 00:00:00,2007-04-03 00:00:00,5,2007-04-03 00:00:00,5,5,3,1500,7500,2007-04-03 00:00:00,1
