Daily high low and closing share prices - 2009,,,,,,,,,,
Day,Date High,Low,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2009-10-01 00:00:00,2009-10-01 00:00:00,56,2009-10-01 00:00:00,56,56,2,2000,112000,2009-10-01 00:00:00,1
2009-10-02 00:00:00,2009-10-02 00:00:00,56.5,2009-10-02 00:00:00,56.5,56.5,1,300,16950,2009-10-02 00:00:00,1
2009-10-05 00:00:00,2009-10-05 00:00:00,56,2009-10-05 00:00:00,56,56,3,4500,252000,2009-10-05 00:00:00,1
2009-10-06 00:00:00,2009-10-06 00:00:00,56,2009-10-06 00:00:00,56,56,1,500,28000,2009-10-06 00:00:00,1
2009-10-07 00:00:00,2009-10-07 00:00:00,56,2009-10-07 00:00:00,56,56,1,1000,56000,2009-10-07 00:00:00,1
2009-10-14 00:00:00,2009-10-14 00:00:00,57,2009-10-14 00:00:00,55.75,57,5,50000,2846625,2009-10-14 00:00:00,1
2009-10-30 00:00:00,2009-10-30 00:00:00,50,2009-10-30 00:00:00,50,50,1,100,5000,2009-10-30 00:00:00,1
2009-11-05 00:00:00,2009-11-05 00:00:00,50.25,2009-11-05 00:00:00,50,50,3,1100,55250,2009-11-05 00:00:00,1
2009-11-06 00:00:00,2009-11-06 00:00:00,50.5,2009-11-06 00:00:00,50.25,50.5,2,1100,55525,2009-11-06 00:00:00,1
2009-11-09 00:00:00,2009-11-09 00:00:00,51,2009-11-09 00:00:00,51,51,2,300,15300,2009-11-09 00:00:00,1
2009-11-20 00:00:00,2009-11-20 00:00:00,48.75,2009-11-20 00:00:00,46,46.75,7,4000,187050,2009-11-20 00:00:00,1
2009-11-23 00:00:00,2009-11-23 00:00:00,50,2009-11-23 00:00:00,50,50,1,100,5000,2009-11-23 00:00:00,1
2009-11-25 00:00:00,2009-11-25 00:00:00,49.75,2009-11-25 00:00:00,46,49.75,3,500,24125,2009-11-25 00:00:00,1
2009-11-27 00:00:00,2009-11-27 00:00:00,58,2009-11-27 00:00:00,46,52,10,2500,129625,2009-11-27 00:00:00,1
2009-12-16 00:00:00,2009-12-16 00:00:00,55,2009-12-16 00:00:00,50,51.5,10,9600,490950,2009-12-16 00:00:00,1
2009-12-21 00:00:00,2009-12-21 00:00:00,54,2009-12-21 00:00:00,54,54,1,300,16200,2009-12-21 00:00:00,1
2009-12-22 00:00:00,2009-12-22 00:00:00,55,2009-12-22 00:00:00,54,54,4,1100,60300,2009-12-22 00:00:00,1
2009-12-28 00:00:00,2009-12-28 00:00:00,53,2009-12-28 00:00:00,53,53,1,500,26500,2009-12-28 00:00:00,1
2009-12-29 00:00:00,2009-12-29 00:00:00,56,2009-12-29 00:00:00,53,55.75,3,3800,211400,2009-12-29 00:00:00,1
2009-12-30 00:00:00,2009-12-30 00:00:00,56,2009-12-30 00:00:00,56,56,2,1000,56000,2009-12-30 00:00:00,1
Company Id,:  ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,3,
,,,==========,===========,============,========,================,=,,
Company Id,:  ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ABANS,,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-01-19 00:00:00,2009-01-19 00:00:00,58.5,2009-01-19 00:00:00,55,56.75,2,1000,56750,2009-01-19 00:00:00,1
2009-01-20 00:00:00,2009-01-20 00:00:00,62,2009-01-20 00:00:00,60,62,8,4500,278350,2009-01-20 00:00:00,1
2009-01-21 00:00:00,2009-01-21 00:00:00,64,2009-01-21 00:00:00,64,64,1,500,32000,2009-01-21 00:00:00,1
2009-01-26 00:00:00,2009-01-26 00:00:00,65,2009-01-26 00:00:00,65,65,1,1000,65000,2009-01-26 00:00:00,1
2009-01-27 00:00:00,2009-01-27 00:00:00,65,2009-01-27 00:00:00,63,64.75,2,1600,103600,2009-01-27 00:00:00,1
2009-01-28 00:00:00,2009-01-28 00:00:00,66,2009-01-28 00:00:00,66,66,1,100,6600,2009-01-28 00:00:00,1
2009-01-29 00:00:00,2009-01-29 00:00:00,66,2009-01-29 00:00:00,66,66,1,400,26400,2009-01-29 00:00:00,1
2009-01-30 00:00:00,2009-01-30 00:00:00,66,2009-01-30 00:00:00,66,66,3,2000,132000,2009-01-30 00:00:00,1
2009-02-02 00:00:00,2009-02-02 00:00:00,66,2009-02-02 00:00:00,66,66,1,300,19800,2009-02-02 00:00:00,1
2009-02-03 00:00:00,2009-02-03 00:00:00,66,2009-02-03 00:00:00,66,66,1,100,6600,2009-02-03 00:00:00,1
2009-02-13 00:00:00,2009-02-13 00:00:00,66,2009-02-13 00:00:00,66,66,2,600,39600,2009-02-13 00:00:00,1
2009-02-16 00:00:00,2009-02-16 00:00:00,64,2009-02-16 00:00:00,64,64,3,5300,339200,2009-02-16 00:00:00,1
2009-02-19 00:00:00,2009-02-19 00:00:00,64,2009-02-19 00:00:00,64,64,1,100,6400,2009-02-19 00:00:00,1
2009-04-02 00:00:00,2009-04-02 00:00:00,55,2009-04-02 00:00:00,50,51.75,2,300,15500,2009-04-02 00:00:00,1
2009-04-22 00:00:00,2009-04-22 00:00:00,58,2009-04-22 00:00:00,58,58,2,1000,58000,2009-04-22 00:00:00,1
2009-04-24 00:00:00,2009-04-24 00:00:00,62,2009-04-24 00:00:00,56,62,4,4400,263800,2009-04-24 00:00:00,1
2009-04-27 00:00:00,2009-04-27 00:00:00,64.5,2009-04-27 00:00:00,64.5,64.5,2,2000,129000,2009-04-27 00:00:00,1
2009-05-04 00:00:00,2009-05-04 00:00:00,60,2009-05-04 00:00:00,60,60,2,2000,120000,2009-05-04 00:00:00,1
2009-05-05 00:00:00,2009-05-05 00:00:00,65,2009-05-05 00:00:00,63,64.25,14,5800,372500,2009-05-05 00:00:00,1
2009-05-06 00:00:00,2009-05-06 00:00:00,65,2009-05-06 00:00:00,65,65,1,200,13000,2009-05-06 00:00:00,1
2009-05-07 00:00:00,2009-05-07 00:00:00,66,2009-05-07 00:00:00,66,66,1,200,13200,2009-05-07 00:00:00,1
2009-05-18 00:00:00,2009-05-18 00:00:00,70,2009-05-18 00:00:00,66,69.5,34,10100,701925,2009-05-18 00:00:00,1
2009-05-19 00:00:00,2009-05-19 00:00:00,65.5,2009-05-19 00:00:00,65.5,65.5,1,400,26200,2009-05-19 00:00:00,1
2009-05-21 00:00:00,2009-05-21 00:00:00,70,2009-05-21 00:00:00,70,70,2,400,28000,2009-05-21 00:00:00,1
2009-05-26 00:00:00,2009-05-26 00:00:00,69.75,2009-05-26 00:00:00,69.5,69.75,2,500,34850,2009-05-26 00:00:00,1
2009-05-28 00:00:00,2009-05-28 00:00:00,77.75,2009-05-28 00:00:00,69.75,76.25,10,15300,1130375,2009-05-28 00:00:00,1
2009-05-29 00:00:00,2009-05-29 00:00:00,80,2009-05-29 00:00:00,78,78,5,7100,566475,2009-05-29 00:00:00,1
2009-06-02 00:00:00,2009-06-02 00:00:00,75,2009-06-02 00:00:00,72,72,4,1300,93900,2009-06-02 00:00:00,1
2009-06-03 00:00:00,2009-06-03 00:00:00,72.25,2009-06-03 00:00:00,72.25,72.25,1,1000,72250,2009-06-03 00:00:00,1
2009-06-04 00:00:00,2009-06-04 00:00:00,72,2009-06-04 00:00:00,71.75,72,2,200,14375,2009-06-04 00:00:00,1
2009-06-08 00:00:00,2009-06-08 00:00:00,76.5,2009-06-08 00:00:00,75.75,75.75,4,10000,760000,2009-06-08 00:00:00,1
2009-06-18 00:00:00,2009-06-18 00:00:00,74.5,2009-06-18 00:00:00,70,74.5,2,300,21900,2009-06-18 00:00:00,1
2009-06-19 00:00:00,2009-06-19 00:00:00,74.75,2009-06-19 00:00:00,74.75,74.75,2,1000,74750,2009-06-19 00:00:00,1
2009-06-23 00:00:00,2009-06-23 00:00:00,72,2009-06-23 00:00:00,72,72,2,300,21600,2009-06-23 00:00:00,1
2009-07-02 00:00:00,2009-07-02 00:00:00,70.25,2009-07-02 00:00:00,70.25,70.25,1,200,14050,2009-07-02 00:00:00,1
2009-07-09 00:00:00,2009-07-09 00:00:00,70.25,2009-07-09 00:00:00,70,70.25,2,600,42125,2009-07-09 00:00:00,1
2009-07-10 00:00:00,2009-07-10 00:00:00,70,2009-07-10 00:00:00,70,70,1,100,7000,2009-07-10 00:00:00,1
2009-07-14 00:00:00,2009-07-14 00:00:00,70,2009-07-14 00:00:00,70,70,2,2200,154000,2009-07-14 00:00:00,1
2009-07-15 00:00:00,2009-07-15 00:00:00,70,2009-07-15 00:00:00,70,70,3,1000,70000,2009-07-15 00:00:00,1
2009-07-16 00:00:00,2009-07-16 00:00:00,70,2009-07-16 00:00:00,70,70,1,100,7000,2009-07-16 00:00:00,1
2009-07-20 00:00:00,2009-07-20 00:00:00,75.5,2009-07-20 00:00:00,73,74.75,8,8700,650050,2009-07-20 00:00:00,1
2009-07-22 00:00:00,2009-07-22 00:00:00,74,2009-07-22 00:00:00,70,71.25,4,2000,142500,2009-07-22 00:00:00,1
2009-07-23 00:00:00,2009-07-23 00:00:00,75,2009-07-23 00:00:00,71,74.25,4,800,59475,2009-07-23 00:00:00,1
2009-08-07 00:00:00,2009-08-07 00:00:00,74,2009-08-07 00:00:00,70,72,4,1400,100700,2009-08-07 00:00:00,1
2009-08-10 00:00:00,2009-08-10 00:00:00,80,2009-08-10 00:00:00,70,74.5,3,1400,103800,2009-08-10 00:00:00,1
2009-08-11 00:00:00,2009-08-11 00:00:00,85,2009-08-11 00:00:00,80,84,9,4400,369250,2009-08-11 00:00:00,1
2009-08-12 00:00:00,2009-08-12 00:00:00,79.75,2009-08-12 00:00:00,76.75,77,6,1600,124675,2009-08-12 00:00:00,1
2009-08-19 00:00:00,2009-08-19 00:00:00,70,2009-08-19 00:00:00,67.5,68.75,2,200,13750,2009-08-19 00:00:00,1
2009-08-24 00:00:00,2009-08-24 00:00:00,70,2009-08-24 00:00:00,70,70,4,1000,70000,2009-08-24 00:00:00,1
2009-08-27 00:00:00,2009-08-27 00:00:00,70,2009-08-27 00:00:00,70,70,1,200,14000,2009-08-27 00:00:00,1
2009-09-02 00:00:00,2009-09-02 00:00:00,70,2009-09-02 00:00:00,70,70,2,300,21000,2009-09-02 00:00:00,1
2009-09-07 00:00:00,2009-09-07 00:00:00,78,2009-09-07 00:00:00,72,78,13,4600,353900,2009-09-07 00:00:00,1
2009-09-08 00:00:00,2009-09-08 00:00:00,82.5,2009-09-08 00:00:00,80,80,7,6000,490750,2009-09-08 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,4,
,,,==========,===========,============,========,================,=,,
Company Id,:  ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ABANS,,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-09-16 00:00:00,2009-09-16 00:00:00,79.5,2009-09-16 00:00:00,79.5,79.5,2,1000,79500,2009-09-16 00:00:00,1
2009-09-17 00:00:00,2009-09-17 00:00:00,80,2009-09-17 00:00:00,80,80,1,100,8000,2009-09-17 00:00:00,1
2009-09-29 00:00:00,2009-09-29 00:00:00,80,2009-09-29 00:00:00,70,78,4,1100,84950,2009-09-29 00:00:00,1
2009-09-30 00:00:00,2009-09-30 00:00:00,82.5,2009-09-30 00:00:00,78,80.75,4,500,40350,2009-09-30 00:00:00,1
2009-10-08 00:00:00,2009-10-08 00:00:00,80,2009-10-08 00:00:00,77,78.5,2,200,15700,2009-10-08 00:00:00,1
2009-10-21 00:00:00,2009-10-21 00:00:00,70,2009-10-21 00:00:00,70,70,1,100,7000,2009-10-21 00:00:00,1
2009-10-26 00:00:00,2009-10-26 00:00:00,71.75,2009-10-26 00:00:00,71.75,71.75,1,100,7175,2009-10-26 00:00:00,1
2009-10-28 00:00:00,2009-10-28 00:00:00,72.5,2009-10-28 00:00:00,72.5,72.5,3,500,36250,2009-10-28 00:00:00,1
2009-10-30 00:00:00,2009-10-30 00:00:00,79,2009-10-30 00:00:00,79,79,1,1100,86900,2009-10-30 00:00:00,1
2009-11-05 00:00:00,2009-11-05 00:00:00,71,2009-11-05 00:00:00,70.5,70.75,2,300,21250,2009-11-05 00:00:00,1
2009-11-06 00:00:00,2009-11-06 00:00:00,76,2009-11-06 00:00:00,75,75,5,1100,82600,2009-11-06 00:00:00,1
2009-11-12 00:00:00,2009-11-12 00:00:00,75,2009-11-12 00:00:00,75,75,2,200,15000,2009-11-12 00:00:00,1
2009-11-17 00:00:00,2009-11-17 00:00:00,83,2009-11-17 00:00:00,79,80.5,19,14200,1153650,2009-11-17 00:00:00,1
2009-11-23 00:00:00,2009-11-23 00:00:00,79.75,2009-11-23 00:00:00,79.75,79.75,1,200,15950,2009-11-23 00:00:00,1
2009-11-26 00:00:00,2009-11-26 00:00:00,75,2009-11-26 00:00:00,73,74.25,2,300,22300,2009-11-26 00:00:00,1
2009-11-30 00:00:00,2009-11-30 00:00:00,76,2009-11-30 00:00:00,76,76,1,100,7600,2009-11-30 00:00:00,1
2009-12-02 00:00:00,2009-12-02 00:00:00,76,2009-12-02 00:00:00,76,76,1,100,7600,2009-12-02 00:00:00,1
2009-12-03 00:00:00,2009-12-03 00:00:00,80,2009-12-03 00:00:00,77.5,78.75,10,2700,212300,2009-12-03 00:00:00,1
2009-12-10 00:00:00,2009-12-10 00:00:00,80.5,2009-12-10 00:00:00,79,80,13,4400,351950,2009-12-10 00:00:00,1
2009-12-17 00:00:00,2009-12-17 00:00:00,81.75,2009-12-17 00:00:00,81.5,81.75,2,200,16325,2009-12-17 00:00:00,1
2009-12-18 00:00:00,2009-12-18 00:00:00,85,2009-12-18 00:00:00,81.75,85,6,2400,202975,2009-12-18 00:00:00,1
2009-12-21 00:00:00,2009-12-21 00:00:00,90,2009-12-21 00:00:00,85,90,17,4000,358850,2009-12-21 00:00:00,1
2009-12-22 00:00:00,2009-12-22 00:00:00,94,2009-12-22 00:00:00,90,93.5,11,1600,146500,2009-12-22 00:00:00,1
2009-12-23 00:00:00,2009-12-23 00:00:00,94,2009-12-23 00:00:00,86,90,3,600,54800,2009-12-23 00:00:00,1
2009-12-29 00:00:00,2009-12-29 00:00:00,95,2009-12-29 00:00:00,92,95,12,9200,867700,2009-12-29 00:00:00,1
2009-12-30 00:00:00,2009-12-30 00:00:00,103,2009-12-30 00:00:00,97,100,29,30300,3030100,2009-12-30 00:00:00,1
Company Id,:  ACAP,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIA CA,PITAL,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-01-02 00:00:00,2009-01-02 00:00:00,5.75,2009-01-02 00:00:00,5,5.75,5,1600,9025,2009-01-02 00:00:00,1
2009-01-05 00:00:00,2009-01-05 00:00:00,5.25,2009-01-05 00:00:00,5,5.25,3,500,2550,2009-01-05 00:00:00,1
2009-01-09 00:00:00,2009-01-09 00:00:00,5.25,2009-01-09 00:00:00,5.25,5.25,4,3500,18375,2009-01-09 00:00:00,1
2009-01-13 00:00:00,2009-01-13 00:00:00,5.5,2009-01-13 00:00:00,5.25,5.25,2,1100,5800,2009-01-13 00:00:00,1
2009-01-15 00:00:00,2009-01-15 00:00:00,6,2009-01-15 00:00:00,6,6,4,3100,18600,2009-01-15 00:00:00,1
2009-01-19 00:00:00,2009-01-19 00:00:00,6.5,2009-01-19 00:00:00,6.25,6.5,13,5300,34025,2009-01-19 00:00:00,1
2009-01-20 00:00:00,2009-01-20 00:00:00,7,2009-01-20 00:00:00,6,7,29,33100,220900,2009-01-20 00:00:00,1
2009-01-21 00:00:00,2009-01-21 00:00:00,6.75,2009-01-21 00:00:00,6.5,6.5,3,1700,11425,2009-01-21 00:00:00,1
2009-01-22 00:00:00,2009-01-22 00:00:00,6.5,2009-01-22 00:00:00,6.5,6.5,2,500,3250,2009-01-22 00:00:00,1
2009-01-23 00:00:00,2009-01-23 00:00:00,6.25,2009-01-23 00:00:00,6,6,5,7600,45900,2009-01-23 00:00:00,1
2009-01-26 00:00:00,2009-01-26 00:00:00,6.75,2009-01-26 00:00:00,6.5,6.75,4,800,5350,2009-01-26 00:00:00,1
2009-01-27 00:00:00,2009-01-27 00:00:00,6,2009-01-27 00:00:00,5.75,6,2,200,1175,2009-01-27 00:00:00,1
2009-01-28 00:00:00,2009-01-28 00:00:00,6,2009-01-28 00:00:00,6,6,1,200,1200,2009-01-28 00:00:00,1
2009-01-29 00:00:00,2009-01-29 00:00:00,7,2009-01-29 00:00:00,6.75,7,6,8500,59125,2009-01-29 00:00:00,1
2009-01-30 00:00:00,2009-01-30 00:00:00,7,2009-01-30 00:00:00,6.5,7,9,4200,29150,2009-01-30 00:00:00,1
2009-02-03 00:00:00,2009-02-03 00:00:00,6.75,2009-02-03 00:00:00,6.75,6.75,4,5400,36450,2009-02-03 00:00:00,1
2009-02-05 00:00:00,2009-02-05 00:00:00,6.75,2009-02-05 00:00:00,6.5,6.5,3,1200,7850,2009-02-05 00:00:00,1
2009-02-06 00:00:00,2009-02-06 00:00:00,7,2009-02-06 00:00:00,6.5,6.75,3,2400,16225,2009-02-06 00:00:00,1
2009-02-11 00:00:00,2009-02-11 00:00:00,6.5,2009-02-11 00:00:00,6,6,6,4000,25050,2009-02-11 00:00:00,1
2009-02-12 00:00:00,2009-02-12 00:00:00,6,2009-02-12 00:00:00,6,6,3,400,2400,2009-02-12 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,5,
,,,==========,===========,============,========,================,=,,
Company Id,:  ACAP,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIA CA,PITAL,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-02-13 00:00:00,2009-02-13 00:00:00,6,2009-02-13 00:00:00,6,6,5,1200,7200,2009-02-13 00:00:00,1
2009-02-16 00:00:00,2009-02-16 00:00:00,6.75,2009-02-16 00:00:00,6.75,6.75,3,2100,14175,2009-02-16 00:00:00,1
2009-02-17 00:00:00,2009-02-17 00:00:00,6.25,2009-02-17 00:00:00,6,6.25,7,3200,19975,2009-02-17 00:00:00,1
2009-02-18 00:00:00,2009-02-18 00:00:00,6.25,2009-02-18 00:00:00,6.25,6.25,3,600,3750,2009-02-18 00:00:00,1
2009-02-19 00:00:00,2009-02-19 00:00:00,6,2009-02-19 00:00:00,6,6,5,4200,25200,2009-02-19 00:00:00,1
2009-02-20 00:00:00,2009-02-20 00:00:00,6,2009-02-20 00:00:00,5.75,6,2,1500,8875,2009-02-20 00:00:00,1
2009-02-25 00:00:00,2009-02-25 00:00:00,6,2009-02-25 00:00:00,6,6,6,5500,33000,2009-02-25 00:00:00,1
2009-02-26 00:00:00,2009-02-26 00:00:00,6,2009-02-26 00:00:00,6,6,2,1000,6000,2009-02-26 00:00:00,1
2009-02-27 00:00:00,2009-02-27 00:00:00,6,2009-02-27 00:00:00,6,6,1,300,1800,2009-02-27 00:00:00,1
2009-03-02 00:00:00,2009-03-02 00:00:00,5.75,2009-03-02 00:00:00,5.75,5.75,4,2100,12075,2009-03-02 00:00:00,1
2009-03-05 00:00:00,2009-03-05 00:00:00,5.5,2009-03-05 00:00:00,5,5.25,2,1000,5250,2009-03-05 00:00:00,1
2009-03-09 00:00:00,2009-03-09 00:00:00,6,2009-03-09 00:00:00,6,6,6,4600,27600,2009-03-09 00:00:00,1
2009-03-12 00:00:00,2009-03-12 00:00:00,6.25,2009-03-12 00:00:00,5.5,6,8,4900,29650,2009-03-12 00:00:00,1
2009-03-13 00:00:00,2009-03-13 00:00:00,5.75,2009-03-13 00:00:00,5.5,5.75,8,7300,41850,2009-03-13 00:00:00,1
2009-03-16 00:00:00,2009-03-16 00:00:00,5.5,2009-03-16 00:00:00,5.5,5.5,3,2200,12100,2009-03-16 00:00:00,1
2009-03-17 00:00:00,2009-03-17 00:00:00,6.5,2009-03-17 00:00:00,5.25,6.5,8,14300,91725,2009-03-17 00:00:00,1
2009-03-18 00:00:00,2009-03-18 00:00:00,5.5,2009-03-18 00:00:00,5.5,5.5,1,400,2200,2009-03-18 00:00:00,1
2009-03-19 00:00:00,2009-03-19 00:00:00,6.25,2009-03-19 00:00:00,6.25,6.25,2,200,1250,2009-03-19 00:00:00,1
2009-03-20 00:00:00,2009-03-20 00:00:00,6,2009-03-20 00:00:00,6,6,1,100,600,2009-03-20 00:00:00,1
2009-03-23 00:00:00,2009-03-23 00:00:00,5.5,2009-03-23 00:00:00,5.5,5.5,6,2300,12650,2009-03-23 00:00:00,1
2009-03-24 00:00:00,2009-03-24 00:00:00,5.5,2009-03-24 00:00:00,5.5,5.5,4,2000,11000,2009-03-24 00:00:00,1
2009-03-25 00:00:00,2009-03-25 00:00:00,5.75,2009-03-25 00:00:00,5,5,14,1321800,6612750,2009-03-25 00:00:00,1
2009-03-26 00:00:00,2009-03-26 00:00:00,6,2009-03-26 00:00:00,5.25,5.5,12,13600,78950,2009-03-26 00:00:00,1
2009-03-27 00:00:00,2009-03-27 00:00:00,6,2009-03-27 00:00:00,5.75,5.75,6,3600,21350,2009-03-27 00:00:00,1
2009-03-30 00:00:00,2009-03-30 00:00:00,6,2009-03-30 00:00:00,5.75,5.75,3,1100,6350,2009-03-30 00:00:00,1
2009-04-01 00:00:00,2009-04-01 00:00:00,5.75,2009-04-01 00:00:00,5.25,5.5,9,10600,57325,2009-04-01 00:00:00,1
2009-04-02 00:00:00,2009-04-02 00:00:00,5.75,2009-04-02 00:00:00,5.5,5.5,10,8100,44650,2009-04-02 00:00:00,1
2009-04-03 00:00:00,2009-04-03 00:00:00,5.75,2009-04-03 00:00:00,5.75,5.75,1,100,575,2009-04-03 00:00:00,1
2009-04-06 00:00:00,2009-04-06 00:00:00,5.75,2009-04-06 00:00:00,5.75,5.75,1,100,575,2009-04-06 00:00:00,1
2009-04-07 00:00:00,2009-04-07 00:00:00,5.75,2009-04-07 00:00:00,5.5,5.75,3,1000,5625,2009-04-07 00:00:00,1
2009-04-08 00:00:00,2009-04-08 00:00:00,5.5,2009-04-08 00:00:00,5.5,5.5,1,1200,6600,2009-04-08 00:00:00,1
2009-04-15 00:00:00,2009-04-15 00:00:00,5.75,2009-04-15 00:00:00,5.75,5.75,4,1600,9200,2009-04-15 00:00:00,1
2009-04-16 00:00:00,2009-04-16 00:00:00,5.75,2009-04-16 00:00:00,5.75,5.75,1,100,575,2009-04-16 00:00:00,1
2009-04-17 00:00:00,2009-04-17 00:00:00,7,2009-04-17 00:00:00,5.75,6,22,37100,237375,2009-04-17 00:00:00,1
2009-04-20 00:00:00,2009-04-20 00:00:00,6,2009-04-20 00:00:00,6,6,2,1200,7200,2009-04-20 00:00:00,1
2009-04-21 00:00:00,2009-04-21 00:00:00,6,2009-04-21 00:00:00,6,6,2,200,1200,2009-04-21 00:00:00,1
2009-04-22 00:00:00,2009-04-22 00:00:00,6.5,2009-04-22 00:00:00,6.25,6.25,10,13000,84075,2009-04-22 00:00:00,1
2009-04-23 00:00:00,2009-04-23 00:00:00,6.25,2009-04-23 00:00:00,6.25,6.25,4,2400,15000,2009-04-23 00:00:00,1
2009-04-24 00:00:00,2009-04-24 00:00:00,6.5,2009-04-24 00:00:00,6.25,6.5,3,8100,52625,2009-04-24 00:00:00,1
2009-04-27 00:00:00,2009-04-27 00:00:00,6.5,2009-04-27 00:00:00,6.5,6.5,11,15800,102700,2009-04-27 00:00:00,1
2009-04-28 00:00:00,2009-04-28 00:00:00,6.5,2009-04-28 00:00:00,6.5,6.5,6,10000,65000,2009-04-28 00:00:00,1
2009-04-29 00:00:00,2009-04-29 00:00:00,6.5,2009-04-29 00:00:00,6.5,6.5,9,14700,95550,2009-04-29 00:00:00,1
2009-04-30 00:00:00,2009-04-30 00:00:00,6.5,2009-04-30 00:00:00,6.5,6.5,3,9500,61750,2009-04-30 00:00:00,1
2009-05-04 00:00:00,2009-05-04 00:00:00,6.75,2009-05-04 00:00:00,6.5,6.75,16,20900,140550,2009-05-04 00:00:00,1
2009-05-05 00:00:00,2009-05-05 00:00:00,7.25,2009-05-05 00:00:00,6.5,7,33,56100,391525,2009-05-05 00:00:00,1
2009-05-06 00:00:00,2009-05-06 00:00:00,8,2009-05-06 00:00:00,7,7.5,68,130100,989900,2009-05-06 00:00:00,1
2009-05-07 00:00:00,2009-05-07 00:00:00,7.5,2009-05-07 00:00:00,7.25,7.25,11,8500,62000,2009-05-07 00:00:00,1
2009-05-11 00:00:00,2009-05-11 00:00:00,7.25,2009-05-11 00:00:00,7,7,2,1000,7025,2009-05-11 00:00:00,1
2009-05-12 00:00:00,2009-05-12 00:00:00,7.25,2009-05-12 00:00:00,7,7,3,500,3550,2009-05-12 00:00:00,1
2009-05-13 00:00:00,2009-05-13 00:00:00,6.75,2009-05-13 00:00:00,6.75,6.75,1,500,3375,2009-05-13 00:00:00,1
2009-05-14 00:00:00,2009-05-14 00:00:00,7,2009-05-14 00:00:00,7,7,1,1000,7000,2009-05-14 00:00:00,1
2009-05-15 00:00:00,2009-05-15 00:00:00,7,2009-05-15 00:00:00,6,6,73,29712100,178379850,2009-05-15 00:00:00,1
2009-05-18 00:00:00,2009-05-18 00:00:00,7.5,2009-05-18 00:00:00,7,7,38,101500,724500,2009-05-18 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,6,
,,,==========,===========,============,========,================,=,,
Company Id,:  ACAP,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIA CA,PITAL,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-05-19 00:00:00,2009-05-19 00:00:00,7.5,2009-05-19 00:00:00,6.75,7,22,27300,188750,2009-05-19 00:00:00,1
2009-05-21 00:00:00,2009-05-21 00:00:00,7.5,2009-05-21 00:00:00,7,7,42,73000,522175,2009-05-21 00:00:00,1
2009-05-22 00:00:00,2009-05-22 00:00:00,7.25,2009-05-22 00:00:00,7.25,7.25,19,49100,355975,2009-05-22 00:00:00,1
