Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id :,AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ASIAN ALLIA,NCE,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-04-17 00:00:00,2003-04-17 00:00:00,8.75,2003-04-17 00:00:00,8.75,8.75,1,2500,21875,2003-04-17 00:00:00,1
2003-04-23 00:00:00,2003-04-23 00:00:00,9.75,2003-04-23 00:00:00,8.75,9.25,2,200,1850,2003-04-23 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,9.75,2003-05-13 00:00:00,9,9.75,7,3600,33550,2003-05-13 00:00:00,1
2003-05-19 00:00:00,2003-05-19 00:00:00,9.5,2003-05-19 00:00:00,9.5,9.5,1,200,1900,2003-05-19 00:00:00,1
2003-06-02 00:00:00,2003-06-02 00:00:00,9,2003-06-02 00:00:00,9,9,2,1500,13500,2003-06-02 00:00:00,1
2003-06-04 00:00:00,2003-06-04 00:00:00,9.5,2003-06-04 00:00:00,9.25,9.5,2,2000,18750,2003-06-04 00:00:00,1
2003-06-05 00:00:00,2003-06-05 00:00:00,9.75,2003-06-05 00:00:00,9.5,9.75,2,1000,9625,2003-06-05 00:00:00,1
2003-06-06 00:00:00,2003-06-06 00:00:00,9.25,2003-06-06 00:00:00,9,9,4,1500,13550,2003-06-06 00:00:00,1
2003-06-09 00:00:00,2003-06-09 00:00:00,9.5,2003-06-09 00:00:00,9.5,9.5,2,1000,9500,2003-06-09 00:00:00,1
2003-06-12 00:00:00,2003-06-12 00:00:00,13.75,2003-06-12 00:00:00,10,11.25,3,600,6775,2003-06-12 00:00:00,1
2003-06-13 00:00:00,2003-06-13 00:00:00,10,2003-06-13 00:00:00,10,10,1,1500,15000,2003-06-13 00:00:00,1
2003-06-17 00:00:00,2003-06-17 00:00:00,10,2003-06-17 00:00:00,10,10,1,100,1000,2003-06-17 00:00:00,1
2003-06-18 00:00:00,2003-06-18 00:00:00,10,2003-06-18 00:00:00,10,10,3,1100,11000,2003-06-18 00:00:00,1
2003-06-19 00:00:00,2003-06-19 00:00:00,10,2003-06-19 00:00:00,9.75,10,2,600,5975,2003-06-19 00:00:00,1
2003-06-20 00:00:00,2003-06-20 00:00:00,10,2003-06-20 00:00:00,10,10,2,800,8000,2003-06-20 00:00:00,1
2003-06-23 00:00:00,2003-06-23 00:00:00,10,2003-06-23 00:00:00,10,10,4,6200,62000,2003-06-23 00:00:00,1
2003-06-24 00:00:00,2003-06-24 00:00:00,11.25,2003-06-24 00:00:00,11,11,5,6700,73825,2003-06-24 00:00:00,1
2003-06-25 00:00:00,2003-06-25 00:00:00,12,2003-06-25 00:00:00,11,11,8,11000,127000,2003-06-25 00:00:00,1
2003-06-26 00:00:00,2003-06-26 00:00:00,11.25,2003-06-26 00:00:00,11,11,2,2200,24250,2003-06-26 00:00:00,1
2003-06-27 00:00:00,2003-06-27 00:00:00,10.5,2003-06-27 00:00:00,10,10,5,6000,60750,2003-06-27 00:00:00,1
2003-06-30 00:00:00,2003-06-30 00:00:00,11.5,2003-06-30 00:00:00,10.5,11.5,2,11200,128600,2003-06-30 00:00:00,1
2003-07-01 00:00:00,2003-07-01 00:00:00,10,2003-07-01 00:00:00,10,10,1,300,3000,2003-07-01 00:00:00,1
2003-07-02 00:00:00,2003-07-02 00:00:00,10,2003-07-02 00:00:00,10,10,4,2100,21000,2003-07-02 00:00:00,1
2003-07-08 00:00:00,2003-07-08 00:00:00,10,2003-07-08 00:00:00,10,10,5,5900,59000,2003-07-08 00:00:00,1
2003-07-10 00:00:00,2003-07-10 00:00:00,10,2003-07-10 00:00:00,9,9.5,2,11200,107000,2003-07-10 00:00:00,1
2003-07-11 00:00:00,2003-07-11 00:00:00,10.25,2003-07-11 00:00:00,10,10,2,4200,42325,2003-07-11 00:00:00,1
2003-07-14 00:00:00,2003-07-14 00:00:00,10,2003-07-14 00:00:00,10,10,1,5000,50000,2003-07-14 00:00:00,1
2003-07-16 00:00:00,2003-07-16 00:00:00,10,2003-07-16 00:00:00,10,10,2,2100,21000,2003-07-16 00:00:00,1
2003-07-17 00:00:00,2003-07-17 00:00:00,10.75,2003-07-17 00:00:00,10,10.5,6,6000,63675,2003-07-17 00:00:00,1
2003-07-18 00:00:00,2003-07-18 00:00:00,11,2003-07-18 00:00:00,11,11,1,500,5500,2003-07-18 00:00:00,1
2003-07-22 00:00:00,2003-07-22 00:00:00,12.75,2003-07-22 00:00:00,11,12,24,35300,421425,2003-07-22 00:00:00,1
2003-07-25 00:00:00,2003-07-25 00:00:00,12.25,2003-07-25 00:00:00,12,12.25,2,2600,31600,2003-07-25 00:00:00,1
2003-07-28 00:00:00,2003-07-28 00:00:00,11.5,2003-07-28 00:00:00,11.5,11.5,2,8500,97750,2003-07-28 00:00:00,1
2003-07-30 00:00:00,2003-07-30 00:00:00,12,2003-07-30 00:00:00,12,12,1,2000,24000,2003-07-30 00:00:00,1
2003-08-01 00:00:00,2003-08-01 00:00:00,11.25,2003-08-01 00:00:00,11.25,11.25,2,8500,95625,2003-08-01 00:00:00,1
2003-08-15 00:00:00,2003-08-15 00:00:00,10.25,2003-08-15 00:00:00,10.25,10.25,2,1600,16400,2003-08-15 00:00:00,1
2003-08-19 00:00:00,2003-08-19 00:00:00,10.25,2003-08-19 00:00:00,10,10.25,6,18000,182500,2003-08-19 00:00:00,1
2003-08-20 00:00:00,2003-08-20 00:00:00,12,2003-08-20 00:00:00,10.25,11.75,8,13300,156950,2003-08-20 00:00:00,1
2003-08-25 00:00:00,2003-08-25 00:00:00,11.75,2003-08-25 00:00:00,11.75,11.75,1,1000,11750,2003-08-25 00:00:00,1
2003-08-26 00:00:00,2003-08-26 00:00:00,11,2003-08-26 00:00:00,11,11,1,400,4400,2003-08-26 00:00:00,1
2003-08-27 00:00:00,2003-08-27 00:00:00,11,2003-08-27 00:00:00,11,11,1,300,3300,2003-08-27 00:00:00,1
2003-08-28 00:00:00,2003-08-28 00:00:00,11,2003-08-28 00:00:00,11,11,1,1000,11000,2003-08-28 00:00:00,1
2003-09-05 00:00:00,2003-09-05 00:00:00,12,2003-09-05 00:00:00,11.5,12,2,600,7100,2003-09-05 00:00:00,1
2003-09-09 00:00:00,2003-09-09 00:00:00,11.5,2003-09-09 00:00:00,11.5,11.5,2,1000,11500,2003-09-09 00:00:00,1
2003-09-11 00:00:00,2003-09-11 00:00:00,12.5,2003-09-11 00:00:00,12,12.25,7,7200,88150,2003-09-11 00:00:00,1
2003-09-18 00:00:00,2003-09-18 00:00:00,13.25,2003-09-18 00:00:00,12,13.25,7,23900,293375,2003-09-18 00:00:00,1
2003-09-23 00:00:00,2003-09-23 00:00:00,13,2003-09-23 00:00:00,12,12.75,5,5000,64000,2003-09-23 00:00:00,1
2003-09-29 00:00:00,2003-09-29 00:00:00,12,2003-09-29 00:00:00,12,12,1,12000,144000,2003-09-29 00:00:00,1
2003-10-03 00:00:00,2003-10-03 00:00:00,14,2003-10-03 00:00:00,13,13.75,5,8300,113750,2003-10-03 00:00:00,1
2003-10-13 00:00:00,2003-10-13 00:00:00,12.25,2003-10-13 00:00:00,12.25,12.25,1,100,1225,2003-10-13 00:00:00,1
2003-10-14 00:00:00,2003-10-14 00:00:00,14.25,2003-10-14 00:00:00,14,14.25,2,1000,14125,2003-10-14 00:00:00,1
2003-10-15 00:00:00,2003-10-15 00:00:00,12.25,2003-10-15 00:00:00,12.25,12.25,1,100,1225,2003-10-15 00:00:00,1
2003-10-16 00:00:00,2003-10-16 00:00:00,14.5,2003-10-16 00:00:00,14.5,14.5,2,1000,14500,2003-10-16 00:00:00,1
2003-10-17 00:00:00,2003-10-17 00:00:00,19.5,2003-10-17 00:00:00,14,18.5,29,71100,1218225,2003-10-17 00:00:00,1
2003-10-20 00:00:00,2003-10-20 00:00:00,21,2003-10-20 00:00:00,18.5,19.75,20,37500,738750,2003-10-20 00:00:00,1
2003-10-21 00:00:00,2003-10-21 00:00:00,25,2003-10-21 00:00:00,20,23.5,25,67800,1598825,2003-10-21 00:00:00,1
2003-10-22 00:00:00,2003-10-22 00:00:00,25,2003-10-22 00:00:00,17,20.5,10,10300,213125,2003-10-22 00:00:00,1
2003-10-27 00:00:00,2003-10-27 00:00:00,30,2003-10-27 00:00:00,21,28,5,16500,461000,2003-10-27 00:00:00,1
2003-10-28 00:00:00,2003-10-28 00:00:00,27,2003-10-28 00:00:00,26,26.5,2,1000,26500,2003-10-28 00:00:00,1
2003-10-30 00:00:00,2003-10-30 00:00:00,23,2003-10-30 00:00:00,22.25,22.5,2,800,18025,2003-10-30 00:00:00,1
2003-10-31 00:00:00,2003-10-31 00:00:00,21,2003-10-31 00:00:00,21,21,4,3000,63000,2003-10-31 00:00:00,1
2003-11-03 00:00:00,2003-11-03 00:00:00,15,2003-11-03 00:00:00,15,15,1,200,3000,2003-11-03 00:00:00,1
2003-11-04 00:00:00,2003-11-04 00:00:00,15.25,2003-11-04 00:00:00,15.25,15.25,1,1000,15250,2003-11-04 00:00:00,1
2003-11-06 00:00:00,2003-11-06 00:00:00,15.75,2003-11-06 00:00:00,12,14.75,3,1000,14775,2003-11-06 00:00:00,1
2003-11-07 00:00:00,2003-11-07 00:00:00,19.5,2003-11-07 00:00:00,15.5,18.5,3,2200,40600,2003-11-07 00:00:00,1
2003-11-10 00:00:00,2003-11-10 00:00:00,21,2003-11-10 00:00:00,16,19.25,6,16100,310400,2003-11-10 00:00:00,1
2003-11-12 00:00:00,2003-11-12 00:00:00,19.25,2003-11-12 00:00:00,19.25,19.25,1,200,3850,2003-11-12 00:00:00,1
2003-11-14 00:00:00,2003-11-14 00:00:00,17.25,2003-11-14 00:00:00,17.25,17.25,1,1000,17250,2003-11-14 00:00:00,1
2003-11-17 00:00:00,2003-11-17 00:00:00,17.5,2003-11-17 00:00:00,17.5,17.5,1,1000,17500,2003-11-17 00:00:00,1
2003-11-18 00:00:00,2003-11-18 00:00:00,17,2003-11-18 00:00:00,14,15.5,3,1000,15400,2003-11-18 00:00:00,1
2003-11-20 00:00:00,2003-11-20 00:00:00,17.5,2003-11-20 00:00:00,17.5,17.5,1,200,3500,2003-11-20 00:00:00,1
2003-11-21 00:00:00,2003-11-21 00:00:00,24.75,2003-11-21 00:00:00,18.5,22,10,4000,85725,2003-11-21 00:00:00,1
2003-11-24 00:00:00,2003-11-24 00:00:00,18,2003-11-24 00:00:00,17.5,18,3,4100,73750,2003-11-24 00:00:00,1
2003-12-02 00:00:00,2003-12-02 00:00:00,19,2003-12-02 00:00:00,17,17,2,2200,41400,2003-12-02 00:00:00,1
2003-12-03 00:00:00,2003-12-03 00:00:00,17,2003-12-03 00:00:00,17,17,2,1800,30600,2003-12-03 00:00:00,1
2003-12-04 00:00:00,2003-12-04 00:00:00,15,2003-12-04 00:00:00,14,14,3,11300,159200,2003-12-04 00:00:00,1
2003-12-05 00:00:00,2003-12-05 00:00:00,17,2003-12-05 00:00:00,17,17,3,1000,17000,2003-12-05 00:00:00,1
2003-12-11 00:00:00,2003-12-11 00:00:00,16.5,2003-12-11 00:00:00,16.5,16.5,3,3100,51150,2003-12-11 00:00:00,1
2003-12-15 00:00:00,2003-12-15 00:00:00,17,2003-12-15 00:00:00,17,17,1,2000,34000,2003-12-15 00:00:00,1
2003-12-31 00:00:00,2003-12-31 00:00:00,16.25,2003-12-31 00:00:00,16.25,16.25,1,1000,16250,2003-12-31 00:00:00,1
Company Id :,COMB,Security,Type :  B,Sub T,ype :  0000,,,,,
Short Name :,COMMERCIAL,BANK,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-06-20 00:00:00,2003-06-20 00:00:00,190,2003-06-20 00:00:00,190,190,1,10000,1900000,2003-06-20 00:00:00,1
2003-06-24 00:00:00,2003-06-24 00:00:00,190,2003-06-24 00:00:00,190,190,4,29100,5529000,2003-06-24 00:00:00,1
2003-06-27 00:00:00,2003-06-27 00:00:00,190,2003-06-27 00:00:00,190,190,1,300,57000,2003-06-27 00:00:00,1
Company Id :,COMB,Security,Type :  D,Sub T,ype :  0016,,,,,
Short Name :,COMMERCIAL,BANK,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-07 00:00:00,2003-01-07 00:00:00,1050,2003-01-07 00:00:00,1050,1050,1,100,105000,2003-01-07 00:00:00,1
2003-01-10 00:00:00,2003-01-10 00:00:00,1000,2003-01-10 00:00:00,1000,1000,1,50,50000,2003-01-10 00:00:00,1
2003-01-21 00:00:00,2003-01-21 00:00:00,1000,2003-01-21 00:00:00,1000,1000,1,750,750000,2003-01-21 00:00:00,1
2003-07-09 00:00:00,2003-07-09 00:00:00,1049,2003-07-09 00:00:00,1049,1049,1,10,10490,2003-07-09 00:00:00,1
2003-07-10 00:00:00,2003-07-10 00:00:00,1025,2003-07-10 00:00:00,1025,1025,2,195,199875,2003-07-10 00:00:00,1
Company Id :,COMB,Security,Type :  D,Sub T,ype :  0018,,,,,
Short Name :,COMMERCIAL,BANK,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-13 00:00:00,2003-01-13 00:00:00,1050,2003-01-13 00:00:00,1050,1050,1,50,52500,2003-01-13 00:00:00,1
Company Id :,COMB,Security,Type :  D,Sub T,ype :  0062,,,,,
Short Name :,COMMERCIAL,BANK,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-07-18 00:00:00,2003-07-18 00:00:00,1000,2003-07-18 00:00:00,1000,1000,1,200,200000,2003-07-18 00:00:00,1
Company Id :,COMB,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,COMMERCIAL,BANK,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-02 00:00:00,2003-01-02 00:00:00,200,2003-01-02 00:00:00,200,200,4,1500,300000,2003-01-02 00:00:00,1
2003-01-03 00:00:00,2003-01-03 00:00:00,200,2003-01-03 00:00:00,200,200,6,1300,260000,2003-01-03 00:00:00,1
2003-01-06 00:00:00,2003-01-06 00:00:00,200,2003-01-06 00:00:00,200,200,10,6900,1380000,2003-01-06 00:00:00,1
2003-01-07 00:00:00,2003-01-07 00:00:00,200,2003-01-07 00:00:00,200,200,3,400,80000,2003-01-07 00:00:00,1
2003-01-08 00:00:00,2003-01-08 00:00:00,200,2003-01-08 00:00:00,200,200,9,47000,9400000,2003-01-08 00:00:00,1
2003-01-09 00:00:00,2003-01-09 00:00:00,200,2003-01-09 00:00:00,200,200,4,2700,540000,2003-01-09 00:00:00,1
2003-01-10 00:00:00,2003-01-10 00:00:00,200.25,2003-01-10 00:00:00,200,200.25,3,1700,340250,2003-01-10 00:00:00,1
2003-01-13 00:00:00,2003-01-13 00:00:00,209.75,2003-01-13 00:00:00,200,209,15,10000,2001875,2003-01-13 00:00:00,1
2003-01-16 00:00:00,2003-01-16 00:00:00,200.25,2003-01-16 00:00:00,200,200.25,2,200,40025,2003-01-16 00:00:00,1
2003-01-20 00:00:00,2003-01-20 00:00:00,200.25,2003-01-20 00:00:00,200.25,200.25,1,100,20025,2003-01-20 00:00:00,1
2003-01-21 00:00:00,2003-01-21 00:00:00,200.25,2003-01-21 00:00:00,200.25,200.25,10,4200,841050,2003-01-21 00:00:00,1
2003-01-22 00:00:00,2003-01-22 00:00:00,200.5,2003-01-22 00:00:00,199,200,14,6500,1300750,2003-01-22 00:00:00,1
2003-01-23 00:00:00,2003-01-23 00:00:00,200,2003-01-23 00:00:00,195,200,4,800,156600,2003-01-23 00:00:00,1
2003-01-24 00:00:00,2003-01-24 00:00:00,200,2003-01-24 00:00:00,200,200,1,100,20000,2003-01-24 00:00:00,1
2003-01-27 00:00:00,2003-01-27 00:00:00,197.5,2003-01-27 00:00:00,197.5,197.5,2,3700,730750,2003-01-27 00:00:00,1
2003-01-28 00:00:00,2003-01-28 00:00:00,197.5,2003-01-28 00:00:00,193,197.5,11,11800,2286650,2003-01-28 00:00:00,1
2003-01-29 00:00:00,2003-01-29 00:00:00,195,2003-01-29 00:00:00,193.25,195,9,31300,6102450,2003-01-29 00:00:00,1
2003-01-30 00:00:00,2003-01-30 00:00:00,193,2003-01-30 00:00:00,192,192,14,17800,3421100,2003-01-30 00:00:00,1
2003-01-31 00:00:00,2003-01-31 00:00:00,193,2003-01-31 00:00:00,190,190,39,79600,15294500,2003-01-31 00:00:00,1
2003-02-03 00:00:00,2003-02-03 00:00:00,191,2003-02-03 00:00:00,190,191,4,1700,323850,2003-02-03 00:00:00,1
2003-02-05 00:00:00,2003-02-05 00:00:00,193,2003-02-05 00:00:00,193,193,1,100,19300,2003-02-05 00:00:00,1
2003-02-06 00:00:00,2003-02-06 00:00:00,194,2003-02-06 00:00:00,190,190,23,31600,6027125,2003-02-06 00:00:00,1
2003-02-07 00:00:00,2003-02-07 00:00:00,190,2003-02-07 00:00:00,190,190,4,37500,7125000,2003-02-07 00:00:00,1
2003-02-10 00:00:00,2003-02-10 00:00:00,190,2003-02-10 00:00:00,190,190,5,3500,665000,2003-02-10 00:00:00,1
2003-02-11 00:00:00,2003-02-11 00:00:00,189,2003-02-11 00:00:00,189,189,1,1000,189000,2003-02-11 00:00:00,1
2003-02-13 00:00:00,2003-02-13 00:00:00,189,2003-02-13 00:00:00,189,189,3,1000,189000,2003-02-13 00:00:00,1
2003-02-14 00:00:00,2003-02-14 00:00:00,186,2003-02-14 00:00:00,181,183.75,10,7400,1373200,2003-02-14 00:00:00,1
2003-02-17 00:00:00,2003-02-17 00:00:00,182.5,2003-02-17 00:00:00,181.25,181.25,4,3700,670875,2003-02-17 00:00:00,1
2003-02-18 00:00:00,2003-02-18 00:00:00,182,2003-02-18 00:00:00,177,177.5,7,5200,934100,2003-02-18 00:00:00,1
2003-02-19 00:00:00,2003-02-19 00:00:00,178.5,2003-02-19 00:00:00,178,178.5,4,5700,1014925,2003-02-19 00:00:00,1
2003-02-20 00:00:00,2003-02-20 00:00:00,180.5,2003-02-20 00:00:00,180,180.5,3,2800,504200,2003-02-20 00:00:00,1
2003-02-21 00:00:00,2003-02-21 00:00:00,180.75,2003-02-21 00:00:00,180.5,180.75,3,1300,234950,2003-02-21 00:00:00,1
2003-02-24 00:00:00,2003-02-24 00:00:00,180.75,2003-02-24 00:00:00,180.75,180.75,3,700,126525,2003-02-24 00:00:00,1
2003-02-25 00:00:00,2003-02-25 00:00:00,180.75,2003-02-25 00:00:00,178.5,179.5,20,18900,3396700,2003-02-25 00:00:00,1
2003-02-26 00:00:00,2003-02-26 00:00:00,178.5,2003-02-26 00:00:00,177,177,9,7700,1364550,2003-02-26 00:00:00,1
2003-02-27 00:00:00,2003-02-27 00:00:00,178,2003-02-27 00:00:00,178,178,1,100,17800,2003-02-27 00:00:00,1
2003-02-28 00:00:00,2003-02-28 00:00:00,178.5,2003-02-28 00:00:00,178,178,6,1500,267050,2003-02-28 00:00:00,1
2003-03-03 00:00:00,2003-03-03 00:00:00,176,2003-03-03 00:00:00,176,176,3,1100,193600,2003-03-03 00:00:00,1
2003-03-04 00:00:00,2003-03-04 00:00:00,178,2003-03-04 00:00:00,178,178,2,400,71200,2003-03-04 00:00:00,1
2003-03-05 00:00:00,2003-03-05 00:00:00,177.25,2003-03-05 00:00:00,177,177,2,600,106225,2003-03-05 00:00:00,1
2003-03-06 00:00:00,2003-03-06 00:00:00,178,2003-03-06 00:00:00,177.75,178,9,100500,17888875,2003-03-06 00:00:00,1
2003-03-07 00:00:00,2003-03-07 00:00:00,177.5,2003-03-07 00:00:00,177.25,177.5,6,1400,248475,2003-03-07 00:00:00,1
2003-03-10 00:00:00,2003-03-10 00:00:00,176.25,2003-03-10 00:00:00,174,174.5,12,33400,5832325,2003-03-10 00:00:00,1
2003-03-11 00:00:00,2003-03-11 00:00:00,174.5,2003-03-11 00:00:00,172,172,21,92000,15867800,2003-03-11 00:00:00,1
2003-03-12 00:00:00,2003-03-12 00:00:00,171,2003-03-12 00:00:00,170,170,17,31400,5341700,2003-03-12 00:00:00,1
2003-03-13 00:00:00,2003-03-13 00:00:00,173,2003-03-13 00:00:00,171,172,7,8700,1496500,2003-03-13 00:00:00,1
2003-03-14 00:00:00,2003-03-14 00:00:00,174,2003-03-14 00:00:00,173,174,7,4400,763200,2003-03-14 00:00:00,1
2003-03-17 00:00:00,2003-03-17 00:00:00,175,2003-03-17 00:00:00,174,174.75,7,2900,506300,2003-03-17 00:00:00,1
2003-03-19 00:00:00,2003-03-19 00:00:00,175,2003-03-19 00:00:00,173,173,8,10600,1838325,2003-03-19 00:00:00,1
2003-03-20 00:00:00,2003-03-20 00:00:00,173.5,2003-03-20 00:00:00,173.5,173.5,1,1000,173500,2003-03-20 00:00:00,1
2003-03-21 00:00:00,2003-03-21 00:00:00,173.5,2003-03-21 00:00:00,173,173,6,2000,346350,2003-03-21 00:00:00,1
2003-03-24 00:00:00,2003-03-24 00:00:00,174,2003-03-24 00:00:00,174,174,1,100,17400,2003-03-24 00:00:00,1
2003-03-25 00:00:00,2003-03-25 00:00:00,173,2003-03-25 00:00:00,173,173,3,1000,173000,2003-03-25 00:00:00,1
2003-03-26 00:00:00,2003-03-26 00:00:00,175,2003-03-26 00:00:00,174,175,2,1100,192400,2003-03-26 00:00:00,1
2003-03-27 00:00:00,2003-03-27 00:00:00,179.75,2003-03-27 00:00:00,177,178.5,5,900,160575,2003-03-27 00:00:00,1
2003-03-28 00:00:00,2003-03-28 00:00:00,179,2003-03-28 00:00:00,177,177.75,10,7600,1352100,2003-03-28 00:00:00,1
2003-03-31 00:00:00,2003-03-31 00:00:00,195,2003-03-31 00:00:00,190,191.75,70,43100,8252775,2003-03-31 00:00:00,1
2003-04-01 00:00:00,2003-04-01 00:00:00,191.5,2003-04-01 00:00:00,190,190.25,43,27600,5254500,2003-04-01 00:00:00,1
2003-04-02 00:00:00,2003-04-02 00:00:00,194,2003-04-02 00:00:00,190.25,193.75,11,12000,2291650,2003-04-02 00:00:00,1
2003-04-03 00:00:00,2003-04-03 00:00:00,201,2003-04-03 00:00:00,195,200.25,32,19800,3950075,2003-04-03 00:00:00,1
2003-04-04 00:00:00,2003-04-04 00:00:00,205,2003-04-04 00:00:00,200,200,52,30300,6071600,2003-04-04 00:00:00,1
2003-04-07 00:00:00,2003-04-07 00:00:00,197,2003-04-07 00:00:00,195,195,14,4800,937325,2003-04-07 00:00:00,1
2003-04-08 00:00:00,2003-04-08 00:00:00,200,2003-04-08 00:00:00,195,200,16,7900,1557000,2003-04-08 00:00:00,1
2003-04-09 00:00:00,2003-04-09 00:00:00,200,2003-04-09 00:00:00,199.75,200,20,9500,1899825,2003-04-09 00:00:00,1
2003-04-10 00:00:00,2003-04-10 00:00:00,201.75,2003-04-10 00:00:00,200,201,9,4100,822675,2003-04-10 00:00:00,1
2003-04-11 00:00:00,2003-04-11 00:00:00,203,2003-04-11 00:00:00,200.5,203,7,5700,1156250,2003-04-11 00:00:00,1
2003-04-15 00:00:00,2003-04-15 00:00:00,203,2003-04-15 00:00:00,203,203,5,2000,406000,2003-04-15 00:00:00,1
2003-04-17 00:00:00,2003-04-17 00:00:00,209,2003-04-17 00:00:00,203.5,208.25,12,29600,6153150,2003-04-17 00:00:00,1
2003-04-22 00:00:00,2003-04-22 00:00:00,205.25,2003-04-22 00:00:00,200,201,60,39900,8004900,2003-04-22 00:00:00,1
2003-04-23 00:00:00,2003-04-23 00:00:00,208,2003-04-23 00:00:00,203,207.5,17,8300,1713300,2003-04-23 00:00:00,1
2003-04-24 00:00:00,2003-04-24 00:00:00,207,2003-04-24 00:00:00,205,205,12,6000,1236600,2003-04-24 00:00:00,1
2003-04-25 00:00:00,2003-04-25 00:00:00,208,2003-04-25 00:00:00,207,207.25,20,10200,2112400,2003-04-25 00:00:00,1
2003-04-28 00:00:00,2003-04-28 00:00:00,212,2003-04-28 00:00:00,207,211.5,31,22100,4659650,2003-04-28 00:00:00,1
2003-04-29 00:00:00,2003-04-29 00:00:00,218,2003-04-29 00:00:00,214,214.5,44,52000,11193300,2003-04-29 00:00:00,1
2003-04-30 00:00:00,2003-04-30 00:00:00,215,2003-04-30 00:00:00,210,215,53,89500,19230975,2003-04-30 00:00:00,1
2003-05-02 00:00:00,2003-05-02 00:00:00,214.5,2003-05-02 00:00:00,211.25,212,19,25900,5493150,2003-05-02 00:00:00,1
2003-05-05 00:00:00,2003-05-05 00:00:00,214,2003-05-05 00:00:00,212,214,7,3200,684200,2003-05-05 00:00:00,1
2003-05-06 00:00:00,2003-05-06 00:00:00,215,2003-05-06 00:00:00,214.5,215,31,80100,17212300,2003-05-06 00:00:00,1
2003-05-07 00:00:00,2003-05-07 00:00:00,215,2003-05-07 00:00:00,215,215,19,5600,1204000,2003-05-07 00:00:00,1
2003-05-08 00:00:00,2003-05-08 00:00:00,217,2003-05-08 00:00:00,215,216.5,21,20600,4448400,2003-05-08 00:00:00,1
2003-05-09 00:00:00,2003-05-09 00:00:00,217,2003-05-09 00:00:00,215,215.25,17,12500,2709275,2003-05-09 00:00:00,1
2003-05-12 00:00:00,2003-05-12 00:00:00,214,2003-05-12 00:00:00,212,212.5,13,6900,1463100,2003-05-12 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,213,2003-05-13 00:00:00,212,212.25,32,32500,6891000,2003-05-13 00:00:00,1
2003-05-20 00:00:00,2003-05-20 00:00:00,213,2003-05-20 00:00:00,212,213,9,3800,807950,2003-05-20 00:00:00,1
2003-05-21 00:00:00,2003-05-21 00:00:00,214,2003-05-21 00:00:00,214,214,9,5500,1177000,2003-05-21 00:00:00,1
2003-05-22 00:00:00,2003-05-22 00:00:00,215,2003-05-22 00:00:00,214,214.75,23,62700,13464400,2003-05-22 00:00:00,1
2003-05-23 00:00:00,2003-05-23 00:00:00,214.75,2003-05-23 00:00:00,213,213,9,1700,364375,2003-05-23 00:00:00,1
2003-05-26 00:00:00,2003-05-26 00:00:00,215,2003-05-26 00:00:00,214.75,215,13,16800,3611950,2003-05-26 00:00:00,1
2003-05-27 00:00:00,2003-05-27 00:00:00,217.25,2003-05-27 00:00:00,215,217,16,16400,3554525,2003-05-27 00:00:00,1
2003-05-28 00:00:00,2003-05-28 00:00:00,219,2003-05-28 00:00:00,217.5,219,28,52600,11517200,2003-05-28 00:00:00,1
2003-05-29 00:00:00,2003-05-29 00:00:00,219.5,2003-05-29 00:00:00,219,219.5,19,25700,5639200,2003-05-29 00:00:00,1
