"DAILY HIGH, LOW AND CLOSING PRICES 2021 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
RGEM,N,0000,RADIANT GEMS,25-MAR-21,     24.80,     21.40,     23.80,     23.80,23,2956,70157.5
RGEM,N,0000,RADIANT GEMS,26-MAR-21,     24.90,     21.60,     24.40,     24.40,17,1719,42447
RGEM,N,0000,RADIANT GEMS,29-MAR-21,     24.70,     21.70,     24.20,     24.20,10,1878,45499.9
RGEM,N,0000,RADIANT GEMS,30-MAR-21,     24.60,     22.40,     24.50,     24.50,11,534,13068.4
RHL,N,0000,RENUKA HOLDINGS,04-JAN-21,     15.00,     14.70,     14.90,     14.90,133,492624,7317424
RHL,N,0000,RENUKA HOLDINGS,05-JAN-21,     15.10,     14.80,     15.00,     15.00,51,143919,2154187.7
RHL,N,0000,RENUKA HOLDINGS,06-JAN-21,     15.20,     15.00,     15.00,     15.00,111,471078,7110564.7
RHL,N,0000,RENUKA HOLDINGS,07-JAN-21,     15.50,     14.90,     15.20,     15.20,123,1126062,17119932.2
RHL,N,0000,RENUKA HOLDINGS,08-JAN-21,     15.90,     15.20,     15.70,     15.70,98,182775,2870546.7
RHL,N,0000,RENUKA HOLDINGS,11-JAN-21,     15.90,     15.60,     15.70,     15.70,109,547470,8591139.6
RHL,N,0000,RENUKA HOLDINGS,12-JAN-21,     19.60,     15.70,     19.40,     19.40,1267,8810949,158762240.1
RHL,N,0000,RENUKA HOLDINGS,13-JAN-21,     21.70,     19.40,     19.80,     19.80,652,3580181,72632179.6
RHL,N,0000,RENUKA HOLDINGS,15-JAN-21,     20.40,     18.50,     20.00,     20.00,319,4053878,79702664.9
RHL,N,0000,RENUKA HOLDINGS,18-JAN-21,     22.50,     20.00,     21.00,     21.00,427,1893524,39667389.8
RHL,N,0000,RENUKA HOLDINGS,19-JAN-21,     21.20,     19.50,     19.50,     19.50,179,847980,17055731.4
RHL,N,0000,RENUKA HOLDINGS,20-JAN-21,     20.10,     18.60,     20.00,     20.00,95,386222,7621749.8
RHL,N,0000,RENUKA HOLDINGS,21-JAN-21,     20.40,     18.20,     19.70,     19.70,158,501673,9740087.5
RHL,N,0000,RENUKA HOLDINGS,22-JAN-21,     21.00,     19.50,     20.10,     20.10,184,966801,19769846.8
RHL,N,0000,RENUKA HOLDINGS,25-JAN-21,     21.70,     20.00,     20.70,     20.70,243,975289,20507105.5
RHL,N,0000,RENUKA HOLDINGS,26-JAN-21,     21.70,     20.80,     21.00,     21.00,204,1284095,27097126.6
RHL,N,0000,RENUKA HOLDINGS,27-JAN-21,     21.30,     20.70,     20.90,     20.90,111,786330,16460233.4
RHL,N,0000,RENUKA HOLDINGS,29-JAN-21,     20.70,     19.40,     19.50,     19.50,69,107084,2120695.5
RHL,N,0000,RENUKA HOLDINGS,01-FEB-21,     19.90,     18.60,     19.10,     19.10,85,188357,3589716.2
RHL,N,0000,RENUKA HOLDINGS,02-FEB-21,     18.90,     16.80,     17.10,     17.10,105,142732,2518594.9
RHL,N,0000,RENUKA HOLDINGS,03-FEB-21,     18.20,     17.00,     17.60,     17.60,61,73910,1304929.1
RHL,N,0000,RENUKA HOLDINGS,05-FEB-21,     18.10,     17.50,     17.60,     17.60,37,43520,780229.7
RHL,N,0000,RENUKA HOLDINGS,08-FEB-21,     18.00,     17.30,     17.40,     17.40,80,718263,12641239.9
RHL,N,0000,RENUKA HOLDINGS,09-FEB-21,     17.60,     16.30,     17.30,     17.30,70,347524,5961087.7
RHL,N,0000,RENUKA HOLDINGS,10-FEB-21,     17.00,     16.10,     16.10,     16.10,60,159143,2615466.8
RHL,N,0000,RENUKA HOLDINGS,11-FEB-21,     17.00,     15.00,     16.10,     16.10,46,110036,1725711.2
RHL,N,0000,RENUKA HOLDINGS,12-FEB-21,     17.00,     16.50,     17.00,     17.00,39,136213,2296611.5
RHL,N,0000,RENUKA HOLDINGS,15-FEB-21,     17.10,     16.00,     16.40,     16.40,63,152102,2474109.2
RHL,N,0000,RENUKA HOLDINGS,16-FEB-21,     17.10,     16.00,     16.50,     16.50,66,141812,2364356.2
RHL,N,0000,RENUKA HOLDINGS,17-FEB-21,     16.90,     15.90,     16.50,     16.50,41,40036,652437.1
RHL,N,0000,RENUKA HOLDINGS,18-FEB-21,     17.00,     16.20,     16.40,     16.40,49,293975,4837631.4
RHL,N,0000,RENUKA HOLDINGS,19-FEB-21,     16.80,     16.00,     16.20,     16.20,29,74615,1199253.5
RHL,N,0000,RENUKA HOLDINGS,22-FEB-21,     16.60,     15.50,     15.80,     15.80,64,127237,2035319.8
RHL,N,0000,RENUKA HOLDINGS,23-FEB-21,     16.00,     15.00,     15.10,     15.10,47,123444,1885527
RHL,N,0000,RENUKA HOLDINGS,24-FEB-21,     15.80,     14.80,     15.20,     15.20,27,31854,479055.1
RHL,N,0000,RENUKA HOLDINGS,25-FEB-21,     15.50,     14.70,     15.20,     15.20,47,125128,1880147.9
RHL,N,0000,RENUKA HOLDINGS,01-MAR-21,     15.50,     14.40,     15.30,     15.30,48,66508,985937.3
RHL,N,0000,RENUKA HOLDINGS,02-MAR-21,     15.00,     14.50,     14.70,     14.70,31,14835,218613.7
RHL,N,0000,RENUKA HOLDINGS,03-MAR-21,     15.20,     13.90,     14.10,     14.10,53,78578,1137458.6
