Daily High Low and Closing Share Prices - 2011,,,,,,,,,,
Company Id :  AAIC,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-06-07 00:00:00,2011-06-07 00:00:00,221.4,2011-06-07 00:00:00,221.4,221.4,1,100,22140,2011-06-07 00:00:00,1
2011-06-08 00:00:00,2011-06-08 00:00:00,221.2,2011-06-08 00:00:00,220,220.5,5,600,132340,2011-06-08 00:00:00,1
2011-06-09 00:00:00,2011-06-09 00:00:00,240,2011-06-09 00:00:00,221.2,221.2,5,500,116510,2011-06-09 00:00:00,1
2011-06-10 00:00:00,2011-06-10 00:00:00,222,2011-06-10 00:00:00,220,221.8,5,1700,375320,2011-06-10 00:00:00,1
2011-06-13 00:00:00,2011-06-13 00:00:00,220.1,2011-06-13 00:00:00,220,220.1,2,200,44010,2011-06-13 00:00:00,1
2011-06-14 00:00:00,2011-06-14 00:00:00,220,2011-06-14 00:00:00,215.1,219.1,3,300,65320,2011-06-14 00:00:00,1
2011-06-16 00:00:00,2011-06-16 00:00:00,229.9,2011-06-16 00:00:00,220,223.3,2,300,66990,2011-06-16 00:00:00,1
2011-06-17 00:00:00,2011-06-17 00:00:00,220,2011-06-17 00:00:00,220,220,2,1000,220000,2011-06-17 00:00:00,1
2011-06-20 00:00:00,2011-06-20 00:00:00,239.5,2011-06-20 00:00:00,220,229.5,10,1500,341950,2011-06-20 00:00:00,1
2011-06-21 00:00:00,2011-06-21 00:00:00,220.1,2011-06-21 00:00:00,220,220.1,5,800,176040,2011-06-21 00:00:00,1
2011-06-22 00:00:00,2011-06-22 00:00:00,216.1,2011-06-22 00:00:00,210,210.1,11,2000,429040,2011-06-22 00:00:00,1
2011-06-23 00:00:00,2011-06-23 00:00:00,210.2,2011-06-23 00:00:00,210.2,210.2,2,200,42040,2011-06-23 00:00:00,1
2011-06-24 00:00:00,2011-06-24 00:00:00,210.5,2011-06-24 00:00:00,210.2,210.4,5,800,168300,2011-06-24 00:00:00,1
2011-06-27 00:00:00,2011-06-27 00:00:00,211.1,2011-06-27 00:00:00,210,211.1,9,1700,357110,2011-06-27 00:00:00,1
2011-06-28 00:00:00,2011-06-28 00:00:00,239,2011-06-28 00:00:00,210,238.6,14,3800,852680,2011-06-28 00:00:00,1
2011-06-29 00:00:00,2011-06-29 00:00:00,230,2011-06-29 00:00:00,216.3,218.7,6,900,197920,2011-06-29 00:00:00,1
2011-07-04 00:00:00,2011-07-04 00:00:00,45,2011-07-04 00:00:00,40,42.4,6,1000,41200,2011-07-04 00:00:00,1
2011-07-05 00:00:00,2011-07-05 00:00:00,42,2011-07-05 00:00:00,40,41.8,19,9100,368100,2011-07-05 00:00:00,1
2011-07-06 00:00:00,2011-07-06 00:00:00,43.5,2011-07-06 00:00:00,40.1,40.2,17,5400,225240,2011-07-06 00:00:00,1
2011-07-07 00:00:00,2011-07-07 00:00:00,42.8,2011-07-07 00:00:00,40.1,42.8,2,300,12300,2011-07-07 00:00:00,1
2011-07-08 00:00:00,2011-07-08 00:00:00,43.4,2011-07-08 00:00:00,40.5,41.8,13,10200,433950,2011-07-08 00:00:00,1
2011-07-11 00:00:00,2011-07-11 00:00:00,42,2011-07-11 00:00:00,40,40.1,10,3800,154250,2011-07-11 00:00:00,1
2011-07-12 00:00:00,2011-07-12 00:00:00,40.9,2011-07-12 00:00:00,39.5,39.9,10,12900,515340,2011-07-12 00:00:00,1
2011-07-13 00:00:00,2011-07-13 00:00:00,36,2011-07-13 00:00:00,36,36,4,2400,86400,2011-07-13 00:00:00,1
2011-07-15 00:00:00,2011-07-15 00:00:00,37.1,2011-07-15 00:00:00,36.5,37,11,4200,155250,2011-07-15 00:00:00,1
2011-07-18 00:00:00,2011-07-18 00:00:00,38,2011-07-18 00:00:00,36.1,36.1,9,3700,135690,2011-07-18 00:00:00,1
2011-07-19 00:00:00,2011-07-19 00:00:00,36.5,2011-07-19 00:00:00,36.1,36.5,6,7900,286230,2011-07-19 00:00:00,1
2011-07-20 00:00:00,2011-07-20 00:00:00,37,2011-07-20 00:00:00,37,37,4,8000,296000,2011-07-20 00:00:00,1
2011-07-21 00:00:00,2011-07-21 00:00:00,36.5,2011-07-21 00:00:00,35.5,35.9,13,22700,816400,2011-07-21 00:00:00,1
2011-07-22 00:00:00,2011-07-22 00:00:00,35,2011-07-22 00:00:00,33,33.1,7,3400,113650,2011-07-22 00:00:00,1
2011-07-25 00:00:00,2011-07-25 00:00:00,33.4,2011-07-25 00:00:00,33.1,33.2,4,800,26520,2011-07-25 00:00:00,1
2011-07-26 00:00:00,2011-07-26 00:00:00,36,2011-07-26 00:00:00,34.2,35.2,4,900,31680,2011-07-26 00:00:00,1
2011-07-27 00:00:00,2011-07-27 00:00:00,38,2011-07-27 00:00:00,36,37.7,9,5600,208180,2011-07-27 00:00:00,1
2011-07-28 00:00:00,2011-07-28 00:00:00,37.7,2011-07-28 00:00:00,37.7,37.7,1,100,3770,2011-07-28 00:00:00,1
2011-07-29 00:00:00,2011-07-29 00:00:00,37.6,2011-07-29 00:00:00,37.5,37.5,3,4500,168950,2011-07-29 00:00:00,1
2011-08-01 00:00:00,2011-08-01 00:00:00,37.1,2011-08-01 00:00:00,37,37,4,1000,37010,2011-08-01 00:00:00,1
2011-08-02 00:00:00,2011-08-02 00:00:00,55.5,2011-08-02 00:00:00,38.8,50.6,614,289600,14730320,2011-08-02 00:00:00,1
2011-08-03 00:00:00,2011-08-03 00:00:00,54,2011-08-03 00:00:00,43,47.4,124,47300,2221690,2011-08-03 00:00:00,1
2011-08-04 00:00:00,2011-08-04 00:00:00,47,2011-08-04 00:00:00,43.4,44.6,28,10100,453420,2011-08-04 00:00:00,1
2011-08-05 00:00:00,2011-08-05 00:00:00,48,2011-08-05 00:00:00,43,43,28,13000,571620,2011-08-05 00:00:00,1
2011-08-08 00:00:00,2011-08-08 00:00:00,46,2011-08-08 00:00:00,39.1,45.7,71,39000,1674960,2011-08-08 00:00:00,1
2011-08-09 00:00:00,2011-08-09 00:00:00,43.5,2011-08-09 00:00:00,39,42.9,43,22700,928060,2011-08-09 00:00:00,1
2011-08-10 00:00:00,2011-08-10 00:00:00,42.8,2011-08-10 00:00:00,40.1,42,14,4400,179520,2011-08-10 00:00:00,1
2011-08-11 00:00:00,2011-08-11 00:00:00,42.8,2011-08-11 00:00:00,40.1,40.3,13,3500,141280,2011-08-11 00:00:00,1
2011-08-12 00:00:00,2011-08-12 00:00:00,41.5,2011-08-12 00:00:00,39.5,41,20,4000,163000,2011-08-12 00:00:00,1
2011-08-15 00:00:00,2011-08-15 00:00:00,42.8,2011-08-15 00:00:00,41,41.1,18,8100,336150,2011-08-15 00:00:00,1
2011-08-16 00:00:00,2011-08-16 00:00:00,45,2011-08-16 00:00:00,41.5,43.6,25,7900,342020,2011-08-16 00:00:00,1
2011-08-17 00:00:00,2011-08-17 00:00:00,45,2011-08-17 00:00:00,40.7,40.9,29,15600,668100,2011-08-17 00:00:00,1
2011-08-18 00:00:00,2011-08-18 00:00:00,41.1,2011-08-18 00:00:00,40.6,40.7,13,5700,232570,2011-08-18 00:00:00,1
2011-08-19 00:00:00,2011-08-19 00:00:00,46,2011-08-19 00:00:00,40.1,41.1,54,21900,942550,2011-08-19 00:00:00,1
2011-08-22 00:00:00,2011-08-22 00:00:00,44.9,2011-08-22 00:00:00,41.1,42,6,1800,75190,2011-08-22 00:00:00,1
2011-08-23 00:00:00,2011-08-23 00:00:00,43,2011-08-23 00:00:00,40.6,40.6,4,400,16480,2011-08-23 00:00:00,1
2011-08-24 00:00:00,2011-08-24 00:00:00,43,2011-08-24 00:00:00,39,40,22,6700,270550,2011-08-24 00:00:00,1
2011-08-25 00:00:00,2011-08-25 00:00:00,43.8,2011-08-25 00:00:00,40,43,23,14500,623260,2011-08-25 00:00:00,1
2011-08-26 00:00:00,2011-08-26 00:00:00,40.6,2011-08-26 00:00:00,40.6,40.6,1,100,4060,2011-08-26 00:00:00,1
2011-08-30 00:00:00,2011-08-30 00:00:00,41,2011-08-30 00:00:00,40.2,40.4,14,2200,88790,2011-08-30 00:00:00,1
2011-09-01 00:00:00,2011-09-01 00:00:00,42.7,2011-09-01 00:00:00,39.6,40.8,8,2800,114730,2011-09-01 00:00:00,1
2011-09-02 00:00:00,2011-09-02 00:00:00,42,2011-09-02 00:00:00,40.4,40.6,7,1100,44600,2011-09-02 00:00:00,1
2011-09-05 00:00:00,2011-09-05 00:00:00,41,2011-09-05 00:00:00,39,39.1,21,5400,215050,2011-09-05 00:00:00,1
2011-09-06 00:00:00,2011-09-06 00:00:00,42.5,2011-09-06 00:00:00,40.3,40.9,42,14800,619200,2011-09-06 00:00:00,1
2011-09-07 00:00:00,2011-09-07 00:00:00,41.9,2011-09-07 00:00:00,40,40.6,16,4800,193870,2011-09-07 00:00:00,1
2011-09-08 00:00:00,2011-09-08 00:00:00,41.6,2011-09-08 00:00:00,40,40.2,5,1600,64690,2011-09-08 00:00:00,1
2011-09-09 00:00:00,2011-09-09 00:00:00,41.9,2011-09-09 00:00:00,40,40,12,3500,140890,2011-09-09 00:00:00,1
2011-09-12 00:00:00,2011-09-12 00:00:00,40.1,2011-09-12 00:00:00,40,40,4,600,24020,2011-09-12 00:00:00,1
2011-09-13 00:00:00,2011-09-13 00:00:00,41.9,2011-09-13 00:00:00,39.6,39.9,12,6900,275490,2011-09-13 00:00:00,1
2011-09-14 00:00:00,2011-09-14 00:00:00,40,2011-09-14 00:00:00,39.5,39.7,7,1600,63380,2011-09-14 00:00:00,1
2011-09-15 00:00:00,2011-09-15 00:00:00,39.9,2011-09-15 00:00:00,38.1,38.3,18,6800,266810,2011-09-15 00:00:00,1
2011-09-16 00:00:00,2011-09-16 00:00:00,40,2011-09-16 00:00:00,38.5,39.8,5,4000,159300,2011-09-16 00:00:00,1
2011-09-20 00:00:00,2011-09-20 00:00:00,39.8,2011-09-20 00:00:00,39.8,39.8,2,1200,47760,2011-09-20 00:00:00,1
2011-09-21 00:00:00,2011-09-21 00:00:00,39,2011-09-21 00:00:00,39,39,1,1000,39000,2011-09-21 00:00:00,1
2011-09-22 00:00:00,2011-09-22 00:00:00,41.6,2011-09-22 00:00:00,38.4,38.7,12,4100,165570,2011-09-22 00:00:00,1
2011-09-23 00:00:00,2011-09-23 00:00:00,45,2011-09-23 00:00:00,38.3,42.5,57,15500,656090,2011-09-23 00:00:00,1
2011-09-26 00:00:00,2011-09-26 00:00:00,39,2011-09-26 00:00:00,39,39,3,500,19500,2011-09-26 00:00:00,1
2011-09-27 00:00:00,2011-09-27 00:00:00,39.5,2011-09-27 00:00:00,39.5,39.5,2,1300,51350,2011-09-27 00:00:00,1
2011-09-28 00:00:00,2011-09-28 00:00:00,41.8,2011-09-28 00:00:00,39.6,41.8,6,1000,41360,2011-09-28 00:00:00,1
2011-09-29 00:00:00,2011-09-29 00:00:00,41.1,2011-09-29 00:00:00,40,40.7,7,2000,81290,2011-09-29 00:00:00,1
2011-09-30 00:00:00,2011-09-30 00:00:00,42.1,2011-09-30 00:00:00,40.6,40.6,5,2500,104790,2011-09-30 00:00:00,1
2011-10-03 00:00:00,2011-10-03 00:00:00,40.6,2011-10-03 00:00:00,40.6,40.6,2,500,20300,2011-10-03 00:00:00,1
2011-10-04 00:00:00,2011-10-04 00:00:00,41,2011-10-04 00:00:00,39.3,40.1,15,4100,164900,2011-10-04 00:00:00,1
2011-10-05 00:00:00,2011-10-05 00:00:00,40.1,2011-10-05 00:00:00,39.9,40,9,6800,272020,2011-10-05 00:00:00,1
2011-10-06 00:00:00,2011-10-06 00:00:00,41,2011-10-06 00:00:00,39.9,39.9,4,600,24490,2011-10-06 00:00:00,1
2011-10-07 00:00:00,2011-10-07 00:00:00,41,2011-10-07 00:00:00,40.1,40.3,5,2200,88400,2011-10-07 00:00:00,1
2011-10-10 00:00:00,2011-10-10 00:00:00,40.3,2011-10-10 00:00:00,40.3,40.3,1,100,4030,2011-10-10 00:00:00,1
2011-10-12 00:00:00,2011-10-12 00:00:00,40.1,2011-10-12 00:00:00,39.9,39.9,8,8400,335460,2011-10-12 00:00:00,1
2011-10-13 00:00:00,2011-10-13 00:00:00,41.9,2011-10-13 00:00:00,39,39.6,14,7200,285270,2011-10-13 00:00:00,1
2011-10-14 00:00:00,2011-10-14 00:00:00,39.1,2011-10-14 00:00:00,39,39,8,3000,117030,2011-10-14 00:00:00,1
2011-10-17 00:00:00,2011-10-17 00:00:00,39,2011-10-17 00:00:00,38.6,38.7,10,5600,216850,2011-10-17 00:00:00,1
2011-10-18 00:00:00,2011-10-18 00:00:00,40,2011-10-18 00:00:00,38.6,38.8,8,2700,104360,2011-10-18 00:00:00,1
2011-10-19 00:00:00,2011-10-19 00:00:00,38.6,2011-10-19 00:00:00,38.5,38.5,4,4100,157880,2011-10-19 00:00:00,1
2011-10-20 00:00:00,2011-10-20 00:00:00,38.1,2011-10-20 00:00:00,37.5,37.9,11,3300,125270,2011-10-20 00:00:00,1
2011-10-21 00:00:00,2011-10-21 00:00:00,39,2011-10-21 00:00:00,36.3,37.7,3,300,11290,2011-10-21 00:00:00,1
2011-10-24 00:00:00,2011-10-24 00:00:00,39.9,2011-10-24 00:00:00,38.5,38.5,2,300,11830,2011-10-24 00:00:00,1
2011-10-27 00:00:00,2011-10-27 00:00:00,40,2011-10-27 00:00:00,37.1,39.6,7,1800,70000,2011-10-27 00:00:00,1
2011-10-28 00:00:00,2011-10-28 00:00:00,37.3,2011-10-28 00:00:00,37.1,37.3,3,2800,104180,2011-10-28 00:00:00,1
2011-11-01 00:00:00,2011-11-01 00:00:00,37.3,2011-11-01 00:00:00,37,37.3,9,1900,70570,2011-11-01 00:00:00,1
2011-11-02 00:00:00,2011-11-02 00:00:00,38.9,2011-11-02 00:00:00,38,38.8,6,2600,100770,2011-11-02 00:00:00,1
2011-11-03 00:00:00,2011-11-03 00:00:00,38,2011-11-03 00:00:00,38,38,3,800,30400,2011-11-03 00:00:00,1
2011-11-04 00:00:00,2011-11-04 00:00:00,37.6,2011-11-04 00:00:00,37.5,37.5,2,500,18760,2011-11-04 00:00:00,1
2011-11-08 00:00:00,2011-11-08 00:00:00,37.6,2011-11-08 00:00:00,33.9,35,22,11500,412450,2011-11-08 00:00:00,1
2011-11-09 00:00:00,2011-11-09 00:00:00,35.3,2011-11-09 00:00:00,35,35.1,3,1300,45590,2011-11-09 00:00:00,1
2011-11-11 00:00:00,2011-11-11 00:00:00,35.2,2011-11-11 00:00:00,35.2,35.2,1,200,7040,2011-11-11 00:00:00,1
2011-11-14 00:00:00,2011-11-14 00:00:00,35.2,2011-11-14 00:00:00,35.2,35.2,2,300,10560,2011-11-14 00:00:00,1
2011-11-15 00:00:00,2011-11-15 00:00:00,35.3,2011-11-15 00:00:00,35.1,35.2,7,11100,390720,2011-11-15 00:00:00,1
2011-11-16 00:00:00,2011-11-16 00:00:00,35,2011-11-16 00:00:00,34.1,34.1,2,600,20550,2011-11-16 00:00:00,1
2011-11-17 00:00:00,2011-11-17 00:00:00,34.1,2011-11-17 00:00:00,34.1,34.1,3,1000,34100,2011-11-17 00:00:00,1
2011-11-18 00:00:00,2011-11-18 00:00:00,46,2011-11-18 00:00:00,35,38,55,21400,851200,2011-11-18 00:00:00,1
2011-11-21 00:00:00,2011-11-21 00:00:00,38.1,2011-11-21 00:00:00,35.5,35.6,7,2500,92770,2011-11-21 00:00:00,1
2011-11-23 00:00:00,2011-11-23 00:00:00,35.3,2011-11-23 00:00:00,35.3,35.3,1,100,3530,2011-11-23 00:00:00,1
2011-11-24 00:00:00,2011-11-24 00:00:00,35.4,2011-11-24 00:00:00,35,35.2,8,2800,98560,2011-11-24 00:00:00,1
2011-11-25 00:00:00,2011-11-25 00:00:00,34.5,2011-11-25 00:00:00,31,31,2,900,29300,2011-11-25 00:00:00,1
2011-11-28 00:00:00,2011-11-28 00:00:00,38.5,2011-11-28 00:00:00,36.5,38.5,6,1300,49450,2011-11-28 00:00:00,1
2011-11-30 00:00:00,2011-11-30 00:00:00,41,2011-11-30 00:00:00,38.8,40.2,20,2900,113920,2011-11-30 00:00:00,1
2011-12-01 00:00:00,2011-12-01 00:00:00,41,2011-12-01 00:00:00,37.1,41,10,1300,52480,2011-12-01 00:00:00,1
2011-12-02 00:00:00,2011-12-02 00:00:00,40.9,2011-12-02 00:00:00,38.1,38.1,4,700,27610,2011-12-02 00:00:00,1
2011-12-05 00:00:00,2011-12-05 00:00:00,36.1,2011-12-05 00:00:00,36,36.1,9,2700,97420,2011-12-05 00:00:00,1
2011-12-06 00:00:00,2011-12-06 00:00:00,37.4,2011-12-06 00:00:00,35,35.1,12,4500,158050,2011-12-06 00:00:00,1
2011-12-07 00:00:00,2011-12-07 00:00:00,35.2,2011-12-07 00:00:00,35.2,35.2,3,400,14080,2011-12-07 00:00:00,1
2011-12-08 00:00:00,2011-12-08 00:00:00,35.5,2011-12-08 00:00:00,35.5,35.5,1,1000,35500,2011-12-08 00:00:00,1
2011-12-09 00:00:00,2011-12-09 00:00:00,37,2011-12-09 00:00:00,35,35.1,11,2700,96250,2011-12-09 00:00:00,1
2011-12-12 00:00:00,2011-12-12 00:00:00,36.5,2011-12-12 00:00:00,35,36.4,4,500,17940,2011-12-12 00:00:00,1
2011-12-14 00:00:00,2011-12-14 00:00:00,35.2,2011-12-14 00:00:00,35.1,35.2,3,1000,35150,2011-12-14 00:00:00,1
2011-12-15 00:00:00,2011-12-15 00:00:00,37.1,2011-12-15 00:00:00,35.1,35.1,11,2800,100300,2011-12-15 00:00:00,1
2011-12-16 00:00:00,2011-12-16 00:00:00,35,2011-12-16 00:00:00,35,35,4,1000,35000,2011-12-16 00:00:00,1
2011-12-20 00:00:00,2011-12-20 00:00:00,35,2011-12-20 00:00:00,34.9,35,7,4000,139790,2011-12-20 00:00:00,1
2011-12-22 00:00:00,2011-12-22 00:00:00,37.4,2011-12-22 00:00:00,36,37.2,5,1000,37180,2011-12-22 00:00:00,1
2011-12-23 00:00:00,2011-12-23 00:00:00,35.3,2011-12-23 00:00:00,35.1,35.3,8,2400,84680,2011-12-23 00:00:00,1
2011-12-27 00:00:00,2011-12-27 00:00:00,39,2011-12-27 00:00:00,35.6,36,20,6200,234220,2011-12-27 00:00:00,1
2011-12-29 00:00:00,2011-12-29 00:00:00,38.2,2011-12-29 00:00:00,36.8,36.9,7,1500,56100,2011-12-29 00:00:00,1
Company Id :  CALF,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  CAL FINANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-10-04 00:00:00,2011-10-04 00:00:00,50,2011-10-04 00:00:00,35.4,39.9,1940,13592400,476934320,2011-10-04 00:00:00,1
2011-10-05 00:00:00,2011-10-05 00:00:00,40,2011-10-05 00:00:00,36,38.1,391,1282500,49427860,2011-10-05 00:00:00,1
2011-10-06 00:00:00,2011-10-06 00:00:00,39.6,2011-10-06 00:00:00,36.1,39.1,137,274200,10668420,2011-10-06 00:00:00,1
2011-10-07 00:00:00,2011-10-07 00:00:00,41,2011-10-07 00:00:00,38.6,40.4,301,608700,24583230,2011-10-07 00:00:00,1
2011-10-10 00:00:00,2011-10-10 00:00:00,42.4,2011-10-10 00:00:00,40.4,40.6,399,693500,28812330,2011-10-10 00:00:00,1
2011-10-12 00:00:00,2011-10-12 00:00:00,40.9,2011-10-12 00:00:00,39,39.2,78,170400,6898680,2011-10-12 00:00:00,1
2011-10-13 00:00:00,2011-10-13 00:00:00,40.5,2011-10-13 00:00:00,38.5,38.6,40,80600,3136270,2011-10-13 00:00:00,1
2011-10-14 00:00:00,2011-10-14 00:00:00,40,2011-10-14 00:00:00,38.5,39,64,207800,8123200,2011-10-14 00:00:00,1
2011-10-17 00:00:00,2011-10-17 00:00:00,40,2011-10-17 00:00:00,38,38,52,97500,3825290,2011-10-17 00:00:00,1
2011-10-18 00:00:00,2011-10-18 00:00:00,39.9,2011-10-18 00:00:00,37.8,38.2,23,52000,1982920,2011-10-18 00:00:00,1
2011-10-19 00:00:00,2011-10-19 00:00:00,38.2,2011-10-19 00:00:00,36.8,37.4,35,39700,1492660,2011-10-19 00:00:00,1
2011-10-20 00:00:00,2011-10-20 00:00:00,37.9,2011-10-20 00:00:00,33,35.5,29,111500,3990480,2011-10-20 00:00:00,1
2011-10-21 00:00:00,2011-10-21 00:00:00,38,2011-10-21 00:00:00,33.3,36.5,20,54200,1973440,2011-10-21 00:00:00,1
2011-10-24 00:00:00,2011-10-24 00:00:00,38.9,2011-10-24 00:00:00,35.1,35.5,30,128900,4809870,2011-10-24 00:00:00,1
2011-10-25 00:00:00,2011-10-25 00:00:00,37.9,2011-10-25 00:00:00,35.5,35.5,36,172900,6436100,2011-10-25 00:00:00,1
2011-10-27 00:00:00,2011-10-27 00:00:00,36.5,2011-10-27 00:00:00,35.5,36.3,21,104300,3797190,2011-10-27 00:00:00,1
2011-10-28 00:00:00,2011-10-28 00:00:00,36.5,2011-10-28 00:00:00,36,36.5,201,1674900,61105070,2011-10-28 00:00:00,1
2011-10-31 00:00:00,2011-10-31 00:00:00,37.5,2011-10-31 00:00:00,35.1,36.7,74,2513400,92950240,2011-10-31 00:00:00,1
2011-11-01 00:00:00,2011-11-01 00:00:00,37.5,2011-11-01 00:00:00,36.6,37,43,53000,1963250,2011-11-01 00:00:00,1
2011-11-02 00:00:00,2011-11-02 00:00:00,39.5,2011-11-02 00:00:00,37,37.8,135,328900,12480410,2011-11-02 00:00:00,1
2011-11-03 00:00:00,2011-11-03 00:00:00,38.8,2011-11-03 00:00:00,38,38.1,48,76200,2908050,2011-11-03 00:00:00,1
2011-11-04 00:00:00,2011-11-04 00:00:00,42.4,2011-11-04 00:00:00,38.5,40,426,440600,18102840,2011-11-04 00:00:00,1
2011-11-08 00:00:00,2011-11-08 00:00:00,40.8,2011-11-08 00:00:00,39,39.5,69,93500,3720990,2011-11-08 00:00:00,1
2011-11-09 00:00:00,2011-11-09 00:00:00,40.2,2011-11-09 00:00:00,39,40.2,24,33000,1302150,2011-11-09 00:00:00,1
2011-11-11 00:00:00,2011-11-11 00:00:00,40,2011-11-11 00:00:00,39,39.9,6,11100,443260,2011-11-11 00:00:00,1
2011-11-14 00:00:00,2011-11-14 00:00:00,39,2011-11-14 00:00:00,38.5,38.5,6,5100,197900,2011-11-14 00:00:00,1
2011-11-15 00:00:00,2011-11-15 00:00:00,38,2011-11-15 00:00:00,36,36.1,7,6300,232750,2011-11-15 00:00:00,1
2011-11-16 00:00:00,2011-11-16 00:00:00,37,2011-11-16 00:00:00,35,35,11,55700,1951210,2011-11-16 00:00:00,1
2011-11-17 00:00:00,2011-11-17 00:00:00,37.5,2011-11-17 00:00:00,35.5,35.7,33,27200,989990,2011-11-17 00:00:00,1
2011-11-18 00:00:00,2011-11-18 00:00:00,38,2011-11-18 00:00:00,37,37.9,18,315800,11966540,2011-11-18 00:00:00,1
2011-11-21 00:00:00,2011-11-21 00:00:00,38.5,2011-11-21 00:00:00,37.5,37.5,19,19400,731360,2011-11-21 00:00:00,1
2011-11-22 00:00:00,2011-11-22 00:00:00,37.6,2011-11-22 00:00:00,36.7,37.6,19,25000,934540,2011-11-22 00:00:00,1
2011-11-23 00:00:00,2011-11-23 00:00:00,39,2011-11-23 00:00:00,35.6,36.2,26,30500,1123280,2011-11-23 00:00:00,1
2011-11-24 00:00:00,2011-11-24 00:00:00,36.4,2011-11-24 00:00:00,33.3,34.2,21,15200,522480,2011-11-24 00:00:00,1
2011-11-25 00:00:00,2011-11-25 00:00:00,36.5,2011-11-25 00:00:00,31.1,33,5,38300,1391760,2011-11-25 00:00:00,1
2011-11-28 00:00:00,2011-11-28 00:00:00,38,2011-11-28 00:00:00,35.5,37.1,39,25500,934380,2011-11-28 00:00:00,1
2011-11-29 00:00:00,2011-11-29 00:00:00,39.9,2011-11-29 00:00:00,37.1,37.2,80,586700,22487100,2011-11-29 00:00:00,1
2011-11-30 00:00:00,2011-11-30 00:00:00,39,2011-11-30 00:00:00,38.2,38.5,29,87600,3408440,2011-11-30 00:00:00,1
2011-12-01 00:00:00,2011-12-01 00:00:00,39,2011-12-01 00:00:00,38,38.5,16,21000,804440,2011-12-01 00:00:00,1
2011-12-02 00:00:00,2011-12-02 00:00:00,41.9,2011-12-02 00:00:00,38.1,40,167,327900,13209790,2011-12-02 00:00:00,1
2011-12-05 00:00:00,2011-12-05 00:00:00,39.5,2011-12-05 00:00:00,39,39.1,10,8700,340000,2011-12-05 00:00:00,1
2011-12-06 00:00:00,2011-12-06 00:00:00,39,2011-12-06 00:00:00,38.5,38.8,3,1500,58400,2011-12-06 00:00:00,1
2011-12-07 00:00:00,2011-12-07 00:00:00,39.1,2011-12-07 00:00:00,39.1,39.1,2,700,27370,2011-12-07 00:00:00,1
2011-12-08 00:00:00,2011-12-08 00:00:00,38.2,2011-12-08 00:00:00,38,38,17,3600,136930,2011-12-08 00:00:00,1
2011-12-09 00:00:00,2011-12-09 00:00:00,37.5,2011-12-09 00:00:00,36,36,11,40100,1469500,2011-12-09 00:00:00,1
2011-12-12 00:00:00,2011-12-12 00:00:00,37,2011-12-12 00:00:00,35,35.3,33,63200,2238680,2011-12-12 00:00:00,1
2011-12-13 00:00:00,2011-12-13 00:00:00,38,2011-12-13 00:00:00,35.3,37,14,9000,334910,2011-12-13 00:00:00,1
2011-12-14 00:00:00,2011-12-14 00:00:00,34.7,2011-12-14 00:00:00,34.5,34.6,3,300,10370,2011-12-14 00:00:00,1
2011-12-15 00:00:00,2011-12-15 00:00:00,35,2011-12-15 00:00:00,35,35,4,700,24500,2011-12-15 00:00:00,1
2011-12-16 00:00:00,2011-12-16 00:00:00,34.6,2011-12-16 00:00:00,34.6,34.6,1,100,3460,2011-12-16 00:00:00,1
2011-12-19 00:00:00,2011-12-19 00:00:00,39,2011-12-19 00:00:00,39,39,1,200,7800,2011-12-19 00:00:00,1
2011-12-20 00:00:00,2011-12-20 00:00:00,39,2011-12-20 00:00:00,35.6,35.8,34,79800,2997240,2011-12-20 00:00:00,1
2011-12-21 00:00:00,2011-12-21 00:00:00,36.5,2011-12-21 00:00:00,35.9,36.5,14,49400,1775450,2011-12-21 00:00:00,1
2011-12-22 00:00:00,2011-12-22 00:00:00,36.9,2011-12-22 00:00:00,33.3,36.9,6,1200,43740,2011-12-22 00:00:00,1
2011-12-23 00:00:00,2011-12-23 00:00:00,38,2011-12-23 00:00:00,36.1,36.1,23,8100,304870,2011-12-23 00:00:00,1
2011-12-27 00:00:00,2011-12-27 00:00:00,37,2011-12-27 00:00:00,36,36.2,9,10400,376750,2011-12-27 00:00:00,1
2011-12-28 00:00:00,2011-12-28 00:00:00,37.7,2011-12-28 00:00:00,34.6,37.7,6,1000,37360,2011-12-28 00:00:00,1
2011-12-29 00:00:00,2011-12-29 00:00:00,38,2011-12-29 00:00:00,36,36.1,32,27100,1010780,2011-12-29 00:00:00,1
2011-12-30 00:00:00,2011-12-30 00:00:00,36.5,2011-12-30 00:00:00,36.5,36.5,3,5000,182500,2011-12-30 00:00:00,1
Company Id :  CARG,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  CARGILLS,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-01-03 00:00:00,2011-01-03 00:00:00,200,2011-01-03 00:00:00,195,199.5,11,1800,356820,2011-01-03 00:00:00,1
2011-01-04 00:00:00,2011-01-04 00:00:00,199,2011-01-04 00:00:00,196,199,10,3600,716090,2011-01-04 00:00:00,1
