Daily Market Statistics,,,,,,,,,,
,ASPI,MPI,S&P SL 20,TURNOVER,TURNOVER,TURNOVER,TURNOVER,SHARES TRADED,TRADES,MARKET CAP.
,,,,EQUITY-Mn,CORP.DEBT '000,GOVN DEBT '000,FUNDS '000,EQUITY '000,EQUITY,Mn.
2012-11-15 00:00:00,5558.25,5127.64,3026.71,562.40325,0,0,4.521,14421.409,4790,2129970.873485
2012-11-16 00:00:00,5556.32,5144.32,3028.68,431.478546,0,0,14.125,15500.188,4542,2129232.186365
2012-11-19 00:00:00,5503.93,5086.55,3006.47,3864.724378,2519.598,0,13.524,471197.954,4967,2113041.712796
2012-11-20 00:00:00,5433.95,5004.58,2992.03,272.458912,0,0,20.498,22693.552,6381,2086245.28044
2012-11-21 00:00:00,5360.6,4925.03,2951.26,1564.869941,0,0,0,164323.45,6070,2058085.571327
2012-11-22 00:00:00,5406.65,4955,2967.53,487.820219,15.138,0,12.347,23128.171,4491,2075767.093011
2012-11-23 00:00:00,5407.11,4955.21,2967.31,803.105305,0,0,62.068,18381.873,3547,2075940.769906
2012-11-26 00:00:00,5384.89,4935.51,2960.01,115.962891,15642.58,0,0,7181.762,3408,2067411.627973
2012-11-28 00:00:00,5334.68,4858.15,2934.77,739.470762,0,0,0,15829.46,4046,2048542.909297
2012-11-29 00:00:00,5363.6,4890.54,2952.16,877.453871,0,0,0,25410.883,5308,2059648.82618
2012-11-30 00:00:00,5351.25,4868.83,2942.02,344.7548,0,0,0,15610.741,4333,2054909.508166
2012-12-03 00:00:00,5337.71,4841.09,2931.4,173.321052,0,0,6.79,10524.122,3661,2049720.448572
2012-12-04 00:00:00,5331.45,4855.61,2932.17,505.513642,0,0,0,62306.107,3669,2047316.790144
2012-12-05 00:00:00,5323.21,4856.84,2923.14,871.036292,255.368,0,0,16305.567,3510,2044150.856142
2012-12-06 00:00:00,5387.33,4899.25,2951.85,877.056132,0,0,0,67469.613,5276,2068780.009553
2012-12-07 00:00:00,5387.4,4893.62,2953.62,263.986337,0,0,0,12527.658,3700,2068805.609803
2012-12-10 00:00:00,5404.86,4906.14,2958.11,560.520054,0,0,0,30890.86,3027,2075510.527005
2012-12-11 00:00:00,5417.78,4913.42,2963.21,488.969728,0,0,0,9870.777,3546,2080503.02493
2012-12-12 00:00:00,5516.64,5011.19,2994.55,479.547483,0,0,0,39122.022,9027,2118469.419454
2012-12-13 00:00:00,5547.36,5063.96,3024.29,702.277943,0,0,33.25,26849.334,8843,2130269.805057
2012-12-14 00:00:00,5522.72,5045.2,3022.79,505.429306,9960.539,0,0.318,15411.704,3337,2120429.294885
2012-12-17 00:00:00,5503.51,5011.9,3009.44,532.865004,0,0,19.08,26980.848,2895,2114403.74554
2012-12-18 00:00:00,5507.79,5039.3,3019.62,2587.608839,0,0,12.72,35277.469,3153,2116045.294287
2012-12-19 00:00:00,5512.66,5020.86,3017.99,464.303386,0,0,0,11029.203,2858,2117918.641893
2012-12-20 00:00:00,5527.36,5030.62,3030.86,811.939182,2476.805,0,0,9857.045,2849,2123642.527005
2012-12-21 00:00:00,5516.49,5044.58,3034.24,959.250746,0,0,70.54,47130.338,3235,2119466.376444
2012-12-24 00:00:00,5524.89,5039.82,3038.78,101.271615,0,0,0,6489.141,2110,2122692.878165
2012-12-26 00:00:00,5570.91,5060.83,3060.37,242.399397,0,0,16.3,8271.744,2415,2140023.522467
2012-12-28 00:00:00,5607.13,5120.17,3068.99,930.634876,0,0,0,33209.665,4499,2153937.200178
2012-12-31 00:00:00,5643,5119.09,3085.33,289.25674,0,0,16.17,14762.507,4924,2167581.396539
2013-01-02 00:00:00,5683.79,0,3090.88,1676.949558,0,0,49.83,45564.736,8517,2183250.193901
2013-01-03 00:00:00,5730.45,0,3104.25,518.586858,0,0,0,31156.957,9526,2201171.532862
2013-01-04 00:00:00,5747.71,0,3121.71,1234.406974,49259.404,0,0,50352.946,6230,2207815.831249
2013-01-07 00:00:00,5746.09,0,3120.04,557.499808,0,0,0.069,20953.735,4973,2207209.581561
2013-01-08 00:00:00,5751.93,0,3123.97,1273.618375,0,0,0,17599.28,4537,2209449.94321
2013-01-09 00:00:00,5745.1,0,3120.87,497.188847,190.817,0,0,33151.471,4434,2206826.975022
2013-01-10 00:00:00,5732.21,0,3121.53,1013.114246,0,0,0,166240.143,3591,2201875.492035
2013-01-11 00:00:00,5746.49,0,3133.87,454.161077,0,0,0,14453.672,4147,2207359.791984
2013-01-15 00:00:00,5750.24,0,3134.32,727.62587,0,0,39.48,20026.556,3934,2208801.659345
2013-01-16 00:00:00,5812.47,0,3163.18,636.215085,0,0,0,30391.317,7512,2232705.000074
2013-01-17 00:00:00,5875.28,0,3184.61,2049.278213,0,0,144.603,52147.618,9477,2256831.614723
2013-01-18 00:00:00,5875.77,0,3174.36,789.675818,0,0,0,27972.95,7754,2257039.016933
2013-01-21 00:00:00,5862.02,0,3174.11,899.866782,0,0,5.032,46537,6698,2251757.724539
2013-01-22 00:00:00,5870.93,0,3184.57,2096.201177,0,0,0,196865.559,7541,2255177.638488
2013-01-23 00:00:00,5883.66,0,3191.8,1272.513113,0,0,1535.503,37839.481,8799,2260078.648985
2013-01-24 00:00:00,5878.19,0,3190.65,569.245009,0,0,6.82,14731.48,4758,2257980.391605
2013-01-28 00:00:00,5855.09,0,3194.72,759.613501,0,0,0,16326.715,4656,2249106.874253
2013-01-29 00:00:00,5800.75,0,3185.76,1350.989943,0,0,0,28140.772,5949,2228243.20117
2013-01-30 00:00:00,5825.9,0,3193.63,2678.472754,0,0,249.75,42307.086,4402,2237975.75759
2013-01-31 00:00:00,5816.89,0,3197.61,3424.640409,0,0,440.1,41684.419,5210,2234512.818812
2013-02-01 00:00:00,5799.69,0,3196.81,950.528312,0,0,545.915,14597.995,3717,2227911.758736
2013-02-05 00:00:00,5781.3,0,3203.91,447.294404,0,0,32.506,19342.259,4404,2220864.132557
2013-02-06 00:00:00,5780.09,0,3217.39,1171.035018,0,0,68,19472.395,4826,2220400.127085
2013-02-07 00:00:00,5810.42,0,3243.7,1534.266792,0,0,13.6,21573.574,5872,2232126.116665
2013-02-08 00:00:00,5850.67,0,3271.25,1950.883853,199.143,0,0,126368.794,6198,2247589.221021
2013-02-11 00:00:00,5851.35,0,3268.24,938.285408,4629.018,0,13,40083.344,5183,2247849.559588
2013-02-12 00:00:00,5836.11,0,3257.98,705.259095,0,0,0,21560.96,5134,2242013.967714
2013-02-13 00:00:00,5827.02,0,3257.14,608.441292,0,0,64.935,58095.673,4678,2238520.917779
2013-02-14 00:00:00,5825.29,0,3269.5,470.991029,0,0,0,19913.911,4522,2237856.700197
2013-02-15 00:00:00,5830.26,0,3274.25,351.135047,0,0,0,15249.996,4666,2239774.054377
2013-02-18 00:00:00,5774.59,0,3249.28,869.838236,0,0,1.37,36000.088,4684,2218387.907134
2013-02-19 00:00:00,5737.48,0,3238.57,1520.335219,0,0,11.848,28440.921,5439,2204190.408437
2013-02-20 00:00:00,5730.54,0,3224.85,763.492411,0,0,0,17282.11,3962,2201525.806092
2013-02-21 00:00:00,5726.11,0,3212.56,483.961757,0,0,390,13981.213,3825,2199823.36489
2013-02-22 00:00:00,5735.61,0,3223.28,300.085738,8628.462,0,0,12640.851,4292,2203535.258375
2013-02-26 00:00:00,5669.48,0,3202.21,713.969192,0,0,25.994,28193.797,5731,2178126.412952
2013-02-27 00:00:00,5674.47,0,3210.82,623.039058,0.097,0,82.95,23696.749,4510,2180055.047316
2013-02-28 00:00:00,5635.9,0,3194.39,1430.573939,47881.957,0,0.634,27810.361,4694,2165244.060755
2013-03-01 00:00:00,5652.69,0,3206.85,673.920419,0,0,5.199,16475.401,3744,2171702.95327
2013-03-04 00:00:00,5631.89,0,3203.78,1076.122602,489.692,0,115.901,19399.437,3904,2163733.423239
2013-03-05 00:00:00,5626.77,0,3208.92,602.7591,0,0,60.74,13494.597,3628,2161766.997449
2013-03-06 00:00:00,5663.36,0,3214.86,1305.948037,0,0,129.335,60589.472,4985,2176209.831024
2013-03-07 00:00:00,5680.02,0,3220.41,2543.550862,24826.853,0,0,46236.639,4822,2182679.427154
2013-03-08 00:00:00,5691.39,0,3222.74,1213.822398,0,0,32.5,37107.999,5260,2187046.345418
2013-03-11 00:00:00,5677.31,0,3229.19,557.013372,98.255,0,18.9,13875.047,3850,2182019.185591
2013-03-12 00:00:00,5704.32,0,3247.09,671.114516,0,0,474.531,19823.315,4462,2192407.795757
2013-03-13 00:00:00,5685.82,0,3235.24,447.001155,0,0,19.03,17983.867,4208,2185336.453549
2013-03-14 00:00:00,5688.98,0,3241.03,609.206343,0,0,0,25422.474,4436,2186556.301167
2013-03-15 00:00:00,5704.53,0,3262.44,729.923712,0,0,31.25,20181.169,4231,2192532.467816
2013-03-18 00:00:00,5708.01,0,3270.21,309.338071,0,0,22.382,15271.091,3912,2193868.886115
2013-03-19 00:00:00,5722.86,0,3283.79,933.550457,0,0,103.187,28480.14,4255,2199872.424204
2013-03-20 00:00:00,5734.82,0,3299.56,539.676471,0,0,0,20905.305,5027,2204475.157608
2013-03-21 00:00:00,5763.83,0,3313.28,672.380537,24123.835,0,12.72,36336.392,5621,2215770.621073
2013-03-22 00:00:00,5768.88,0,3312.71,1070.741638,0,0,131.41,34650.432,4580,2217809.938365
2013-03-25 00:00:00,5745.55,0,3295.96,353.408012,0,0,19.13,12816.14,4147,2208840.996983
2013-03-27 00:00:00,5744.99,0,3299.87,938.025003,48995.635,0,21.125,17757.879,4517,2208627.040903
2013-03-28 00:00:00,5735.68,0,3293.57,2039.466096,0,0,981.368,168209.836,6218,2205051.069546
2013-04-01 00:00:00,5705.2,0,3281.63,403.18905,0,0,0,15301.971,3836,2188267.135192
2013-04-02 00:00:00,5704.62,0,3289.37,1010.873517,0,0,19.14,14536.534,4314,2188045.698756
2013-04-03 00:00:00,5728.47,0,3305.27,931.06354,0,0,116.08,21731.737,5808,2197194.280366
2013-04-04 00:00:00,5753.56,0,3319.01,1647.502734,0,0,997.454,37961.929,6695,2206817.492937
2013-04-05 00:00:00,5765.94,0,3312.53,634.23863,0,0,0,23864.277,7734,2211566.543895
2013-04-08 00:00:00,5777.38,0,3321.81,398.014023,104.521,0,31.809,20203.995,6547,2215959.911401
2013-04-09 00:00:00,5767.6,0,3316.75,399.163637,0,0,35.225,14073.985,5987,2212209.678755
2013-04-10 00:00:00,5794.3,0,3322.49,309.381802,0,0,0,14074.17,4371,2219805.536908
2013-04-11 00:00:00,5813.37,0,3329.42,940.468802,1.434,0,0,34501.352,5142,2227109.810254
2013-04-12 00:00:00,5839.88,0,3333.54,288.446497,40.668427,0,0,27575.387,3981,2237280.440814
2013-04-16 00:00:00,5852.68,0,3351.57,1579.947798,0,0,13.04,64646.551,5548,2242202.856797
2013-04-17 00:00:00,5868.53,0,3361.99,610.699608,0,0,755.038,31887.556,8606,2248274.143815
2013-04-18 00:00:00,5891.83,0,3351.15,800.843868,0,0,66,42442.531,10612,2257204.608237
2013-04-19 00:00:00,5882.25,0,3336.12,1033.036105,0,0,819.382,44370.12,9034,2253222.477149
2013-04-22 00:00:00,5872.43,0,3338.38,885.270942,0,0,8.023,36771.564,9061,2249804.108436
2013-04-23 00:00:00,5883.52,0,3344.85,708.544129,0,0,32,30295.403,8676,2254057.688364
2013-04-24 00:00:00,5933.73,0,3358.51,975.317711,0,0,0,138323.486,10325,2273293.691244
2013-04-26 00:00:00,5962.17,0,3359.36,1344.399698,0,0,711.113,105470.596,17088,2284190.937247
2013-04-29 00:00:00,5967.62,0,3363.14,845.837904,0,0,732.674,65307.501,12791,2286287.831168
2013-04-30 00:00:00,5953.19,0,3365.79,875.966388,0,0,366.247,32203.473,7869,2280759.536392
2013-05-02 00:00:00,5972.37,0,3381.38,634.582433,0,0,3242.883,44212.153,10339,2288121.263351
2013-05-03 00:00:00,6013.18,0,3405.99,881.500813,0,0,0,31274.732,9319,2304777.251309
2013-05-06 00:00:00,6121.17,0,3461.12,4135.619314,26562.09,0,166.725,67425.215,12832,2346169.247506
2013-05-07 00:00:00,6201.68,0,3511.95,1386.565856,0,0,379.9,54443.182,16325,2377027.469178
2013-05-08 00:00:00,6210.1,0,3521.3,1465.258926,0,0,130.538,50862.429,14120,2380255.024113
2013-05-09 00:00:00,6238.71,0,3526.51,2137.501281,0,0,520.034,73993.904,17429,2391221.845715
2013-05-10 00:00:00,6250,0,3530.9,1472.232315,1033.626,0,95.88,58000.241,14095,2395549.694442
2013-05-13 00:00:00,6239.03,0,3518.85,535.048917,1091.858,0,68.55,24638.61,8309,2391342.694701
2013-05-14 00:00:00,6206.59,0,3500.5,636.186065,0,0,406.507,23953.376,8604,2378927.992889
2013-05-15 00:00:00,6221.12,0,3498.34,1695.916688,0,0,0,49067.246,9267,2384504.561443
2013-05-16 00:00:00,6287,0,3531.37,1881.200146,0,0,102.078,58608.802,10229,2414197.575315
2013-05-17 00:00:00,6380.7,0,3589.26,1401.530235,0,0,0,58538.86,12320,2450178.233693
2013-05-20 00:00:00,6466.67,0,3649.35,1282.69507,5399.215,0,20.391,44033.435,11521,2483197.327345
2013-05-21 00:00:00,6441.64,0,3660.94,2194.567383,0,0,472.986,39451.447,11258,2473586.519817
2013-05-22 00:00:00,6461.62,0,3663.98,766.210041,0,0,1455.806,20460.595,7256,2481270.830379
2013-05-23 00:00:00,6488.85,0,3666.04,556.042738,0,0,0,20259.149,4840,2491726.828316
2013-05-27 00:00:00,6446.54,0,3641.91,696.997844,0,0,130.468,32344.24,8403,2475481.378611
2013-05-28 00:00:00,6434.7,0,3626.96,553.168964,0,0,3897.9,36204.11,8212,2470943.362939
2013-05-29 00:00:00,6455.81,0,3644.64,906.062393,0,0,55.584,49251.088,10703,2479047.890506
2013-05-30 00:00:00,6455.12,0,3640.04,2557.868181,0,0,54.053,48654.169,10415,2478786.769602
2013-05-31 00:00:00,6463.06,0,3646.32,727.884023,295.385,0,3836.774,34174.492,8742,2481835.714907
2013-06-03 00:00:00,6451.68,0,3635.59,750.452024,0,0,2260.998,20905.754,8421,2477464.095483
2013-06-04 00:00:00,6449.66,0,3645.9,1037.456977,0,0,102.455,23308.844,9469,2476705.349373
2013-06-05 00:00:00,6422.84,0,3635.05,818.304853,0,0,121.133,27235.213,8090,2466425.061259
2013-06-06 00:00:00,6372.38,0,3596.34,1365.618493,0.114,0,568.949,37819.323,7076,2447072.465724
2013-06-07 00:00:00,6307.43,0,3550.47,883.708654,94.53,0,234.525,18885.744,5898,2422128.52328
2013-06-10 00:00:00,6341.28,0,3574.45,825.850138,0,0,982.34,26630.315,5735,2435129.556522
2013-06-11 00:00:00,6303.79,0,3560.47,750.586746,0,0,431.072,31724.452,6809,2420733.58216
2013-06-12 00:00:00,6284.76,0,3551.41,566.284682,0,0,399.95,21132.996,6317,2413565.040704
2013-06-13 00:00:00,6207.87,0,3499.09,480.010772,0,0,7.13,25024.088,6819,2384040.251947
2013-06-14 00:00:00,6219.39,0,3504.35,577.238346,0,0,0,28357.719,6095,2388511.534018
2013-06-17 00:00:00,6219.11,0,3496.79,310.131296,0,0,0,8725.094,3945,2388404.124358
2013-06-18 00:00:00,6193,0,3497.12,291.737518,30751.589,0,49.939,23777.176,5306,2378379.952086
2013-06-19 00:00:00,6209.23,0,3495.68,343.823923,0,0,0,12690.956,4794,2384620.998566
2013-06-20 00:00:00,6211.44,0,3492.14,3475.85079,0,0,28.47,23082.217,4061,2385470.386362
2013-06-21 00:00:00,6155.27,0,3466.57,564.985774,0,0,36.218,18126.271,5042,2363898.447478
2013-06-24 00:00:00,6149.38,0,3472.3,200.978066,0,0,0.073,11077.476,3969,2361636.784039
2013-06-25 00:00:00,6086.22,0,3430.43,455.449671,0,0,155.19,15182.51,4776,2337377.637142
2013-06-26 00:00:00,6072.68,0,3413.63,2268.174235,6370.744,0,1245.559,108032.577,4890,2332179.619947
2013-06-27 00:00:00,6111.36,0,3426.48,1310.901514,0,0,0,23706.724,5054,2347038.832727
2013-06-28 00:00:00,6121.01,0,3431.74,265.929504,0,0,0,12742.655,2185,2350744.384646
2013-07-01 00:00:00,6132.75,0,3447.74,561.798953,541.589,0,231.7,20712.523,4442,2355253.488848
2013-07-02 00:00:00,6140.79,0,3462.51,472.543747,0,0,137.724,23763.215,5770,2358340.992942
2013-07-03 00:00:00,6117.97,0,3433,883.152947,3193.825,0,0,38160.914,5204,2349577.581118
2013-07-04 00:00:00,6073.17,0,3399.46,738.085441,0,0,0.069,25096.835,3979,2332375.965596
2013-07-05 00:00:00,6048.18,0,3383.46,570.170537,0,0,0,19599.145,4255,2322779.745545
2013-07-08 00:00:00,5995.64,0,3351.49,413.744657,0,0,98.4,22170.579,4380,2302601.137062
2013-07-09 00:00:00,5980.16,0,3347.96,254.345984,0,0,0,14383.994,3948,2296688.107489
2013-07-10 00:00:00,6016.05,0,3365.08,228.182452,106.093,0,0,31884.416,5541,2310472.195999
2013-07-11 00:00:00,6062.38,0,3392.9,241.782194,0,0,137.07,17493.392,4756,2328265.336139
2013-07-12 00:00:00,6028.74,0,3385.43,328.529851,0,0,13.266,72336.726,4372,2315425.728714
2013-07-15 00:00:00,6015.2,0,3397.44,440.95858,0,0,27.1,34091.445,3416,2310227.177471
2013-07-16 00:00:00,6007.65,0,3386.42,737.785989,560.88,0,3.325,15945.303,4367,2307345.95114
2013-07-17 00:00:00,5982.35,0,3376.73,191.743002,3824.999,0,0.694,12798.514,3909,2302211.601316
