Total Return Indices - Daily,,,,,,,,,,,,,,,,,,,,,,,,
,ASTRI,MTRI,S&P SL 20 TRI ,TRIBFI,TRIBFT,TRIC&P,TRIC&E,TRIDIV,TRIF&T,TRIHLT,TRIH&T,TRIINV,TRIIT,TRIL&P,TRIMFG,TRIMTR,TRIOIL,TRIPLT,TRIP&E,TRISRV,TRIS&S,TRITLE,TRITRD,
2009-04-02 00:00:00,1934.46,2047.88,,3846.35,3912.02,3014.41,1093.4,453.04,607.89,284.1,1229.65,9429.34,65.32,256.01,1297.44,3910.82,15050.77,486.77,71.13,7783.28,9846.41,134.3,1318.7,
2009-04-03 00:00:00,1935.48,2051.7,,3871.38,3900.11,3017.22,1089.23,450.87,611.61,286.55,1224.12,9408.83,65.32,259.35,1290.55,3891.7,15050.77,488.5,71.59,7657.53,9846.41,134.91,1305.19,
2009-04-06 00:00:00,1953.93,2077.47,,3888.5,3964.57,3026.71,1088.5,454.82,634.26,290.43,1226.31,9741.27,67.43,259.3,1294.04,3885.89,14906.73,488.55,71.67,7657.53,9824.8,137.8,1311.74,
2009-04-07 00:00:00,1980.44,2081.46,,3879.09,3988.65,2983.33,1114.29,457.93,648.39,295.76,1265.37,9821.74,67.43,259.97,1315.19,3893.06,14906.73,513.3,75,7825.2,9834.41,141.54,1346.51,
2009-04-08 00:00:00,1981.58,2088.57,,3859.38,3998.39,3031.03,1135.17,458.41,667.38,296.65,1277.77,9784.47,69.54,266.96,1336.33,3910.29,14906.73,512.91,74.62,7573.7,9834.41,140.22,1332.9,
2009-04-15 00:00:00,1990.16,2103.09,,3907.02,4021.68,3087.23,1139.72,457.99,690.78,292.56,1296.29,9821.02,69.54,269.81,1338.98,3912.68,14792.53,518.33,74.62,7573.7,9834.41,140.22,1330.59,
2009-04-16 00:00:00,2000.26,2118.67,,3949.96,4003.2,3096.19,1160.97,461.09,682,291.26,1297.86,10083.46,71.64,268.3,1335.2,3919.86,15025.21,517.64,76.74,7751.68,9834.41,141.31,1353.09,
2009-04-17 00:00:00,2039.63,2168.78,,4015,4052.55,3117.43,1165.14,466.53,686.46,292.35,1293.66,10404.36,73.75,274.91,1366.82,3935.77,15025.21,523.61,77.57,7751.68,9834.41,148.85,1366.12,
2009-04-20 00:00:00,2061.92,2185.36,,4041.22,4055.2,3137.94,1169.68,472.37,684.23,296.08,1364.26,10239.57,75.86,279.55,1382.95,3950.99,15933.78,528.28,81.36,7584.01,9834.41,148.25,1365.01,
2009-04-21 00:00:00,2073.5,2198.36,,4094.25,4084.5,3077.93,1199.65,474.69,687.95,303.24,1361.92,10424.12,75.86,280.99,1390.36,3958.16,16044.58,530.61,81.14,7584.01,8122.01,148.85,1381.01,
2009-04-22 00:00:00,2101.45,2219.8,,4160.88,4144.28,3190.83,1191.67,478.49,687.95,305.04,1380.99,10546.25,71.64,285.63,1414.17,3960.56,16551.4,540.95,80.36,7584.01,9206.61,150.66,1439.72,
2009-04-23 00:00:00,2139.78,2267.43,,4287.48,4216.27,3282.69,1229.99,488.29,702.77,309.45,1417.94,10914.62,75.86,291.94,1427.57,3953.96,16589.47,579.14,80.89,7835.51,9206.61,151.27,1456.71,
2009-04-24 00:00:00,2181.19,2343.07,,4372.17,4360.94,3287.58,1255.05,502.6,734.95,312.44,1432.99,10952.47,77.97,292.2,1451.43,4020.7,16538.61,576.86,80.94,8003.18,9700.13,153.99,1465.77,
2009-04-27 00:00:00,2142.56,2294.42,,4311.27,4328.27,3269.92,1254.32,496.3,712.09,318.02,1405.78,10764.54,73.75,281.54,1433.47,3992.38,15934.75,560.84,77.98,7940.3,9640.44,148.85,1424.51,
2009-04-28 00:00:00,2125.42,2261.14,,4262.22,4318.22,3243.37,1246.33,490.37,701.88,317.17,1387.94,10652.97,73.75,276.86,1407.07,3993.61,16049.06,554.62,76.21,7940.3,9184.91,148.85,1415.83,
2009-04-29 00:00:00,2159.13,2319.32,,4322.92,4357.33,3281.58,1256.74,509.21,701.88,321.05,1400.07,10921.12,71.64,281.89,1444.18,3993.61,16186.11,557.59,77.87,8166.79,9184.91,150.06,1414.47,
2009-04-30 00:00:00,2173.41,2333.36,,4329.75,4423.93,3291.68,1265.09,511.27,703.37,321.41,1405.37,10879.34,73.75,282.65,1465.18,4005.37,16186.11,566.84,78.7,8145.84,9184.91,151.27,1413.74,
2009-05-04 00:00:00,2177.51,2347.93,,4360.14,4433.14,3214.63,1261.28,519.05,722.7,320.36,1396.55,10643.13,73.75,284.5,1469.21,3999.3,16186.11,566.38,78.7,8334.46,9184.91,150.06,1416.83,
2009-05-05 00:00:00,2209.12,2388.18,,4418.39,4548.12,3253.32,1269.63,527.1,724.93,320.87,1414.47,10941.61,73.75,286.5,1473.67,4023.21,16186.11,574.4,80.36,8706.05,9184.91,152.47,1440.75,
2009-05-06 00:00:00,2238.29,2432.81,,4491.28,4639.55,3296.02,1269.63,536.11,725.67,322.51,1415.68,11200.93,75.86,290.1,1511,4017.22,16186.11,589.75,81.42,8819.45,9640.44,153.08,1504.93,
2009-05-07 00:00:00,2241.46,2450.15,,4537.64,4617.38,3285.81,1265.09,543.62,733.85,321.97,1412.87,11098.19,73.75,295.56,1502.35,4042.29,16087.13,587.74,80.36,8875.44,9640.44,151.87,1510.3,
2009-05-11 00:00:00,2246.28,2449.51,,4577.75,4640.28,3284.82,1248.38,543.25,749.27,320.29,1418.89,11224.75,73.75,296.16,1495.91,4041.67,16200.7,586.05,79.76,8868.05,9640.44,151.87,1518.98,
2009-05-12 00:00:00,2232.72,2438.47,,4525.07,4618.46,3255.91,1240.39,539.5,747.04,321.69,1413.91,11240.14,73.75,293.71,1477.35,4029.02,16422.3,576.5,79.53,8847.09,9640.44,151.27,1519.09,
2009-05-13 00:00:00,2211.25,2391.8,,4481.18,4579.4,3219,1215.33,534.94,732.17,320.18,1408.62,11150.67,73.75,294.18,1469.32,4015.74,16297.65,571.48,78.24,8847.09,9788.58,148.54,1507.35,
