Market Indices - Daily ,,,,,,,,,,,,,,,,,,,,,,,,
,,,S&P Sri Lanka 20,Banks Finance & Insurance,"Beverage, Food & Tobacco",Chemicals & Pharmaceuticals,Construction & Engineering,Diversified,Footwear & Textile,Healthcare,Hotels & Travels,Investment Trusts,IT,Land & Property,Manufacturing,Motors,Oil Palms,Plantations,Power & Energy,Services,,Stores & Supplies,Telecommunications,Trading
,All Share Price Index,Milanka Price Index,,,,,,,,,,,,,,,,,,,,,,
1989-01-19 00:00:00,162.52,287.98,,134.19,254.38,389.16,77.85,,166.77,,101.13,221.24,,117.77,123.67,70.39,397.99,,,176.59,,120.67,,228.77
1989-01-20 00:00:00,166.06,301.61,,136.47,272.7,395.89,77.85,,166.77,,101.13,220.86,,117.77,123.67,70.39,397.99,,,186.9,,120.67,,228.77
1989-01-23 00:00:00,165.77,301.59,,135.46,270.34,397.17,77.85,,175.5,,102.3,219.58,,117.77,121.07,70.39,397.99,,,186.9,,120.67,,232.68
1989-01-24 00:00:00,166.1,302.06,,136.73,270.34,398.55,78.56,,176.89,,102.87,218.3,,117.77,120.3,70.39,397.99,,,188.86,,120.67,,233.76
1989-01-25 00:00:00,167.56,305.31,,137.66,273.59,402.68,79.51,,182.28,,103.94,220.86,,118.66,120.21,70.39,397.99,,,192.33,,120.67,,234.55
1989-01-26 00:00:00,168.82,309.73,,139.03,275.41,423.26,79.51,,184.75,,104.25,224.45,,118.77,120.34,70.39,397.99,,,190.34,,120.67,,235.34
1989-01-27 00:00:00,173.4,321.28,,143.77,286.79,434.47,79.01,,185.58,,109.06,227.39,,118.77,124.79,70.39,397.99,,,189.61,,120.67,,246.28
1989-01-30 00:00:00,174.31,322.28,,147.72,288.69,434.15,79.01,,185.58,,109.66,229.94,,118.77,124.79,70.39,397.99,,,191.6,,120.67,,245.89
1989-01-31 00:00:00,173.5,319.4,,149.15,284.07,433.76,79.01,,185.58,,108.59,229.94,,118.77,124.29,70.39,397.99,,,191.6,,120.67,,245.89
1989-02-01 00:00:00,173.97,321.55,,146.89,289.81,428.73,79.02,,185.58,,108.74,226.05,,118.77,124.93,70.39,397.99,,,191.6,,120.67,,244.81
1989-02-02 00:00:00,174.61,320.7,,146.37,287.97,434.08,79.02,,185.58,,108.84,228.61,,122.25,125.22,70.39,397.99,,,191.13,,120.67,,244.81
1989-02-03 00:00:00,174.42,319.3,,145.94,287.18,435.62,79.02,,178.65,,109.44,231.16,,121.92,125.44,70.39,397.99,,,191.13,,120.67,,244.27
1989-02-06 00:00:00,174.86,320.81,,145.94,291.34,430.19,79.02,,178.65,,109.08,232.44,,122.53,125.44,70.39,397.99,,,190.64,,120.67,,241.66
1989-02-07 00:00:00,174.75,322.52,,146.05,296.93,426.34,79.02,,178.65,,108.6,232.05,,119.16,125.03,70.39,397.99,,,190.14,,120.67,,241.66
1989-02-08 00:00:00,176.68,329.59,,147.09,306.79,423.53,79.02,,178.65,,108.6,230.63,,119.16,126.08,70.39,397.99,,,190.14,,120.67,,247.04
1989-02-09 00:00:00,176.73,329.25,,147.09,306.9,425.49,79.02,,178.65,,109.09,233.18,,119.16,125.7,70.39,397.99,,,190.14,,120.67,,245.01
1989-02-10 00:00:00,178,331.16,,146.49,310.45,425.7,79.02,,178.65,,113.9,230.63,,119.16,126.05,70.39,397.99,,,190.14,,120.67,,245.01
1989-02-13 00:00:00,179.83,338.35,,147.85,319.81,426.02,79.1,,177.83,,114.31,233.84,,119.16,126.13,70.39,397.99,,,190.14,,120.67,,247.17
1989-02-14 00:00:00,182.01,340.43,,149.38,319.81,432.61,79.7,,181.42,,114.07,235.11,,126.15,126.15,70.39,397.99,,,192.21,,120.67,,251.08
1989-02-15 00:00:00,182.03,341.48,,149.38,319.81,433.47,79.7,,184.19,,112.31,235.5,,126.15,127.19,70.39,397.99,,,194.19,,120.67,,251.08
1989-02-17 00:00:00,182.69,341.72,,149.87,320.83,434.65,80.76,,184.19,,112.78,235.5,,126.15,128.56,70.39,397.99,,,195.19,,120.67,,251.08
1989-02-21 00:00:00,182.81,342.88,,150.71,322.45,434.65,80.76,,182.81,,112.38,235.5,,125.32,128.75,70.39,397.99,,,195.19,,120.67,,251.47
1989-02-22 00:00:00,182.95,342.52,,150.71,321.67,434.82,80.76,,182.81,,112.38,235.67,,125.42,129.72,70.39,397.99,,,198.16,,120.67,,251.47
1989-02-23 00:00:00,182.17,341.89,,150.19,321.16,436.95,80.76,,177.26,,112.38,235.67,,122.6,129.68,71.89,397.99,,,198.16,,120.67,,251.47
1989-02-24 00:00:00,181.3,337.65,,150.19,314.88,436.95,80.76,,177.26,,111.9,234.01,,123.75,129.47,71.89,397.99,,,198.16,,120.67,,251.47
1989-02-27 00:00:00,180.36,333.87,,150.19,310.5,436.03,79.84,,172.78,,110.83,234.01,,124.48,129.63,71.89,397.99,,,198.16,,120.67,,250.4
1989-02-28 00:00:00,179.93,333.49,,149.95,307.91,433.89,79.8,,172.78,,110.89,234.01,,125.52,129.89,75.64,397.99,,,189.35,,120.67,,250.4
1989-03-01 00:00:00,179.76,333.26,,149.99,307.91,433.89,79.77,,170.01,,110.89,234.01,,125.64,129.02,75.64,397.99,,,189.44,,120.67,,250.4
1989-03-02 00:00:00,179.41,334.28,,148.59,307.39,442.58,79.77,,168.62,,110.28,234.01,,123.83,129.57,75.64,397.99,,,189.44,,120.67,,251.47
1989-03-03 00:00:00,179.81,335.73,,148.8,310.43,439.63,79.77,,169.28,,110.28,233.79,,124.17,129.56,75.64,397.99,,,189.44,,120.67,,249.6
1989-03-06 00:00:00,179.64,335.91,,148.8,310.43,440.34,79.77,,169.28,,110.28,224.85,,124.17,129.39,75.64,397.99,,,190.24,,120.67,,249.6
1989-03-07 00:00:00,179.93,335.72,,148.8,310.43,441.62,79.8,,169.28,,110.28,224.85,,125.86,129.26,75.64,397.99,,,190.24,,120.67,,247.82
1989-03-08 00:00:00,183.51,350.16,,148.8,332.43,443.31,79.73,,166.51,,110.27,224.85,,125.86,130.42,75.64,397.99,,,190.24,,120.67,,248.75
1989-03-09 00:00:00,182.97,347.34,,148.71,327.39,445.62,79.73,,166.51,,110.27,224.85,,126.02,132.03,75.64,397.99,,,185.77,,120.67,,249.29
1989-03-10 00:00:00,181.78,344.24,,148.18,323.08,444.76,79.64,,166.51,,110.27,225.23,,124.02,131.78,75.64,397.99,,,185.77,,120.67,,249.36
1989-03-13 00:00:00,181.71,344,,147.83,322.3,444.27,79.61,,166.51,,110.31,224.47,,124.02,132.55,75.64,397.99,,,185.77,,120.67,,249.36
1989-03-14 00:00:00,181.47,342.65,,147.31,320.94,443.24,79.61,,166.51,,110.31,229.78,,124.02,132.44,75.64,397.99,,,185.77,,122.33,,248.17
1989-03-15 00:00:00,180.62,339.24,,147.56,316.23,441.64,79.61,,167.17,,109.37,229.78,,124.18,132.41,75.64,397.99,,,185.77,,122.33,,248.17
1989-03-16 00:00:00,179.71,336.27,,147.66,310.58,441.71,79.61,,167.17,,109.37,229.95,,124.18,132.06,75.64,397.99,,,185.77,,122.33,,248.17
1989-03-17 00:00:00,179.56,336.2,,147.14,310.53,439.38,79.57,,164.14,,109.27,229.76,,124.13,131.91,75.64,397.99,,,185.77,,122.33,,250.5
1989-03-20 00:00:00,178.51,333.18,,145.53,307,440.62,79.57,,164.14,,109.27,224.15,,123.99,130.46,75.64,397.99,,,186.27,,122.33,,250.3
1989-03-22 00:00:00,178.43,333.13,,144.91,307,440.62,79.57,,163.81,,109.27,224.15,,123.99,130.46,75.64,397.99,,,186.27,,122.33,,250.3
1989-03-23 00:00:00,178.45,333.12,,144.84,307,440.45,79.57,,164.22,,109.27,224.15,,123.99,130.51,75.64,397.99,,,186.76,,122.33,,250.3
1989-03-27 00:00:00,176.42,327.47,,144.22,295.16,440.45,79.42,,164.22,,108.86,224.15,,123.83,130.52,75.64,397.99,,,186.76,,122.33,,249.6
1989-03-28 00:00:00,177.07,331.04,,144.74,299.91,440.13,79.46,,164.22,,107.7,224.15,,123.49,130.42,76.39,397.99,,,186.76,,122.33,,252.48
1989-03-29 00:00:00,177.09,332.2,,144.22,302.38,438.66,79.46,,164.22,,107.7,223.76,,122.04,130.11,76.39,397.99,,,186.27,,122.33,,255.09
1989-03-30 00:00:00,177.72,336.37,,144.22,308.26,429,79.46,,161.45,,107.7,223.38,,122.04,130.11,76.39,397.99,,,186.27,,123.04,,256.82
1989-03-31 00:00:00,178.1,337.63,,144.74,308.26,430.14,79.46,,161.45,,107.7,223.38,,122.08,130.56,76.39,397.99,,,186.27,,123.04,,261.44
1989-04-03 00:00:00,177.94,337.54,,144.97,307.34,432.8,79.46,,161.45,,107.7,223.38,,122.24,130.55,76.39,397.99,,,186.27,,123.04,,257.98
1989-04-04 00:00:00,177.95,338.8,,146.55,307.34,432.8,79.46,,161.03,,107.7,223.38,,122.01,129.82,76.39,397.99,,,186.27,,123.04,,257.98
1989-04-05 00:00:00,178.14,339.63,,147.77,307.34,435.13,79.46,,161.03,,107.7,223.38,,122.01,129.76,76.39,397.99,,,186.27,,123.04,,257.98
1989-04-06 00:00:00,178.24,339.57,,149.17,307.34,433.36,79.46,,161.03,,107.7,223.38,,122.01,129.76,76.39,397.99,,,186.27,,123.04,,257.98
1989-04-07 00:00:00,178.27,340.17,,152.58,304.99,437.4,79.46,,161.03,,107.7,223.38,,121.74,129.42,76.39,397.99,,,186.27,,123.04,,257.98
1989-04-10 00:00:00,182.97,333.02,,195.78,305.26,444.35,80.15,,161.03,,107.37,226.32,,127.76,130.02,76.39,397.99,,,124.93,,123.04,,255.96
1989-04-11 00:00:00,182.29,330.85,,195.78,301.87,439.27,80.15,,161.03,,107.37,226.32,,127.76,130.02,76.39,397.99,,,124.93,,123.04,,255.96
1989-04-12 00:00:00,181.24,329.21,,195.28,298.74,439.27,80.15,,161.03,,105.92,226.32,,126.72,129.73,76.39,397.99,,,124.93,,123.04,,255.42
1989-04-17 00:00:00,181.47,329.48,,195.64,299.77,439.27,80.15,,161.37,,105.92,226.32,,126.72,129.73,76.39,397.99,,,124.93,,123.04,,255.96
1989-04-18 00:00:00,180.67,327.9,,195.52,296.9,433.57,80.11,,161.37,,105.92,226.32,,125.89,129.73,76.39,397.99,,,124.93,,123.04,,255.96
1989-04-19 00:00:00,181.12,328.32,,196.71,298.59,433.57,80.11,,161.37,,105.92,226.32,,126.47,129.65,76.39,397.99,,,124.93,,122.02,,255.09
1989-04-21 00:00:00,180.81,326.69,,192.75,299.64,433.57,81.11,,161.37,,105.92,224.59,,126.47,129.65,76.39,397.99,,,124.93,,122.02,,255.09
1989-04-24 00:00:00,180.96,327.54,,192.32,302,433.57,80.11,,154.44,,105.92,225.95,,126.35,129.65,76.39,397.99,,,124.93,,122.02,,255.09
1989-04-25 00:00:00,181.01,327.91,,192.32,302.33,434.85,80.11,,155.26,,105.92,225.56,,126.31,129.37,76.39,397.99,,,124.93,,122.02,,255.09
1989-04-26 00:00:00,181.29,328.66,,192.32,303.5,434.85,80.11,,155.26,,106.52,225.95,,126.31,129.37,76.39,397.99,,,124.93,,122.02,,255.05
1989-04-27 00:00:00,180.85,329.55,,191.72,305.86,433.78,80.11,,155.26,,106.52,225.56,,122.97,129.37,76.39,397.99,,,124.93,,122.02,,255.03
1989-04-28 00:00:00,181.31,331.83,,191.63,309.39,430.27,80.11,,154.44,,106.39,225.56,,122.81,130.08,76.39,397.99,,,124.93,,122.02,,255.03
1989-05-02 00:00:00,181.75,333.32,,191.67,310.48,431.34,80.11,,162.75,,106.74,225.56,,122.81,130.08,75.72,397.99,,,124.93,,122.02,,255.03
1989-05-03 00:00:00,183.77,341.67,,192.1,312.83,428.92,80.11,,162.75,,107.22,225.56,,122.81,129.78,75.72,397.99,,,185.23,,123.04,,255.03
1989-05-04 00:00:00,184.3,343.91,,191.24,316.37,428.92,80.11,,162.75,,107.22,225.56,,122.81,130.31,75.72,397.99,,,185.23,,123.04,,254.99
1989-05-05 00:00:00,184.45,344.64,,191.09,316.16,433.01,80.11,,165.52,,107.22,226.33,,122.81,130.28,75.72,397.99,,,185.23,,123.04,,254.99
1989-05-08 00:00:00,184.8,346.42,,191.04,318.42,434.5,80.11,,164.53,,107.27,224.78,,122.81,130.48,76.39,397.99,,,184.5,,123.04,,254.67
1989-05-09 00:00:00,184.64,346.28,,190.21,318.51,434.05,80.11,,161.76,,107.18,224.78,,122.81,130.72,76.39,397.99,,,184.5,,119.98,,254.95
1989-05-10 00:00:00,185.23,348.38,,191.32,318.66,435.65,80.11,,157.93,,107.14,224.78,,123.47,131.06,76.39,397.99,,,183.96,,119.98,,261.88
1989-05-11 00:00:00,185.8,350.56,,193.7,318.89,437.73,80.11,,157.93,,107.14,224.78,,123.47,131.31,76.39,397.99,,,183.96,,119.98,,265.67
1989-05-12 00:00:00,186.67,353.55,,194.66,319.41,456.56,80.11,,158.35,,106.75,224.78,,123.51,132.29,76.39,397.99,,,184.46,,119.98,,265.67
1989-05-15 00:00:00,186.93,355.16,,194.54,319.54,459.06,80.11,,158.35,,106.08,224.21,,123.51,133.68,76.39,397.99,,,184.46,,119.98,,267.62
1989-05-16 00:00:00,186.5,353.45,,194.85,316.62,458.15,80.15,,158.35,,106.08,225.36,,123.51,133.57,75.39,397.99,,,185.45,,119.98,,267.62
1989-05-17 00:00:00,186.29,350.9,,194.85,314.67,455.17,80.15,,159.73,,105.75,225.36,,123.51,133.57,72.4,397.99,,,188.43,,119.98,,271.45
1989-05-18 00:00:00,185.77,349.85,,194.37,313.36,455.17,80.15,,160.14,,105.23,225.36,,123.51,132.07,72.4,397.99,,,187.44,,119.98,,272.77
1989-05-19 00:00:00,185.13,347.75,,191.2,312.82,452.71,80.18,,162.91,,105.83,222.81,,122.67,131.85,72.4,397.99,,,187.44,,119.98,,272.11
1989-05-24 00:00:00,185,347.43,,191.2,312.82,452.71,80.18,,159.68,,105.43,222.81,,122.78,131.85,72.13,397.99,,,187.44,,119.98,,271.84
1989-05-25 00:00:00,184.38,347.4,,191.4,312.94,452.71,80.18,,158.3,,101.02,222.81,,122.85,131.99,72.13,397.99,,,187.44,,123.88,,271.84
1989-05-26 00:00:00,184.28,346.06,,189.35,310.13,449.61,80.18,,158.3,,101.02,222.43,,122.85,131.99,72.13,447.07,,,187.44,,123.88,,274.25
1989-05-29 00:00:00,184.14,346.07,,190.08,310.04,450.57,80.18,,158.3,,101.02,220.26,,122.02,131.85,72.13,447.07,,,189.42,,123.88,,273.2
1989-05-30 00:00:00,183.59,344.25,,189.75,309.99,447.85,80.18,,158.3,,100.69,220.26,,122.02,131.85,72.13,447.07,,,189.42,,123.88,,265.11
1989-05-31 00:00:00,182.89,342,,189.75,307.64,442.09,80.18,,158.3,,100.58,220.26,,121.98,130.96,72.13,447.07,,,189.42,,123.88,,265.11
1989-06-01 00:00:00,181.94,337.81,,189.85,304.61,428.86,80.18,,156.91,,100.58,220.26,,121.98,130.96,71.12,447.07,,,189.42,,123.88,,264.04
1989-06-02 00:00:00,181.75,336.91,,188.9,301.08,428.86,80.18,,151.37,,101.41,220.26,,121.53,131.11,68.75,447.07,,,189.42,,128.99,,274.9
1989-06-05 00:00:00,180.62,332.25,,188.9,296.37,428.47,80.09,,151.37,,101.41,220.26,,121.53,131.02,68.75,447.07,,,189.42,,128.99,,266.86
1989-06-06 00:00:00,180.41,332.29,,188.33,296.26,427.81,79.96,,156.09,,100.75,220.26,,121.49,131.02,68.75,447.07,,,189.42,,127.17,,265.28
1989-06-07 00:00:00,180.25,331.87,,187.18,296.26,426.85,79.96,,156.09,,100.75,220.26,,121.19,130.99,68.75,447.07,,,189.42,,127.17,,266.62
1989-06-08 00:00:00,179.33,329.1,,186.18,293.6,422.95,79.96,,156.09,,100.27,220.26,,121.19,130.99,68.75,447.07,,,189.42,,127.17,,262
1989-06-09 00:00:00,178.76,326.14,,185.51,290.06,420.77,79.96,,156.09,,100.85,220.26,,121.35,130.99,68.75,447.07,,,188.02,,128.99,,262
1989-06-12 00:00:00,177.78,323.61,,184.89,286.53,422.56,79.96,,156.09,,100.85,220.26,,119.52,130.74,68.75,447.07,,,188.02,,128.99,,262
1989-06-13 00:00:00,176.9,321.29,,184.41,285.5,416.58,79.96,,156.09,,100.85,217.7,,119.23,129.01,68.75,447.07,,,188.02,,128.99,,259.69
1989-06-14 00:00:00,175.32,315.24,,183.94,276.08,416.58,79.96,,156.09,,100.38,217.7,,118.88,129.01,71.39,447.07,,,188.02,,128.99,,259.96
1989-06-15 00:00:00,175.56,316.46,,183.46,276.08,426.67,79.96,,156.09,,100.38,217.7,,118.88,129.09,71.39,447.07,,,188.02,,128.99,,259.42
1989-06-16 00:00:00,175.09,315.68,,183.33,276.08,427.83,79.96,,156.09,,100.32,217.7,,118.05,127.63,71.26,447.07,,,186.99,,128.99,,258.35
1989-06-19 00:00:00,176.08,319.78,,180.35,275.53,425.96,79.96,,156.09,,100.32,216.04,,118.05,128.21,71.26,447.07,,,230.69,,125.34,,264.13
1989-06-20 00:00:00,175.97,318.83,,178.34,275.53,425.96,79.96,,156.09,,101.4,216.04,,118.05,128.21,71.26,447.07,,,230.69,,125.34,,262.8
1989-06-21 00:00:00,175.3,318.67,,178.34,275.17,425.96,79.96,,156.09,,100.43,216.04,,115.92,128.33,71.26,447.07,,,230.69,,125.34,,262.02
1989-06-22 00:00:00,175.93,320.99,,178.34,279.7,425.54,79.96,,156.09,,100.43,211.89,,116.76,128.33,71.26,447.07,,,230.69,,125.34,,258.92
1989-06-23 00:00:00,175.93,320.99,,178.34,279.7,425.15,79.96,,156.09,,100.43,211.89,,116.76,128.33,71.39,447.07,,,230.69,,125.34,,259.18
1989-06-27 00:00:00,175.36,320.94,,178.34,276.25,424.72,79.96,,156.09,,100.43,210.36,,116.76,128.33,71.39,447.07,,,230.69,,125.34,,259.18
1989-06-28 00:00:00,175.42,322.04,,176.47,278.5,427.39,79.96,,155.26,,100.43,210.36,,116.76,127.52,71.39,447.07,,,230.69,,125.34,,258.92
1989-06-29 00:00:00,173.67,323.33,,176.78,280.86,427.39,79.76,,153.88,,100.43,211.64,,116.76,113.56,71.39,447.07,,,230.69,,125.34,,258.92
1989-06-30 00:00:00,173.97,325.79,,176.26,285.37,424.99,79.76,,153.88,,100.63,209.91,,116.76,113.24,71.39,428.09,,,230.69,,125.34,,258.92
1989-07-03 00:00:00,175.26,328.04,,174.49,288.65,426.91,79.76,,153.88,,100.63,209.91,,116.76,113.07,71.39,497.69,,,230.69,,125.34,,262.96
1989-07-04 00:00:00,174.19,326.76,,174.49,288.65,426.91,79.76,,153.88,,100.63,209.91,,116.76,112.96,71.39,428.09,,,221.3,,125.34,,262.42
1989-07-05 00:00:00,174.74,326.39,,173.97,288.13,428.46,79.76,,153.88,,100.63,209.91,,116.76,112.09,71.39,497.69,,,221.3,,125.34,,262.42
1989-07-06 00:00:00,173.88,322.45,,173.97,282.25,426.68,79.76,,153.88,,100.63,213.22,,116.76,112.09,71.39,497.69,,,221.3,,125.34,,263
1989-07-07 00:00:00,173.11,320.52,,171.54,280.02,426.68,79.61,,153.88,,100.63,213.22,,116.59,112.09,71.39,497.69,,,221.3,,125.34,,260.49
1989-07-10 00:00:00,172.79,320.11,,171.54,279.79,428.68,79.61,,149.72,,100.49,213.22,,115.75,112.09,71.39,497.69,,,221.3,,125.09,,259.62
1989-07-11 00:00:00,172.74,320.15,,171.06,279.27,430.81,79.61,,149.72,,100.49,214.57,,115.75,112.09,71.39,497.69,,,220.93,,125.09,,259.62
1989-07-12 00:00:00,173.36,323.22,,172.25,281.63,431.95,79.61,,149.72,,100.49,215.35,,115.68,112.67,71.39,497.69,,,220.93,,125.09,,259.62
1989-07-13 00:00:00,173.35,322.86,,172.01,281.63,431.95,79.53,,148.34,,100.97,214.96,,115.68,112.6,71.39,497.69,,,220.93,,125.09,,259.62
1989-07-14 00:00:00,173.11,321.88,,171.4,280.1,431.95,79.53,,148.34,,100.97,214.96,,115.84,112.6,71.39,497.69,,,220.93,,127.39,,259.62
1989-07-17 00:00:00,173.29,323.41,,174.09,280.1,431.95,79.53,,142.1,,100.49,214.96,,115.84,112.86,70.05,497.69,,,220.93,,127.39,,260.61
1989-07-19 00:00:00,173.52,324.11,,175.05,279.98,434.83,79.44,,143.32,,100.49,214.96,,115.99,112.91,70.05,497.69,,,220.93,,127.39,,260.61
1989-07-20 00:00:00,173.88,325.62,,176.65,279.98,437.69,79.39,,143.32,,100.97,214.96,,115.54,112.83,70.05,497.69,,,220.57,,127.39,,263.72
1989-07-21 00:00:00,174.38,326.87,,176.41,280.08,437.69,79.48,,143.32,,100.97,214.96,,116.85,112.75,70.05,497.69,,,219.53,,127.39,,269.49
1989-07-24 00:00:00,174.13,327.23,,177.65,279.98,439.29,79.48,,136.42,,101.62,214.96,,116.33,112.93,60.02,497.69,,,219.53,,127.39,,268.34
1989-07-25 00:00:00,174.14,327.66,,178.17,279.77,438.47,79.48,,136.42,,101,214.96,,116.33,113.28,60.02,497.69,,,219.53,,127.39,,269.55
1989-07-26 00:00:00,173.94,326.71,,178.17,279.75,439.43,79.39,,136.42,,101,214.96,,116.63,112.7,60.02,497.69,,,219.53,,127.39,,265.32
1989-07-27 00:00:00,174.37,327.47,,179.39,279.75,437.88,79.39,,137.64,,100.83,214.96,,117.47,112.53,60.02,497.69,,,219.53,,127.39,,269.42
1989-07-31 00:00:00,174.93,327.72,,180.98,278.51,437.83,79.39,,137.64,,100.46,214.96,,119.86,113.06,60.02,497.69,,,219.53,,127.39,,270.58
1989-08-01 00:00:00,174.95,327.63,,182.65,278.51,436.77,79.39,,137.64,,100.46,216.9,,119.03,113.06,60.02,497.69,,,219.53,,127.39,,270.58
1989-08-02 00:00:00,175.1,327.88,,184.12,278.51,437.37,79.39,,137.64,,100.46,216.9,,118.95,113.06,60.02,497.69,,,219.53,,127.39,,270.29
1989-08-03 00:00:00,174.76,328.1,,184.67,276.46,435.77,78.7,,136.68,,100.8,216.12,,118.95,113.06,60.02,497.69,,,220.83,,127.39,,269.42
1989-08-07 00:00:00,174.05,328,,182.54,276.46,434.91,78.7,,136.68,,100.15,216.12,,117.24,113.17,60.02,497.69,,,220.83,,127.39,,269.42
1989-08-08 00:00:00,173.05,324.23,,182.54,269.87,434.91,78.7,,138.53,,100.15,216.12,,117.01,113.24,60.02,497.69,,,220.83,,127.39,,269.42
1989-08-09 00:00:00,172.53,322.74,,181.97,267.83,433.61,78.7,,138.53,,100.15,216.12,,117.01,113.12,60.02,497.69,,,218.64,,127.39,,268.69
1989-08-10 00:00:00,172.13,321.27,,181.82,266.66,433.61,78.7,,139.14,,100.15,216.12,,117.01,112.95,60.02,497.69,,,216.65,,127.39,,265.69
1989-08-11 00:00:00,172.33,320.81,,181.82,266.86,429.75,78.6,,139.14,,100.15,216.9,,117.01,112.95,72.77,497.69,,,216.65,,127.39,,265.69
1989-08-14 00:00:00,172.14,319.89,,182.06,266.77,428.19,78.65,,139.14,,100.15,216.9,,117.01,112.88,72.77,497.69,,,216.65,,127.39,,262.48
1989-08-17 00:00:00,170.86,316.91,,181.64,263.56,420.08,78.61,,139.14,,100.15,215.75,,117.12,110.7,72.77,497.69,,,214.67,,125.56,,260.59
1989-08-18 00:00:00,166.39,302.3,,179.67,246.63,407.48,78.61,,128.73,,99.57,215.75,,116.18,109.14,72.77,497.69,,,213.18,,125.56,,250.83
1989-08-21 00:00:00,166.07,301.13,,179.38,246.63,404.73,78.7,,128.73,,99.57,215.75,,116.04,108.85,72.77,497.69,,,213.18,,124.05,,248.15
1989-08-22 00:00:00,164.65,295.99,,179.28,241.72,395.4,78.7,,121.44,,99.57,213.19,,115.2,108.85,75.04,497.69,,,213.18,,124.05,,247.88
1989-08-23 00:00:00,162.25,288.69,,178.14,232.2,390.62,78.7,,121.44,,99.57,214.47,,112.31,108.85,73.76,497.69,,,213.18,,124.05,,246.31
1989-08-24 00:00:00,161.81,288.03,,177.19,231.43,389.56,78.75,,121.44,,99.22,215.75,,112.05,108.85,73,497.69,,,213.18,,120.4,,245.5
1989-08-25 00:00:00,161.43,287.84,,171.38,236.45,382.67,78.75,,121.44,,99.2,214.47,,111.44,108.39,73,497.69,,,211.69,,120.4,,244.7
1989-08-29 00:00:00,161.05,287.34,,171.38,236.45,382.67,78.75,,121.44,,99.2,211.09,,110.6,107.67,72.36,497.69,,,211.69,,120.4,,244.43
1989-08-30 00:00:00,159.88,283.74,,169.87,236.45,380.75,78.75,,121.44,,99.2,209.75,,110.6,107.67,64.03,497.69,,,211.69,,120.4,,228.21
1989-08-31 00:00:00,159.5,282.16,,168.08,236.4,374.88,78.75,,121.44,,99.2,209.75,,110.6,107.67,64.03,497.69,,,211.69,,120.4,,228.21
1989-09-01 00:00:00,159.1,284.45,,168.32,236.48,374.75,78.8,,121.44,,99.2,209.75,,108.5,107.67,64.03,497.69,,,211.69,,120.4,,228.21
1989-09-04 00:00:00,160.13,282.53,,168.32,235.16,374.75,78.8,,121.44,,99.2,209.75,,114.31,107.67,64.03,497.69,,,211.69,,120.4,,228.47
1989-09-05 00:00:00,160.05,282.35,,167.93,235.16,374.75,78.8,,121.44,,99.2,208.2,,114.31,107.67,64.03,497.69,,,211.69,,120.4,,228.47
1989-09-06 00:00:00,160.46,283.99,,168,237.52,375.38,78.8,,123.51,,99.2,208.2,,114.31,107.53,64.03,497.69,,,211.69,,119.38,,228.47
1989-09-07 00:00:00,160.49,284.21,,168,235.45,373.38,78.76,,123.51,,99.2,205.64,,115.98,107.39,64.03,497.69,,,211.69,,119.38,,231.42
1989-09-08 00:00:00,160.65,285.31,,166.96,237.83,373.86,78.76,,123.51,,99.2,203.09,,115.98,107.48,64.03,497.69,,,211.69,,114.23,,231.42
1989-09-11 00:00:00,161.24,287.53,,168,237.83,378.64,78.76,,123.51,,98.68,204.37,,115.77,107.13,64.03,497.69,,,211.69,,114.23,,242.08
1989-09-12 00:00:00,163.7,297.15,,170.03,249.26,381.17,78.76,,123.51,,98.68,204.37,,115.77,108.17,64.03,497.69,,,200.79,,114.23,,254.26
1989-09-13 00:00:00,165.66,304.96,,170.03,254.5,399.04,78.76,,136.88,,98.68,204.37,,116.8,106.95,64.03,497.69,,,202.54,,114.23,,258.42
1989-09-15 00:00:00,165.22,303.04,,170.27,254.5,395.2,78.76,,136.88,,98.68,205.13,,116.8,106.83,64.03,497.69,,,202.54,,114.23,,250.81
1989-09-18 00:00:00,163.89,297.08,,170.57,245.08,395.2,78.76,,136.88,,98.68,206.41,,116.8,106.83,64.03,497.69,,,202.54,,116.05,,251.5
1989-09-19 00:00:00,163.08,294.97,,171.17,242.73,394.24,78.76,,136.88,,97.6,205.64,,115.64,106.83,68.95,497.69,,,203.06,,116.05,,247.63
1989-09-20 00:00:00,163.15,295.61,,170.75,243.9,392.86,78.76,,136.88,,97.6,204.29,,115.64,106.83,68.95,497.69,,,203.06,,116.05,,247.63
1989-09-21 00:00:00,162.74,294.13,,173.23,240.37,387.07,78.76,,136.88,,98.08,202.26,,115.64,106.81,68.95,497.69,,,203.55,,116.05,,247.43
1989-09-22 00:00:00,162.23,293.29,,173.01,240.7,387.07,78.76,,133.23,,98.08,202.26,,115.26,105.02,68.95,497.69,,,203.55,,116.05,,245.45
1989-09-25 00:00:00,162.23,293.31,,173.53,240.61,386.59,78.76,,131.85,,97.91,201.49,,115.26,105.02,72.36,497.69,,,203.55,,116.05,,244.92
1989-09-26 00:00:00,162.16,293.38,,173.69,240.61,386.59,78.76,,132.01,,97.91,200.22,,115.26,105,73,497.69,,,203.55,,116.05,,243.31
1989-09-27 00:00:00,162.43,294.37,,173.78,240.64,394.11,78.76,,132.34,,98.09,200.22,,115.26,104.98,73,497.69,,,203.55,,116.05,,243.31
