Date,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy,Food & Staples Retailing,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Insurance,Materials,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Retailing,Software & Services,Telecommunication Services,Transportation,Utilities
2016-06-23 00:00:00,804.29,908.82,895.78,973.54,970.19,392.61,880.26,925.03,859.29,946.57,1122.39,1000,982.57,919.78,999.47,930.22,895.45,,909.85,932.02,937.1
2016-06-24 00:00:00,802.95,905.19,888.89,974.91,948.3,389.07,875.81,915.53,858.48,946.69,1105.18,1000,977.5,904.37,999.47,920.27,897.15,,909.85,932.02,932.64
2016-06-27 00:00:00,790.88,900.62,880.63,977.36,929.14,387.12,861.8,900.62,857.88,939.62,1113.32,1000,977.34,882.93,999.47,919.32,895.39,,891.9,932.02,927.5
2016-06-28 00:00:00,804.29,900.51,883.12,975.35,943.6,385.43,864.56,907.19,854.65,932.18,1118.38,1000,974.32,885.15,999.47,913.33,898.59,,885.03,932.02,919.49
2016-06-29 00:00:00,804.29,896.59,879.11,974.69,931.73,383.22,863.83,901.62,841.04,931.46,1119.61,1000,973.87,881.97,999.47,906.08,901.37,,886.62,932.02,911.46
2016-06-30 00:00:00,804.29,896.61,876.32,972.02,940.33,385.8,863.75,899.63,823.08,925.95,1112.09,1000,978.78,883.59,999.47,931.69,895.5,,893.47,932.02,914.27
2016-07-01 00:00:00,808.31,895.38,879.11,952.07,938.95,384.64,856.89,916.11,824.09,927.25,1104.27,1000,978.23,883.42,999.47,932.68,893.01,,905.09,932.02,922.82
2016-07-04 00:00:00,788.2,890.53,874.48,950.71,934.88,381.7,854.21,917.7,823.36,923.11,1100.75,1000,977.94,876.01,999.47,917.03,892.59,,890.3,932.02,915.9
2016-07-05 00:00:00,786.86,892.81,885.17,948.46,945.31,382.78,861.02,926.39,813.99,923.47,1107.62,1000,975.17,878.48,999.47,924.19,883.5,,899.28,932.02,928.34
2016-07-07 00:00:00,812.33,899.79,892.22,948.52,948.26,386.85,866.83,925.39,842.95,926.05,1111.51,1000,979.43,879.16,999.47,928.46,886.35,,889.25,932.02,942
2016-07-08 00:00:00,848.53,909.47,901.39,955.32,955.44,393.74,878.86,945.63,843.56,931.74,1129.51,1000,984.28,888.97,999.47,924.81,893.86,,899.28,932.02,932.37
2016-07-11 00:00:00,848.53,917.05,903.31,955.32,965.1,391.07,883.29,941.7,843.76,930.33,1124.97,1000,984.73,890.38,999.47,918.44,889.66,,898.22,846.49,928.34
2016-07-12 00:00:00,856.57,924.67,904.56,955.32,984.72,395.07,889.14,946.09,844.37,931.43,1107.65,1000,990.49,902.63,999.47,930.28,898.46,,909.85,846.49,939.91
2016-07-13 00:00:00,864.61,931.18,911.55,955.12,980.97,396.06,892.33,931.78,820.05,924.86,1119.53,1000,979.14,913.9,999.47,932.2,890.96,,908.28,846.49,951.28
2016-07-14 00:00:00,864.61,930.28,909.84,954.89,971.07,399.38,886.28,938.4,827.24,919.33,1131.44,1000,983.63,932.59,999.47,929.36,892.56,,918.29,846.49,944.32
2016-07-15 00:00:00,864.61,930.62,918.56,908.39,972.67,397.57,892.11,938.4,828.58,919.88,1132.05,1000,986.68,932.85,999.47,952.63,904.48,,923.04,846.49,946.84
2016-07-18 00:00:00,864.61,926.23,918.87,908.39,968.99,393.41,885.97,932.42,836.95,923.01,1136.41,1000,980.07,932.22,999.47,943.62,901.97,,924.1,846.49,942
2016-07-20 00:00:00,831.1,925.59,923.27,900.68,972.98,394.5,886.55,925.44,828.76,920.32,1112.14,1000,971,935.06,999.47,951.89,901.12,,930.45,846.49,947.51
2016-07-21 00:00:00,851.21,930.42,922.24,901.69,980.06,396.12,886.93,926.44,839.67,915.93,1118.36,1000,975.79,937.69,999.47,953.05,893.78,,934.67,846.49,944.96
2016-07-22 00:00:00,810.99,928.07,921.75,901.71,981.49,397.06,891.14,937.17,841.4,920.34,1139.21,1000,978.63,929.21,986.84,951.64,896.54,,934.67,846.49,962.62
2016-07-25 00:00:00,844.5,924.05,919.97,901.82,985.31,396.59,889.35,936.76,839.02,909.09,1141.95,1000,976.73,928.98,932.11,962.75,895.98,,919.34,846.49,962.62
2016-07-26 00:00:00,813.67,923.73,915.46,901.94,981.76,395.89,885.25,926.44,855.46,907.14,1146.36,1000,978.19,932.25,932.11,955.29,895.83,,922.53,846.49,963.32
2016-07-27 00:00:00,857.91,921.62,911.35,901.94,981.18,393.64,887.62,935.41,858.04,906.94,1155.27,1000,984.38,933.42,932.11,952.29,897.18,,917.8,846.49,959.64
2016-07-28 00:00:00,844.5,925.07,913.76,969.19,987.17,392.21,889.68,933.42,876.12,908.32,1153.81,1000,987.14,936.89,958.16,951.16,901.2,,906.2,846.49,968.97
2016-07-29 00:00:00,857.91,924.78,916.69,969.19,989.86,389.27,892.35,938.99,883.96,907.31,1131.2,1000,985.35,935.44,958.16,940.84,909.18,,913.58,846.49,961.28
2016-08-01 00:00:00,863.27,934.14,918.76,913.13,989.71,393.74,888.25,959.59,857.55,910.01,1130.51,1000,985.29,946.99,958.16,946.26,908.96,,913.58,846.49,961.28
2016-08-02 00:00:00,910.19,958.41,934.49,913.13,999.57,400.13,896.58,967.15,859.28,925.03,1151.7,1000,988.86,951.83,958.16,967.96,917.77,,924.12,846.49,972.79
2016-08-03 00:00:00,903.485254691689,963.40229152969,935.527869224643,961.171167240943,1005.33841312109,402.983879143168,902.5136674957,964.216306624423,865.878362022713,923.720872009759,1153.06533187633,1000,990.74,947.06,958.16,969.97,921.47,,916.2,846.49,968.61
2016-08-04 00:00:00,904.825737265416,955.64518477722,936.087614657935,961.171167240943,1009.84207164677,396.273145757212,894.144085168688,967.154461547765,858.54545864817,915.253936591954,1157.79205912201,1000,983.691244610883,941.781264427547,958.157894736842,956.974358457828,929.044501380375,,919.881058938965,846.491228070175,972.911716932817
2016-08-05 00:00:00,935.656836461126,962.592029879151,942.701712458543,961.171167240943,1019.35181176106,402.658882582515,907.673993712692,973.492636623624,855.112166146536,916.320046020391,1188.24415374494,1000,991.592386407029,942.106211198714,958.157894736842,961.522937460668,940.501304998181,,918.826525496505,846.491228070175,986.841209668755
2016-08-08 00:00:00,924.932975871314,961.058260965318,941.084410236101,961.171167240943,1024.80175320327,401.847829208579,903.665545103652,969.09570368681,855.718822990754,913.92779108589,1189.96077085865,1000,993.926554662542,942.917720993436,958.157894736842,966.414334926131,940.660163660318,,917.257525615751,846.491228070175,975.658220825066
2016-08-09 00:00:00,898.123324396783,961.199503319748,951.67512265446,921.058017622849,1045.37375192419,401.369564453874,903.208585212207,968.098790902513,858.343145943986,905.950312220479,1199.80514548618,1000,994.435660323679,949.745748145947,958.157894736842,960.017193687902,939.465212274126,,920.961192947293,846.491228070175,976.171351412941
2016-08-10 00:00:00,906.166219839142,962.383499397724,960.323499393704,921.487160767244,1053.79995167209,399.499912672872,914.733192063893,966.514247133548,871.469284081862,914.346159677644,1200.37806718757,1000,995.818066166376,949.32722284017,958.157894736842,967.324232502534,943.864907984901,,913.579458850078,846.491228070175,976.050156917051
2016-08-11 00:00:00,890.080428954424,961.106713851472,960.451605952072,921.487160767244,1048.25761259938,402.405308687391,907.960388211159,971.446227625483,871.064846185716,900.009375363076,1187.14851078746,1000,995.479824301086,950.324581583816,958.157894736842,973.930633081803,947.593157876251,,913.579458850078,846.491228070175,973.416109763544
2016-08-12 00:00:00,871.313672922252,962.400761376515,969.324224598626,921.487160767244,1042.7560564377,399.679833798704,907.7176363266,974.615315163412,877.46856015776,898.689796504015,1188.45269076495,1000,998.357575170766,949.181289599741,958.157894736842,977.270527686619,947.692229155579,,911.47039196516,846.491228070175,972.713171377341
2016-08-15 00:00:00,871.313672922252,965.146306029979,970.93343248681,921.487160767244,1056.14651777513,399.778725365176,906.2825050442,1014.63819118716,908.735278134309,923.704727776647,1173.79442216616,1000,995.432431062366,959.526227545127,958.157894736842,979.9900113777,945.815517735986,,920.446726508998,846.491228070175,973.416109763544
2016-08-16 00:00:00,884.718498659517,963.222287593736,971.282904927124,921.326232088096,1042.10941591183,398.440867080188,908.990633824755,1012.00415120435,927.283365299936,919.664046017029,1176.06785105264,1000,990.313448520237,964.388748804462,958.157894736842,976.560093540028,941.224374101916,,925.744994287164,846.491228070175,968.60190198894
2016-08-18 00:00:00,892.761394101877,966.422966619322,974.727924914199,918.697059792513,1043.25250587352,397.867125819748,908.077528981675,1016.52684989666,927.466690228202,920.166398341549,1204.2232421817,1000,989.387112262611,963.165355326551,958.157894736842,984.623669541291,939.243787675785,,934.181261826838,846.491228070175,973.416393289588
2016-08-19 00:00:00,884.718498659517,971.147561147847,975.956941635997,917.865326735782,1046.4972801008,398.027147504813,909.674884022275,1017.93304448058,927.466690228202,919.647314427778,1205.4784741195,1000,968.849505175617,977.226043503858,958.157894736842,981.25819949935,932.184406576413,,944.237730379005,846.491228070175,977.151694257252
2016-08-22 00:00:00,896.782841823056,973.153814739721,979.030011345284,915.488946573694,1044.0468853524,397.302260386444,908.712284808778,1007.4288690825,927.548030144603,913.34522582277,1230.95002003268,1000,969.079515988002,981.467646755441,958.157894736842,970.979045093109,930.813904694906,,937.370462720085,846.491228070175,973.040141342807
2016-08-23 00:00:00,911.528150134048,974.527946654787,977.588148029231,928.355462686057,1032.28545194903,397.452103246284,910.149437846174,1025.26813234074,929.003101896385,913.850938517623,1257.19430022237,1000,973.549041584792,987.616198704375,958.157894736842,981.344931167683,945.640989151584,,932.612261946084,846.491228070175,973.842210743726
2016-08-24 00:00:00,950.402144772118,976.370091816845,971.715894936055,928.355462686057,1037.433142148,398.529438439593,910.007865553863,1039.11974446179,917.855090752251,910.957063572945,1239.91762416049,1000,976.284456366292,980.576648809339,958.157894736842,966.337091725756,943.452596768346,,931.557728503625,846.491228070175,965.292702001458
2016-08-25 00:00:00,938.337801608579,974.483152330304,972.949361472732,928.652510206318,1035.98562766747,399.361968585261,910.639140280051,1036.76922052312,918.259528648397,910.52407784717,1241.51326666224,1000,976.682841606923,981.572386061082,958.157894736842,977.129098017293,937.342356454984,,932.612261946084,846.491228070175,972.790238910883
2016-08-26 00:00:00,924.932975871314,969.849962352618,959.159118675857,927.633295238379,1034.96574606966,398.53569947725,903.293258033326,967.815274858377,937.120090505283,907.721069798974,1224.71619306725,1000,976.358521204876,972.053512166092,958.157894736842,971.599974817364,938.539295718973,,932.612261946084,846.491228070175,964.05120589633
2016-08-29 00:00:00,936.997319034853,969.798676503671,961.436470142515,927.512598729018,1031.82217089339,397.473987389671,899.650270906591,955.138924706659,927.548030144603,907.000626578339,1216.49333044854,1000,971.156475627948,973.476004851617,958.157894736842,966.962567767384,932.427423704792,,924.690460844705,846.491228070175,964.754144282533
2016-08-30 00:00:00,947.721179624665,965.808851207265,959.338773948905,927.29802715682,1033.02637760565,399.04974439183,904.464416082326,967.993624043418,920.479979126947,905.80359960445,1237.51330563689,1000,973.562118954698,976.455247278237,958.157894736842,985.663702089842,929.806184917093,,922.581393959786,846.491228070175,971.073359844259
2016-08-31 00:00:00,936.997319034853,966.040076825103,965.350915673431,928.075849106036,1044.25969351372,398.638783205879,898.983530632299,973.922517319648,906.232212121993,898.855493002447,1225.06323661166,1000,969.391763468541,975.530847423599,958.157894736842,979.753272372773,929.826356468818,,920.986793513163,846.491228070175,969.56863558318
2016-09-01 00:00:00,924.932975871314,967.406087580162,968.411027865773,928.330652848021,1063.59791929466,396.782360367403,905.402488338397,975.916342888241,912.331534621878,898.438923423971,1226.11753781812,1000,972.741509582902,978.752649782638,958.157894736842,983.74300021238,933.169664826951,,920.472327074868,846.491228070175,974.382843357785
2016-09-02 00:00:00,924.932975871314,968.043259490505,969.270326216899,927.619884515117,1072.55986259192,392.878757480325,905.670657505717,958.077079630001,915.6020535346,897.625142703153,1244.60617334837,1000,972.69803143288,979.713721331138,958.157894736842,973.391154687698,931.055241637642,,920.472327074868,846.491228070175,987.232862234696
2016-09-05 00:00:00,898.123324396783,965.860314230042,967.709514891339,974.405606546008,1073.30618571564,391.643398334135,899.983063147928,952.735817338438,915.197615638455,894.722689161444,1233.94062513924,1000,970.025426294211,977.546772128257,958.157894736842,970.210406170713,929.288697062946,,924.690460844705,846.491228070175,975.434248138541
2016-09-06 00:00:00,886.058981233244,966.751689541451,963.453205645807,968.253392546995,1083.49617261761,391.960523933556,896.980208295112,948.8007496308,911.517082504633,898.602933624541,1218.88701853898,1000,978.974816168484,978.319894931898,958.157894736842,962.653665774232,925.362420230598,,929.448661618706,846.491228070175,975.810500085322
2016-09-07 00:00:00,884.718498659517,962.914429098363,964.588550215696,965.173396437742,1088.35009034425,390.432509681032,898.461224138267,945.400729478283,903.875151778882,893.045298639022,1221.12896770641,1000,975.264495877056,983.383892487421,958.157894736842,951.918803579214,923.92597152879,,922.066927521491,846.491228070175,985.351886026837
2016-09-08 00:00:00,910.187667560322,962.813331943964,962.937775262895,966.917908022119,1073.50347673523,390.323432468163,898.365001018564,940.23781637176,897.413192183981,889.649537949849,1234.13205595873,1000,983.258124740168,982.78045937837,958.157894736842,953.001931988309,930.724961149462,,924.17599440641,846.491228070175,980.537678252233
2016-09-09 00:00:00,891.42091152815,964.622812434521,961.766314561581,966.790506151127,1071.36822769136,389.815620109748,898.277350002067,954.907992092071,897.210973235908,884.985066371931,1240.41584490014,1000,984.160162010535,985.153219507733,958.157894736842,955.562776872958,912.935000779204,,927.339594733787,846.491228070175,975.723186951585
2016-09-13 00:00:00,891.42091152815,967.293682474873,962.974249616061,965.840579920044,1073.27295511017,392.94365961015,905.230826872935,947.163622432287,897.210973235908,885.878115317633,1244.80261025752,1000,981.420388829465,987.217204490196,909.473684210526,955.461389768189,925.202192804574,,927.854061172082,846.491228070175,951.465703930111
2016-09-14 00:00:00,918.230563002681,970.981901537761,961.66410622587,965.840579920044,1066.31952178428,389.977882626606,901.02528866418,953.092515708518,872.442025361149,879.83811840239,1218.5586056324,1000,978.996792446386,981.620077302586,909.473684210526,957.304965658022,936.026196737554,,943.157596370676,846.491228070175,948.946755462568
2016-09-15 00:00:00,923.592493297587,974.063483898624,957.432140495125,965.053817488653,1062.64260679826,388.318450450865,896.390735238115,952.095602924222,881.162788895679,875.640966687085,1193.84952391625,1000,977.247624675509,977.924439549062,909.473684210526,953.573015550696,937.579725101328,,932.07219494192,846.491228070175,943.429325775718
2016-09-19 00:00:00,892.761394101877,970.980878230335,955.380460894204,966.953044117067,1053.48152517306,385.962338197878,891.291872331522,944.707931634519,881.56666137036,872.712316954122,1169.50569596973,1000,974.069540169305,978.559238682029,909.473684210526,950.052803545785,934.503655770932,,932.07219494192,846.491228070175,939.504500535769
2016-09-20 00:00:00,891.42091152815,965.855138689738,952.810127790697,966.953044117067,1054.4797069984,382.934820772436,892.087530695417,935.20066902073,884.191549745056,868.64164617651,1189.58734907257,1000,968.542895993883,967.757414210476,909.473684210526,949.593271931322,925.701124024607,,927.854061172082,905.701754385965,940.534125361394
2016-09-21 00:00:00,891.42091152815,965.543955881345,959.679457193877,966.953044117067,1083.55458110307,379.451806593274,893.69497338753,943.123387865554,883.787677270375,868.928844251264,1195.19067723977,1000,992.755776020474,971.746902788097,909.473684210526,949.819150502693,922.943435887618,,943.157596370676,905.701754385965,939.029117574272
2016-09-22 00:00:00,896.782841823056,968.925598099479,967.152177493842,966.953044117067,1115.11208321073,378.956009677387,890.933670320109,949.461562941413,887.382990427236,870.2605202017,1173.49453725817,1000,993.283646086583,981.728852298501,909.473684210526,947.200957840359,923.523858908555,,937.88492915838,905.701754385965,934.40135394812
2016-09-23 00:00:00,914.209115281501,970.170411112928,963.770959692261,966.953044117067,1129.66375500916,383.222358708212,892.952742453729,952.452301294302,918.119568084698,874.387126306944,1166.81399716366,1000,992.001963415315,978.498512624815,909.473684210526,955.944486909391,923.86157995247,,935.775862273462,905.701754385965,927.705886439614
2016-09-26 00:00:00,924.932975871314,970.822462564652,963.14021523013,966.693770133994,1119.93704253405,383.419363183115,901.000933887558,937.247078018871,921.14889435554,871.260766210411,1194.59016551918,1000,988.134524968398,975.852768715596,909.473684210526,922.682157121843,926.483711979817,,942.103062928217,905.701754385965,934.401637474164
2016-09-27 00:00:00,924.932975871314,966.179940573283,968.03684313262,966.693770133994,1115.00168374815,384.764930766724,902.561816850642,919.355231331082,921.350547882148,871.254000061151,1193.43811838072,1000,990.780668420653,973.910942995332,909.473684210526,923.032922993027,928.974297219537,,947.915797144678,905.701754385965,934.401637474164
2016-09-28 00:00:00,924.932975871314,976.106428768554,974.703177599025,966.257921627968,1137.26750276304,385.711309796442,904.273717013654,919.355231331082,921.148328934075,872.000941614842,1201.29924951023,1000,999.05562970111,984.807486096883,909.473684210526,920.41355436018,941.249718611438,,950.024864029596,905.701754385965,926.953382546053
2016-09-29 00:00:00,924.932975871314,979.997499634839,977.149887042058,963.599603360494,1140.07376518468,386.501423818881,910.872344188585,919.355231331082,914.483962878881,870.90609956242,1208.78542028482,1000,1005.24121075311,994.735397559905,909.473684210526,924.953217508154,945.848368069275,,954.242997799433,905.701754385965,932.880945541838
2016-09-30 00:00:00,928.954423592493,980.879835685084,980.88508555354,963.273275761111,1150.95671425208,394.614744263312,909.375729008937,920.939775100047,909.869946312713,865.87800361802,1200.80528765631,1000,1009.9807932087,995.496936953175,909.473684210526,936.299348022629,952.657203838889,,959.001198573435,905.701754385965,926.953382546053
2016-10-03 00:00:00,928.954423592493,989.990250557815,991.278569155804,963.809704691605,1152.4609003199,399.382504804187,912.772932758539,927.687231975534,909.869946312713,871.353029757032,1217.42146547723,1000,1004.53319811813,996.29728803852,909.473684210526,932.762751212882,958.283867703125,,962.164798900813,905.701754385965,920.733297999043
2016-10-04 00:00:00,924.932975871314,985.585954899476,988.462465029971,963.809704691605,1155.61073477112,400.563434396888,933.950442092027,929.271775744499,928.665839531992,874.022638371098,1221.87166544497,1000,1005.45360775862,999.060137061942,909.473684210526,917.513051914041,957.191316265932,,966.38293267065,905.701754385965,930.361997074295
2016-10-05 00:00:00,911.528150134048,987.549212940155,988.543216199235,956.354862439708,1150.60570700181,403.248186257317,925.245769869363,934.256339665981,933.310090280095,871.028287104077,1202.01361179211,1000,1003.77436462798,1001.83096262977,909.473684210526,917.099982663943,954.980216201697,,960.055732015894,905.701754385965,930.928056819403
2016-10-06 00:00:00,910.187667560322,986.844385430365,993.459630717295,949.804417013419,1161.91216246883,400.119334555843,925.468380687986,925.336708036861,934.27938421933,862.94179295105,1199.61222555815,1000,1004.98819750193,1011.73811631628,909.473684210526,916.879630385372,954.792302076176,,950.024864029596,905.701754385965,929.587429699559
2016-10-07 00:00:00,924.932975871314,996.145421402716,993.748071083234,949.804417013419,1159.25306177901,402.233045135236,926.242292948786,920.352144115379,939.772049874997,863.609373581838,1197.11176149678,1000,1009.70782940311,1013.73070205198,909.473684210526,914.804626573122,955.631820539162,,954.783064803598,905.701754385965,932.292822315555
2016-10-10 00:00:00,924.932975871314,994.970614039053,992.42458139352,917.276953603852,1150.05153246133,404.17275738166,922.839794964501,927.330533605454,941.185320825649,856.59185645029,1198.57018520854,1000,1004.11146820396,1010.36091819796,909.473684210526,912.543919338969,955.932376100422,,950.564931033761,905.701754385965,922.664123240303
2016-10-11 00:00:00,916.890080428954,997.51613518248,983.821603528326,917.276953603852,1150.7920082503,399.401591720036,922.021311097416,917.592338377077,943.82688047914,852.344872026884,1192.46629930218,1000,1002.56585117813,1006.48030563736,909.473684210526,916.977718239537,950.288218538605,,945.806730259759,905.701754385965,919.654107666059
2016-10-12 00:00:00,904.825737265416,990.768341671832,977.133845736662,917.276953603852,1143.48523479786,396.644742843309,916.403478446542,903.509793641434,941.589758721795,852.943942104972,1190.90107135646,1000,996.288862879189,996.363599119974,909.473684210526,916.685114870707,948.369278701816,,938.424996162544,905.701754385965,919.277855719279
2016-10-13 00:00:00,904.825737265416,985.512284992062,970.201022771119,916.888042629244,1141.33491793673,395.382358193782,911.146898441834,902.512880857138,932.462240793997,854.932310027682,1183.43332807916,1000,981.159035219069,991.890367863265,909.473684210526,915.664931628355,952.309845503736,,931.557728503625,905.701754385965,910.162570757945
2016-10-14 00:00:00,898.123324396783,984.901609483856,966.12561564481,916.888042629244,1133.92981288608,393.585084484282,910.315377692519,900.928337088173,931.653365001705,853.749067920824,1196.47842226376,1000,982.862744986628,993.931986978076,909.473684210526,926.128217652775,951.953584608915,,937.370462720085,905.701754385965,907.152555183702
2016-10-17 00:00:00,871.313672922252,978.723471215447,961.135202925458,915.337539508062,1117.98555230245,391.328221604483,901.261614759437,899.931424303877,927.8569637397,852.706562497755,1188.89443313315,1000,976.182931084036,987.868476249106,909.473684210526,918.023167554223,944.752040410186,,935.261395835167,905.701754385965,912.669701344509
2016-10-18 00:00:00,878.016085790885,977.832018656301,957.357330896096,915.337539508062,1130.90788998028,389.849822665621,901.05622834924,887.664355951787,927.453091265019,851.943304615066,1184.14899929274,1000,982.680294167658,989.239693505367,909.473684210526,914.065801961954,943.607819068658,,928.934195180411,905.701754385965,915.515336251474
2016-10-19 00:00:00,871.313672922252,978.846524224788,959.913333149257,915.337539508062,1127.90346536287,388.474809821071,901.72488113481,890.602510875128,927.453091265019,852.146954906429,1182.62731938101,1000,977.68121744825,992.485076047036,909.473684210526,915.350812995101,942.034622649411,,925.770594853033,905.701754385965,907.855210043861
2016-10-20 00:00:00,871.313672922252,979.105591444961,959.450912968396,890.358480496351,1122.48259402341,389.911330032579,898.002520323749,884.033403184681,903.276953178204,853.382861713017,1180.47064508242,1000,973.983402137623,992.283045165568,909.473684210526,921.339675333701,936.786082606169,,932.637862511953,905.701754385965,929.411231151302
2016-10-21 00:00:00,871.313672922252,978.380385169225,959.226028182481,890.358480496351,1122.50859200593,390.926095716795,902.734181307425,876.698315324525,892.7129762501,853.001629156459,1181.64386476522,1000,977.352091651438,995.730182326894,909.473684210526,920.495697437691,935.238924402392,,943.183196936546,905.701754385965,920.485470462253
2016-10-24 00:00:00,871.313672922252,976.0511346692,957.275142785571,888.020991431723,1118.2259048924,388.565110251545,889.99368171892,868.775596479702,892.77485672523,849.433113216286,1176.12348329955,1000,973.060563474391,987.407654022949,909.473684210526,918.288241299634,931.724565313601,,934.746929396872,905.701754385965,926.88175355752
2016-10-25 00:00:00,871.313672922252,974.384931509209,957.204878166752,888.30708686132,1114.46014034633,389.717684360035,894.3087467271,874.116858771264,890.397961916407,856.898063932988,1166.01675530496,1000,975.435306380393,994.312697402121,909.473684210526,922.777183993938,933.648741511418,,942.128663494086,905.701754385965,909.941961721296
2016-10-26 00:00:00,871.313672922252,974.00648566245,955.008205845553,888.30708686132,1113.87985976662,389.354599982667,893.975666998306,879.510704492375,890.801834391088,859.600637843156,1163.67345136955,1000,975.435306380393,991.069323943554,909.473684210526,912.915439552481,936.527076674564,,937.370462720085,905.701754385965,910.644900107499
2016-10-27 00:00:00,871.313672922252,974.26378228343,954.360679841581,888.30708686132,1100.25631686397,390.068348792507,895.519571328484,875.701402540229,893.803149221008,860.45404817586,1171.66532375524,1000,968.553979936773,988.382965424688,909.473684210526,917.727549319815,937.735408007472,,942.128663494086,905.701754385965,920.213504549154
2016-10-28 00:00:00,871.313672922252,969.799440985201,951.212986561966,889.111730257061,1104.81862023437,388.119294040917,892.608066360341,883.676704814601,894.00536816908,860.378141530413,1163.33056602381,1000,968.086156941286,985.046971070403,909.473684210526,921.636482989264,935.4857848855,,937.910529724249,905.701754385965,921.136768445964
2016-10-31 00:00:00,878.016085790885,964.199879494327,952.810397527768,889.424647133182,1102.97503726398,388.299200701428,881.303834359467,881.682879246008,894.00536816908,860.48777628261,1174.8464217019,1000,955.088112918953,979.454653724637,909.473684210526,913.577678123267,938.288209596944,,931.043262065329,905.701754385965,927.341452373813
2016-11-01 00:00:00,878.016085790885,972.822548030097,952.089097738977,889.424647133182,1105.94552747902,385.67874796968,885.202200267042,887.202490722611,896.654820644648,852.123604813024,1171.1804519992,1000,963.253977153312,978.76849360371,909.473684210526,907.957980214113,930.484316047873,,926.285061291328,905.701754385965,922.664123240303
2016-11-02 00:00:00,878.016085790885,988.709448428221,952.654903150177,889.424647133182,1122.48390449829,388.093739236876,889.701069432671,908.441774133369,894.473909281368,852.811022685362,1187.47126932107,1000,963.83002193251,986.058040852701,909.473684210526,907.518234495674,930.413052680103,,928.394128176247,905.701754385965,923.367061626506
2016-11-03 00:00:00,871.313672922252,988.195883276117,959.338901717449,891.346113211006,1114.06024778456,388.890916094255,888.588073908864,910.435599701962,894.393134786432,857.747013744532,1186.28419898583,1000,963.672718962417,986.492455335967,909.473684210526,909.487735306362,928.171050999557,,923.635927402245,905.701754385965,920.548928745724
2016-11-04 00:00:00,871.313672922252,987.617769658254,956.094490901181,891.346113211006,1124.47443998434,388.568689713554,885.502403926724,893.54066579847,894.393134786432,856.161040126831,1179.60883279274,1000,966.039998390714,984.155713355732,924.210526315789,907.496183127046,928.036826357785,,933.152328950248,905.701754385965,924.070000012709
2016-11-07 00:00:00,872.654155495979,986.102277201646,955.46976016445,891.346113211006,1118.75694150432,388.131483832332,887.355536621232,908.032492333741,916.686895388842,863.724264042978,1166.88242019928,1000,976.413522691196,983.267201765937,924.210526315789,891.852009131454,922.831491887429,,924.716061410574,905.701754385965,915.330683472113
2016-11-08 00:00:00,872.654155495979,984.900599048069,952.427353791347,891.346113211006,1107.11100866697,386.558625589599,886.252973262184,906.038666765148,916.686895388842,868.043797831433,1162.32362659432,1000,978.116878282813,980.213098573284,924.210526315789,886.977774686607,921.415354597416,,915.199659862571,905.701754385965,920.14517477276
2016-11-09 00:00:00,872.654155495979,975.570299899943,946.572645650881,890.029627210752,1090.40792334685,386.651078530501,884.391074574101,903.457210211886,900.93586887627,866.403643028162,1162.15100482306,1000,978.591826864014,972.016718834567,924.210526315789,895.145030166531,924.930291774497,,922.066927521491,768.640350877193,913.738362551254
2016-11-10 00:00:00,884.718498659517,978.556560048674,949.267424943974,890.029627210752,1094.65284349373,386.849379057193,878.19117865633,897.528316935656,900.531996401589,867.35971708775,1166.2920496081,1000,975.979609667412,979.9997285876,924.210526315789,885.891085700127,928.236108309812,,917.30872674749,768.640350877193,919.255508712061
2016-11-11 00:00:00,884.718498659517,981.98359139542,941.522667750705,890.029627210752,1090.88611563366,384.463998186061,875.444825495805,900.288122673957,902.498689477092,868.033857513947,1164.64081195468,1000,975.546049462573,979.836882557819,924.210526315789,893.784616749594,933.581875344256,,922.041326955622,768.640350877193,920.848396685006
2016-11-15 00:00:00,871.313672922252,979.54850657379,938.526236938396,945.65826840481,1089.54611137767,383.005384103477,871.27333938484,909.795385287746,902.498689477092,871.231471084104,1157.40228717154,1000,972.55930681278,970.703058871305,924.210526315789,892.145628984599,926.525718485702,,918.33765962408,768.640350877193,914.628028611953
2016-11-16 00:00:00,871.313672922252,960.10176638918,929.105071994286,945.65826840481,1070.51499730613,380.577278115565,855.365905431804,897.832431876188,902.577767707634,873.801406489961,1148.39354266681,1000,961.650416400581,963.534533881609,924.210526315789,882.90590761253,927.123267838435,,888.733921537612,768.640350877193,914.62774508591
2016-11-17 00:00:00,831.099195710456,963.365954533783,922.062304238074,945.65826840481,1067.16190360154,377.557506217826,858.018041408809,886.740625493435,900.841398777237,876.161248151775,1155.92484420524,1000,961.585117755645,954.72714857388,924.210526315789,876.059866532462,938.907360803719,,888.733921537612,768.640350877193,905.460819722084
2016-11-18 00:00:00,868.632707774799,956.739221718954,921.471764513845,946.252363445332,1065.98535005032,378.75133418697,860.817199296244,899.238626460113,899.520901661224,872.579124276875,1159.21024334103,1000,946.835263887441,951.283363664092,924.210526315789,871.797770855833,939.569404296824,,873.970453343182,768.640350877193,907.053140642942
